KCNMA1	6.71
PLEKHG1	6.51
S1PR1	6.31
LAIR1	6.21
IL21R	6.109999999999995
PLAC8	6.01
IL1RL1	5.909999999999963
HPGD	5.81
LINC00884	5.8099999999999765
ITGA7	5.71
CYP1B1	5.609999999999521
PDGFC	5.51
ADAMTS3	5.309999999961075
SPATC1	5.21
DLC1	5.2099999999999635
KLF14	5.209999999987083
FAM89A	5.209999999940862
PCOLCE2	5.01
NTSR1	4.909999999999963
CD177	4.909999999998015
SMPD5	4.81
CYP1B1-AS1	4.809999999999987
PALLD	4.809999998701785
TDRD9	4.71
SLC1A3	4.709999999947674
ANOS1	4.709999999357039
PRKAR1B-AS1	4.709999999120652
AP3B2	4.709999998226093
ARID5B	4.51
CPNE5	4.51
OLAH	4.509999961488536
GPR84	4.41
NECAB1	4.41
MCEMP1	4.41
FAM20A	4.4099999999999815
FSTL4	4.409999913223461
PTGER2	4.309999978870318
ENTPD7	4.21
XCR1	4.20999999999414
SLC9A9	4.209999976139065
WASF1	4.209999874282728
FLNB	4.209999797066364
MTHFD1L	4.109999916891227
MAST4	4.01
IDNK	4.009999999999869
ZDHHC19	4.009999972310658
TBC1D8	3.9099999999999997
KCNG2	3.90999991665286
DAB2	3.9099997352879443
DYTN	3.9099990922477286
ADCY3	3.9099985643510418
MIAT	3.809999999999999
HP	3.809999999998514
SEMA6B	3.809999999832739
ANKRD34B	3.8099999997273133
SMPDL3A	3.8099999991642224
KL	3.8099999915077976
SLC39A8	3.8099997797159184
CD177P1	3.8099988390977746
SLAMF1	3.8099978173555047
VWA5A	3.8099962885930996
ZDHHC20	3.71
ARG1	3.71
GYG1	3.71
TCF4	3.7099999841541433
MTRR	3.7099971631222197
SYNE1	3.61
ACER3	3.609999999999907
IGFBP7	3.609999997959771
CYYR1	3.6099952753710713
STOM	3.51
C1orf162	3.51
CDKN2C	3.5099999999944704
TRIO	3.509999999606879
GIMAP1	3.5099998811474387
HAVCR2	3.50999136590717
FBN1	3.5099912930327433
UBQLN4P1	3.5099906003325105
GADD45A	3.4099999999999997
KIFC3	3.4099999999999997
DACH1	3.4099999999999997
GRB10	3.409999999866696
Y_RNA	3.409995473300923
HK3	3.3099999999999996
TRPM2	3.309999999999816
PDE4D	3.3099999994718368
FAM20C	3.3099996417966464
DYRK4	3.309994828261362
FSD1L	3.3099936869751962
LINC00539	3.309989086592755
SCPEP1	3.21
SEL1L3	3.21
TRPS1	3.21
ATP13A3	3.21
FASTKD3	3.2099999996316715
ATP9A	3.209999907261388
TRAF1	3.209999715939501
RAB38	3.2099682464291064
CYP19A1	3.2099539585287715
NLRC4	3.11
S100A12	3.11
PFKFB2	3.109999999808232
RHOU	3.109999999302057
HGF	3.109999996574935
ST6GALNAC3	3.1099999931569324
SGMS2	3.109999986814729
SEMA4C	3.109999960425444
LRMDA	3.109997838100998
LENG9	3.1099971576219785
DYNC2LI1	3.1099949820595585
SLCO4A1	3.1099911220545273
CMTR2	3.1099877430448726
CHMP4C	3.109954716071065
CD163	3.1099498801824788
MAFA-AS1	3.1099475332241995
UPP1	3.01
COLGALT1	3.01
CD44	3.01
IL18R1	3.01
SLAMF7	3.0099999981090004
CAPN13	3.0099999944480653
MGST1	3.0099999856756576
MAP4	3.0099999809329026
VSTM1	3.009999816048916
FCRL1	3.009999604834086
CORO6	3.0099989552881645
CRLS1	3.0099972612370363
SIAE	3.009985268817029
NID2	3.009971947776355
