CTHRC1	0.999899064628047
RPL27A	0.999569288079072
RALGAPA1	0.999528977076126
CYTH1	0.999372685580753
TDO2	0.999303144015326
WWOX	0.999196176547141
NTHL1	0.999100857670419
SLC6A3	0.999099026680924
CCNYL1	0.998676154206146
HMGA2	0.998043592392933
PTGES2	0.997940428733994
FKBP15	0.997804280931595
TRRAP	0.9976644192099
DGUOK	0.997121335947886
OR51V1	0.996917915059915
SOCS3	0.996484194487732
PTGS1	0.996016250022728
XRCC4	0.995729512255664
NCAPH	0.995716165630421
LAT	0.995181890569788
MOB1A	0.995142025971874
SOD1	0.995023484099656
REG3G	0.994242297144543
C5AR1	0.994205945941531
SF3B2	0.994050469318605
ORAI1	0.993661948790802
KIAA0586	0.993566768537564
DUSP1	0.993389279124531
TUBB2B	0.992953782968752
CHERP	0.992515829066594
SERPINA4	0.992394215091347
NRF1	0.992206600581831
ESRP2	0.99217311274278
ATG4B	0.992046996580059
ZNF106	0.991601650465054
MCCC1	0.9907171977827
CCT7	0.990261699314816
PLAUR	0.990245952317479
SARS	0.990200252551499
TADA3	0.990135391985255
HIST1H2BO	0.98980530925742
PECAM1	0.989401908678646
DYNC1I1	0.989319392942249
TLR7	0.989279455149436
CHPF2	0.988747582358374
SLC9A9	0.988399599643063
PPP2R5B	0.988300875882651
NAGLU	0.987801949568021
TCEB2	0.98760185732739
E2F2	0.987363606767219
C4A	0.986131496174013
POLB	0.985996956315418
PPP3CB	0.985733931288123
PACSIN1	0.985262542536869
BEST2	0.984781548137637
AGPAT5	0.984093879441341
REPS2	0.98409234928753
A6NKZ8	0.98372564087088
TAF1L	0.983106535399518
COL7A1	0.982433530234495
UGCG	0.98243341148147
MANBA	0.982111252590405
COX15	0.981902531084587
PSMG2	0.981037715612911
ZMPSTE24	0.980718423550027
PIM3	0.980655728304051
PCYOX1L	0.980455167310948
FICD	0.980362424854433
GLRA1	0.980329723994636
PSMA3	0.97892856351392
ALDH1A3	0.978815936717518
MRRF	0.978645938752912
PFKFB4	0.978577988861647
EYA4	0.978276831003959
ADAM2	0.977915923368729
CCNG2	0.977626799063946
DCTD	0.977448544186996
DNAH5	0.97724674082911
AKT2	0.976710205657873
LBP	0.975096335123413
NCOA3	0.975010381046461
OMG	0.97481621228466
GJA8	0.974794730749713
EIF2B4	0.974755867341589
TRAPPC10	0.97469192893969
P01606	0.974526962345073
SNX8	0.974306522770398
CASP10	0.973482198927196
TIMM22	0.973298394411166
CSF2	0.973235968562719
STC1	0.973123779622838
CHRD	0.972946806959724
CACNA2D2	0.972547785357432
RASL10B	0.972029840692412
NPRL2	0.972009639294546
LGR5	0.971740179899265
ACN9	0.970408661588436
NUDT21	0.969810972914554
GMFB	0.969803708261942
LOXHD1	0.969425314723512
HIF1A	0.969127843689639
OTOS	0.968647860194632
PTGER3	0.968630449720498
EZR	0.968185017616396
PSMB3	0.967740375552948
MEOX1	0.967678917432285
SLC52A1	0.967605226033855
ELMOD1	0.967349590345662
NR2F2	0.967286506500405
PCYT2	0.967256076920044
KCTD13	0.967245311581348
ARHGDIG	0.96713943720422
UHRF1	0.967042683823846
AQP1	0.966803194037639
RHBDF2	0.966604511085489
PCDHAC1	0.965938620697442
PEG3	0.964977136582246
INSR	0.964602185715921
PEA15	0.964420241943098
GCHFR	0.964227377999516
COPS5	0.964196208504313
CCL8	0.964123488723925
PRAMEF16	0.964036569656454
CDH24	0.963744272934989
DNAH11	0.96333787975019
KLF5	0.962539937447091
KCNIP1	0.962144605334873
LCE3D	0.961642249431486
PTGIS	0.961629111061338
EEFSEC	0.961553083612123
RPL14	0.961473740360997
AACS	0.961414831748698
SLC33A1	0.961241409483637
WDTC1	0.961205116743439
ABCB5	0.960885911443912
DNAAF1	0.960827230760009
TNK1	0.960745321698641
SUMF2	0.960618918205894
CRYZ	0.960358417488975
TF	0.960282236240486
SORCS2	0.959933396713019
RALGAPA2	0.959791350982725
RPS15	0.959613693362746
PROZ	0.959609872560555
CAB39	0.959591739886644
NKX6-1	0.959420065386221
ITIH4	0.959097401271388
DGCR14	0.958448415037681
USP22	0.958315690445802
IL20	0.957073141744668
DAGLB	0.957065245516255
NPFFR2	0.956989661409237
FOXN3	0.956503578549299
C9orf3	0.955362913802614
ARSA	0.954296697481931
EDA	0.954206210339761
PLA2G2A	0.953301994719279
OSGEPL1	0.953275205473145
YARS	0.953142441843273
GSTA3	0.953131964425578
TSEN54	0.953082960887458
BOP	0.95282188987591
SERPINF2	0.952547232464835
ATG9B	0.952019758361966
CAV1	0.95133879261557
TSPYL4	0.951284029855093
SDC1	0.950815605179602
CHSY3	0.950745027994979
DNM1	0.950604471608708
TRAF3IP2	0.950579040152602
MAD2L2	0.950564577812329
UBE2S	0.950314218690249
ABCF3	0.950013363548401
HK2	0.949464498700108
NME6	0.949189709650818
CYP51A1	0.949073805710674
LBR	0.949047480483186
SYNDIG1	0.948744975286236
NDUFAF3	0.948739746186069
TMEM123	0.947967062764803
SYNE2	0.947822552129895
RBP3	0.947761698085665
SRP68	0.947434081204128
SNAPC4	0.947266702860427
FKTN	0.94687411187348
DIABLO	0.946789167145131
P01625	0.946712448366811
SLC9C2	0.946272175904746
PECR	0.946191471401397
PKN1	0.946119615865681
SEC31A	0.945905670655035
PPA1	0.945539134476274
PRPF3	0.945377348094243
TRIM22	0.945374539884274
ST6GALNAC2	0.945238471863129
SLC35C1	0.945099226894023
NANOS3	0.944480229198395
IGKC	0.944210655750083
SUPT7L	0.94417908682031
PGLYRP4	0.944164395264723
NRG4	0.944085276078089
SELK	0.943650948377369
NFATC1	0.943602160491473
NIN	0.9432913518738
RAD17	0.94324383710686
ALDH3A2	0.943116216027744
MAP3K8	0.943060309867285
IKBKAP	0.942760105761517
SRRM2	0.942579680253008
EPO	0.941769467103295
USP28	0.941552491959525
EXTL3	0.94126317618941
WTIP	0.941157499556036
GSK3B	0.940879059962463
LHX9	0.94078604894111
B4GALNT2	0.940475181708071
TNK2	0.939878160552674
ST6GALNAC1	0.939785685988167
P2RY11	0.939624991850043
ANAPC13	0.939434353874243
NREP	0.939285821262475
NELFCD	0.938655481001794
HOXA1	0.938628339826721
NHS	0.938585264236379
MT-ND4L	0.937868509688573
HDAC11	0.93751185043366
CDKN2D	0.937493352349826
CBFA2T2	0.937371576625089
FBXO31	0.937265837400952
ITGA2	0.93720337856885
ASPA	0.937052754588391
KCNJ2	0.936887980706524
LAMB1	0.936389859455622
LOC100653515	0.936359883327921
INSC	0.935760776987009
SLC34A3	0.935613969743216
ARL13B	0.93526785257522
USP2	0.93409761692735
YBX1	0.933822028346011
MYBPH	0.933791356941724
DCHS1	0.933719721923001
WBP2NL	0.933355798671603
CCDC66	0.932873163264896
SIRT1	0.932799626227934
SLC24A5	0.931982831606667
IGF2	0.931838631883729
PTPN12	0.931767280827337
UBA2	0.931320051212337
RAB22A	0.931274741830228
RAP1B	0.931124729811197
PCDH11Y	0.931039828083658
GABRA5	0.931006550003921
KCNU1	0.930965043211469
CSN2	0.930951412696929
GALP	0.930904344442414
OBFC1	0.930614146544112
SOCS7	0.930609595584177
USP8	0.930119594180399
GFPT1	0.929446116143372
P01769	0.928926245571186
ID4	0.928865509075113
ST3GAL5	0.928758133356076
NLRP10	0.928634532720768
DZIP1L	0.928279921903667
CLSPN	0.928124250050451
NCK1	0.927933634470594
BOK	0.927777712252454
ALYREF	0.927614518929402
HEATR1	0.927375186458231
NSD1	0.927025493407009
CACNA1C	0.926873337400366
UGT8	0.926794708355082
PARVB	0.926403866458965
NUDT16	0.925399765768088
ANGPTL4	0.925316561074386
HNRNPC	0.92451533359566
ACADM	0.924474808260237
GSTM5	0.924457196169206
XPNPEP3	0.924029604530801
ADORA2B	0.923959348677491
KLHL22	0.92359644630691
CRYBB1	0.923545999433645
AHCTF1	0.923120161873485
PGLS	0.92273836188145
NPTN	0.922647765668815
ZWILCH	0.922382004130906
PRR4	0.921869581065977
PDK2	0.92089739374496
DCHS2	0.920856203607946
KLHL21	0.920740976537431
TGM5	0.920734002377785
PAX9	0.920250280663659
PREX2	0.920016607533756
ELOVL2	0.919522695082208
GFPT2	0.919177020316568
BLK	0.919095394602045
TNFRSF14	0.919038582016436
CTNNB1	0.918970416415644
PID1	0.918229151852076
EIF4A1	0.918127991653023
CLINT1	0.918013644525784
SLC2A1	0.917991355674232
UMOD	0.917872522041968
SYN2	0.917773124259942
DDX17	0.916787443776405
TPT1	0.915841772729612
ARAF	0.915747054503466
RPUSD3	0.915608208986253
SLC44A4	0.915372953214899
SLC30A8	0.915232433096971
DNAI1	0.914979932548194
ACTN1	0.914505296592788
SLMAP	0.914449204458485
NPAT	0.914426244019807
QTRT1	0.914277326955149
SETD7	0.914208837226026
KRT84	0.913976805195161
NAGA	0.913279719567194
CCR2	0.913033172015128
SUN2	0.912982797653648
NDUFC2	0.912762621445902
PTCD3	0.912275144936612
DHX38	0.912106594880265
FOXP1	0.911586000149163
TOR1B	0.911310986376421
GLUD1	0.911061203926802
HSPH1	0.911058876170041
SERPIND1	0.910916896596617
GTF2A2	0.910734480857239
UMPS	0.910121391422581
ABCD3	0.909849356100617
TAS2R1	0.909823619252143
ERAP2	0.909681159260268
TRIM27	0.909120380196163
FTCD	0.908607685710384
AP3B1	0.908275601108998
SETD1B	0.90813557668715
DLX5	0.907992660812309
LYPD3	0.90795857810939
GTPBP5	0.907347273739546
ADCY10	0.907231221257243
ETFA	0.90654753353097
PIKFYVE	0.906089725486804
SPTLC3	0.905808232958587
KCNJ13	0.905531155463896
PIH1D1	0.9051627478594
SRPK3	0.903291002055503
KIR2DS3	0.902913175722084
AASS	0.902711637321902
ABCB1	0.902704853503034
HIST1H2BD	0.90222710555951
POLR1A	0.901910126906946
A4GNT	0.901859102598633
NRIP1	0.901576378605282
SNTB1	0.901484780459007
MDM4	0.901002707169391
GPR111	0.900923857385816
H3F3A	0.900740113139335
P04438	0.900659318935946
LEMD2	0.900620290223366
GTF2H2C	0.900553949197631
POU3F3	0.90044159831623
GMFG	0.900092310445548
RAB11FIP3	0.900012558867713
UIMC1	0.899948351772777
PAK7	0.899903384305258
ERVK6	0.899817060719279
ATP6V1F	0.899682395444331
PRKG1	0.899224075685779
HSPA6	0.899039007138457
MAB21L2	0.898594917814663
SCO1	0.898358358548567
ATG5	0.898300269698789
HIST3H3	0.897974923889555
RGS9	0.897865058831825
DOT1L	0.897844406919607
FAM132A	0.897218851963989
MLH1	0.896801807476927
RRS1	0.896586096966326
PIP4K2A	0.89637560705289
CLTCL1	0.896030773284047
NCR1	0.895808550707725
ARHGAP6	0.895271483285606
WARS	0.895182157541589
RAB3GAP2	0.895124840370937
LRP1B	0.89500691115135
SBF2	0.893998806195186
METTL21D	0.893887996689309
CSAD	0.893797004863698
SAG	0.893768325595613
RPS27L	0.893708289388575
KDM5D	0.893279094898929
EP300	0.893245143450331
