Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Term Name
1	102	56	0.92697	0.1473	3.649e+03	0.42	cellular amino acid biosynthetic process
2	40	24	0.87044	0.12881	5.205e+02	0.481	purine nucleobase metabolic process
3	45	30	0.74995	0.35314	5.705e+02	0.615	chromatin assembly or disassembly
4	21	15	0.73464	0.30035	1.120e+02	0.852	sister chromatid segregation
5	70	40	0.5883	0.45917	1.663e+03	0.764	collagen catabolic process
6	25	17	0.58697	0.42738	1.729e+02	0.543	regulation of mesonephros development
7	92	48	0.52643	0.37698	3.096e+03	0.229	protein N-linked glycosylation via asparagine
8	33	20	0.44275	0.33065	3.517e+02	0.508	DNA strand elongation involved in DNA replication
9	35	21	0.37864	0.33471	3.997e+02	0.615	DNA strand elongation
10	22	15	0.34354	0.39868	1.339e+02	0.594	regulation of branching involved in ureteric bud morphogenesis
11	105	55	0.30308	0.30453	4.015e+03	0.332	SRP-dependent cotranslational protein targeting to membrane
12	77	42	0.30164	0.39753	2.097e+03	0.664	multicellular organismal catabolic process
13	107	56	0.27678	0.37122	4.172e+03	0.32	protein targeting to ER
14	108	56	0.26586	0.34559	4.279e+03	0.306	establishment of protein localization to endoplasmic reticulum
15	97	54	0.25293	0.35377	3.261e+03	0.513	nucleosome assembly
16	93	48	0.23141	0.25873	3.188e+03	0.224	peptidyl-asparagine modification
17	22	13	0.2002	0.25207	1.629e+02	0.204	regulation of astrocyte differentiation
18	84	46	0.19162	0.28509	2.485e+03	0.519	chromosome segregation
19	31	18	0.16734	0.19001	3.258e+02	0.211	central nervous system neuron development
20	107	55	0.1458	0.2828	4.227e+03	0.328	cotranslational protein targeting to membrane
21	55	26	0.11052	0.10798	1.192e+03	0.268	ribonucleoprotein complex biogenesis
22	78	42	0.09043	0.15835	2.175e+03	0.628	extracellular matrix disassembly
23	32	18	0.0862	0.15212	3.577e+02	0.383	dolichol-linked oligosaccharide biosynthetic process
24	28	15	0.08108	0.11564	2.868e+02	0.83	keratinization
25	66	38	0.0758	0.1507	1.469e+03	0.384	alpha-amino acid biosynthetic process
26	44	22	0.07449	0.06476	7.371e+02	0.36	glycolytic process
27	98	50	0.07358	0.13412	3.568e+03	0.203	protein N-linked glycosylation
28	25	15	0.07004	0.11157	2.059e+02	0.635	regulation of chromosome segregation
29	53	28	0.0697	0.09822	1.025e+03	0.191	monosaccharide biosynthetic process
30	47	24	0.06782	0.0647	8.280e+02	0.284	tRNA aminoacylation for protein translation
31	20	11	0.05606	0.09173	1.449e+02	0.586	calcium-independent cell-cell adhesion
32	57	28	0.05186	0.0579	1.247e+03	0.495	digestion
33	55	26	0.04102	0.07531	1.192e+03	0.355	keratinocyte differentiation
34	26	14	0.03781	0.04364	2.468e+02	0.46	regulation of meiosis
35	34	19	0.03762	0.1049	4.057e+02	0.484	base-excision repair
36	20	11	0.03215	0.04068	1.449e+02	0.629	positive regulation of tissue remodeling
37	23	12	0.0303	0.0535	1.989e+02	0.29	glycerol ether metabolic process
38	23	13	0.02997	0.05157	1.859e+02	0.489	regulation of transcription involved in G1/S transition of mitotic cell cycle
39	22	11	0.02702	0.04953	1.879e+02	0.138	zinc ion transport
40	51	23	0.02692	0.04282	1.058e+03	0.59	O-glycan processing
41	44	22	0.02385	0.04519	7.371e+02	0.21	sperm-egg recognition
42	25	13	0.02348	0.04455	2.348e+02	0.404	tumor necrosis factor-mediated signaling pathway
43	21	12	0.02338	0.03996	1.539e+02	0.936	neuron fate specification
44	22	11	0.0223	0.02062	1.879e+02	0.342	glycerol metabolic process
45	32	17	0.02015	0.03323	3.757e+02	0.282	ribosome biogenesis
46	80	42	0.0188	0.05639	2.333e+03	0.593	collagen metabolic process
47	37	19	0.01767	0.04004	5.135e+02	0.211	vesicle coating
48	22	10	0.01729	0.03946	2.009e+02	0.037	activation of Rho GTPase activity
49	38	19	0.01627	0.01762	5.514e+02	0.405	monosaccharide catabolic process
50	34	16	0.01534	0.02262	4.615e+02	0.268	ER-associated ubiquitin-dependent protein catabolic process
51	35	17	0.01342	0.02255	4.785e+02	0.171	binding of sperm to zona pellucida
52	20	11	0.01315	0.02162	1.449e+02	0.336	retinoic acid metabolic process
53	32	18	0.01187	0.02369	3.577e+02	0.323	serine family amino acid metabolic process
54	24	14	0.01056	0.02285	1.959e+02	0.336	peptide biosynthetic process
55	37	18	0.00994	0.01571	5.334e+02	0.317	carbohydrate derivative transport
56	21	10	0.00988	0.01984	1.779e+02	0.182	response to X-ray
57	23	11	0.00984	0.01437	2.119e+02	0.165	retrograde vesicle-mediated transport, Golgi to ER
58	22	11	0.00868	0.01963	1.879e+02	0.372	telomere maintenance via semi-conservative replication
59	52	26	0.00722	0.01378	1.027e+03	0.092	protein homotetramerization
60	22	11	0.00694	0.01534	1.879e+02	0.268	negative regulation of glial cell differentiation
61	22	9	0.00656	0.0142	2.148e+02	-0.023	regulation of respiratory gaseous exchange
62	25	11	0.0065	0.01578	2.638e+02	0.132	regulation of activated T cell proliferation
63	23	11	0.00645	0.01451	2.119e+02	0.138	regulation of protein oligomerization
64	26	12	0.00618	0.01056	2.758e+02	0.117	anion transmembrane transport
65	48	24	0.00594	0.01781	8.759e+02	0.166	hexose biosynthetic process
66	23	12	0.00524	0.01563	1.989e+02	0.468	DNA replication initiation
67	24	12	0.0051	0.01531	2.228e+02	0.249	ether metabolic process
68	29	13	0.00501	0.01041	3.487e+02	0.354	intermediate filament cytoskeleton organization
69	21	10	0.00495	0.01077	1.779e+02	0.339	positive regulation of release of cytochrome c from mitochondria
70	49	22	0.00469	0.01129	9.806e+02	0.399	negative regulation of nuclear division
71	29	14	0.00451	0.00707	3.317e+02	0.327	developmental induction
72	36	16	0.00449	0.00973	5.364e+02	0.274	placenta development
73	60	30	0.00429	0.00657	1.364e+03	0.246	pigment metabolic process
74	30	15	0.00428	0.00703	3.457e+02	0.484	chromosome condensation
75	22	10	0.00415	0.01144	2.009e+02	0.233	nucleotide-excision repair, DNA gap filling
76	50	24	0.004	0.01073	9.766e+02	0.271	amino acid activation & tRNA aminoacylation
77	20	9	0.004	0.00817	1.679e+02	0.269	pyrimidine nucleoside triphosphate metabolic process
78	23	10	0.0039	0.00822	2.258e+02	0.219	branching involved in mammary gland duct morphogenesis
79	92	43	0.00383	0.00907	3.336e+03	0.279	viral life cycle
80	21	9	0.00354	0.00725	1.909e+02	0.276	regulation of peptidyl-threonine phosphorylation
81	24	12	0.0034	0.00873	2.228e+02	0.355	alditol metabolic process
82	102	47	0.00319	0.00958	4.134e+03	0.292	translational elongation
83	26	12	0.00276	0.00344	2.758e+02	0.291	L-amino acid transport
84	20	9	0.00276	0.00828	1.679e+02	0.166	establishment or maintenance of apical/basal cell polarity & establishment or maintenance of bipolar cell polarity
85	30	13	0.00266	0.00725	3.806e+02	0.3	intermediate filament-based process
86	21	8	0.00244	0.00524	2.048e+02	0.285	motor neuron axon guidance
