Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Term Name
1	363	253	1.0	0.0	3.365e+04	0.241	DNA repair
2	57	34	1.0	0.0	1.057e+03	0.495	digestion
3	425	202	1.0	0.0	6.901e+04	-0.0	sensory perception
4	20	12	0.99044	0.02869	1.329e+02	0.586	calcium-independent cell-cell adhesion
5	255	230	0.98976	0.03072	6.063e+03	0.31	translation
6	395	249	0.9805	0.05851	4.656e+04	0.213	cellular amino acid metabolic process
7	190	133	0.95122	0.14634	9.194e+03	0.317	post-translational protein modification
8	289	219	0.93263	0.15038	1.772e+04	0.229	ncRNA metabolic process
9	87	40	0.87577	0.24883	3.015e+03	0.064	neuropeptide signaling pathway
10	155	89	0.87244	0.29593	8.045e+03	0.295	skeletal system development
11	188	122	0.86495	0.30667	1.021e+04	0.142	protein folding
12	402	185	0.8	0.4	6.307e+04	-0.102	metal ion transport
13	37	23	0.769	0.29949	4.275e+02	0.099	neural precursor cell proliferation
14	189	103	0.7051	0.39535	1.252e+04	0.183	regulation of cell division
15	238	112	0.7	0.45826	2.197e+04	0.111	epithelium development
16	37	24	0.68978	0.38927	4.036e+02	0.317	carbohydrate derivative transport
17	150	110	0.66435	0.42388	5.204e+03	0.324	G1/S transition of mitotic cell cycle & cell cycle G1/S phase transition
18	196	120	0.66	0.40389	1.198e+04	0.213	monosaccharide metabolic process
19	292	167	0.64651	0.45128	2.848e+04	0.154	male gamete generation
20	137	85	0.61316	0.45018	5.776e+03	0.133	response to topologically incorrect protein
21	184	122	0.59589	0.36271	9.472e+03	0.319	chromosome organization
22	59	34	0.58547	0.40276	1.174e+03	0.418	cell fate specification
23	97	72	0.57084	0.47354	2.122e+03	0.513	nucleosome assembly
24	48	35	0.5623	0.41361	5.464e+02	0.206	establishment of protein localization to mitochondrion
25	25	15	0.56114	0.45542	2.058e+02	0.404	tumor necrosis factor-mediated signaling pathway
26	175	125	0.55678	0.41733	7.496e+03	0.365	DNA replication
27	125	54	0.55316	0.47146	6.439e+03	0.057	ameboidal cell migration
28	97	80	0.54147	0.4733	1.512e+03	0.152	respiratory electron transport chain
29	226	142	0.46805	0.43177	1.540e+04	0.349	mitotic nuclear division
30	135	103	0.45853	0.4733	3.815e+03	0.144	electron transport chain
31	26	14	0.45318	0.35738	2.468e+02	0.274	ephrin receptor signaling pathway
32	115	46	0.42652	0.37268	5.706e+03	-0.044	adult behavior
33	304	146	0.42652	0.44941	3.526e+04	0.072	extracellular structure organization
34	79	46	0.41615	0.37753	2.075e+03	0.226	biological phase
35	250	119	0.40119	0.43034	2.405e+04	0.107	epithelial cell differentiation
36	437	197	0.4	0.4899	7.537e+04	-0.103	ion homeostasis
37	230	105	0.39552	0.47176	2.092e+04	0.155	regionalization
38	105	71	0.372	0.45995	3.002e+03	0.333	single-organism carbohydrate catabolic process
39	380	259	0.36831	0.45708	3.836e+04	0.327	mitotic cell cycle
40	40	24	0.35359	0.42906	5.203e+02	0.592	endocrine pancreas development
41	111	76	0.3505	0.4405	3.282e+03	0.334	carbohydrate catabolic process
42	66	37	0.35028	0.43721	1.506e+03	0.061	aminoglycan catabolic process
43	184	99	0.34348	0.38955	1.199e+04	0.063	organic acid transport & carboxylic acid transport
44	46	23	0.34086	0.37674	8.046e+02	0.056	excretion
45	22	16	0.32384	0.38834	1.179e+02	0.342	glycerol metabolic process
46	63	27	0.3132	0.45127	1.660e+03	-0.142	cellular response to tumor necrosis factor
47	110	79	0.3128	0.42425	2.939e+03	0.455	protein-DNA complex assembly
48	303	146	0.30787	0.38447	3.496e+04	0.074	extracellular matrix organization
49	234	143	0.30658	0.36904	1.708e+04	0.115	cofactor metabolic process
50	388	171	0.30178	0.45712	6.037e+04	0.064	organ morphogenesis
51	109	60	0.3	0.45826	4.151e+03	0.5	epidermis development
52	399	181	0.3	0.45826	6.269e+04	-0.089	cation homeostasis
53	478	259	0.3	0.45826	7.950e+04	0.081	organonitrogen compound catabolic process
54	113	51	0.28638	0.36679	5.129e+03	0.064	neuron development
55	305	185	0.27548	0.42554	2.919e+04	0.316	nuclear division
56	32	19	0.25078	0.38672	3.386e+02	0.242	regulation of tyrosine phosphorylation of Stat3 protein
57	51	19	0.24247	0.36501	1.183e+03	-0.34	action potential
58	59	32	0.2317	0.39543	1.240e+03	0.003	glycosaminoglycan catabolic process
59	46	33	0.22299	0.27541	5.204e+02	0.197	protein targeting to mitochondrion
60	40	32	0.21826	0.33332	2.928e+02	0.481	purine nucleobase metabolic process
61	329	199	0.21499	0.34366	3.405e+04	0.304	organelle fission
62	65	46	0.21324	0.3575	1.063e+03	0.348	nucleobase metabolic process
63	440	239	0.21181	0.39564	6.732e+04	0.049	monocarboxylic acid metabolic process
64	130	80	0.21086	0.3947	5.256e+03	0.12	response to unfolded protein
65	90	57	0.2	0.4	2.437e+03	0.244	transition metal ion transport
66	291	166	0.2	0.4	2.836e+04	0.153	spermatogenesis
67	167	67	0.2	0.4	1.196e+04	-0.101	regulation of peptidyl-tyrosine phosphorylation
68	388	205	0.2	0.4	5.362e+04	0.026	nitrogen compound transport
69	219	102	0.19992	0.30314	1.874e+04	-0.146	response to hypoxia
70	145	66	0.19692	0.3774	8.376e+03	0.232	anterior/posterior pattern specification
71	73	42	0.19522	0.29884	1.795e+03	0.139	cellular response to nutrient levels
72	270	132	0.19254	0.32522	2.754e+04	0.008	organic anion transport
73	63	31	0.1908	0.35818	1.518e+03	0.119	biomineral tissue development
74	36	17	0.18812	0.21743	5.152e+02	0.373	neurogenesis
75	159	106	0.18786	0.29849	7.021e+03	0.208	nucleoside monophosphate metabolic process
76	68	46	0.18442	0.31927	1.264e+03	0.277	pyruvate metabolic process
77	31	13	0.18438	0.33159	4.144e+02	0.152	regulation of cell adhesion mediated by integrin
