E-GEOD-112057		SRR6868540	characteristic	disease	Crohn disease	http://www.ebi.ac.uk/efo/EFO_0000384
E-GEOD-112057		SRR6868540	characteristic	ethnic group	African American	http://purl.obolibrary.org/obo/HANCESTRO_0568
E-GEOD-112057		SRR6868540	characteristic	individual	Sample001
E-GEOD-112057		SRR6868540	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-112057		SRR6868540	characteristic	organism part	blood	http://purl.obolibrary.org/obo/UBERON_0000178
E-GEOD-112057		SRR6868540	characteristic	sex	female	http://purl.obolibrary.org/obo/PATO_0000383
E-GEOD-112057		SRR6868540	factor	disease	Crohn disease	http://www.ebi.ac.uk/efo/EFO_0000384
E-GEOD-112057		SRR6868541	characteristic	disease	Crohn disease	http://www.ebi.ac.uk/efo/EFO_0000384
E-GEOD-112057		SRR6868541	characteristic	ethnic group	American	http://purl.obolibrary.org/obo/HANCESTRO_0463
E-GEOD-112057		SRR6868541	characteristic	individual	Sample002
E-GEOD-112057		SRR6868541	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-112057		SRR6868541	characteristic	organism part	blood	http://purl.obolibrary.org/obo/UBERON_0000178
E-GEOD-112057		SRR6868541	characteristic	sex	male	http://purl.obolibrary.org/obo/PATO_0000384
E-GEOD-112057		SRR6868541	factor	disease	Crohn disease	http://www.ebi.ac.uk/efo/EFO_0000384
E-GEOD-112057		SRR6868542	characteristic	disease	Crohn disease	http://www.ebi.ac.uk/efo/EFO_0000384
E-GEOD-112057		SRR6868542	characteristic	ethnic group	American	http://purl.obolibrary.org/obo/HANCESTRO_0463
E-GEOD-112057		SRR6868542	characteristic	individual	Sample003
E-GEOD-112057		SRR6868542	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-112057		SRR6868542	characteristic	organism part	blood	http://purl.obolibrary.org/obo/UBERON_0000178
E-GEOD-112057		SRR6868542	characteristic	sex	female	http://purl.obolibrary.org/obo/PATO_0000383
E-GEOD-112057		SRR6868542	factor	disease	Crohn disease	http://www.ebi.ac.uk/efo/EFO_0000384
E-GEOD-112057		SRR6868543	characteristic	disease	ulcerative colitis (disease)	http://www.ebi.ac.uk/efo/EFO_0000729
E-GEOD-112057		SRR6868543	characteristic	ethnic group	American	http://purl.obolibrary.org/obo/HANCESTRO_0463
E-GEOD-112057		SRR6868543	characteristic	individual	Sample004
E-GEOD-112057		SRR6868543	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-112057		SRR6868543	characteristic	organism part	blood	http://purl.obolibrary.org/obo/UBERON_0000178
E-GEOD-112057		SRR6868543	characteristic	sex	male	http://purl.obolibrary.org/obo/PATO_0000384
E-GEOD-112057		SRR6868543	factor	disease	ulcerative colitis (disease)	http://www.ebi.ac.uk/efo/EFO_0000729
E-GEOD-112057		SRR6868544	characteristic	disease	Crohn disease	http://www.ebi.ac.uk/efo/EFO_0000384
E-GEOD-112057		SRR6868544	characteristic	ethnic group	American	http://purl.obolibrary.org/obo/HANCESTRO_0463
E-GEOD-112057		SRR6868544	characteristic	individual	Sample005
E-GEOD-112057		SRR6868544	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-112057		SRR6868544	characteristic	organism part	blood	http://purl.obolibrary.org/obo/UBERON_0000178
E-GEOD-112057		SRR6868544	characteristic	sex	male	http://purl.obolibrary.org/obo/PATO_0000384
E-GEOD-112057		SRR6868544	factor	disease	Crohn disease	http://www.ebi.ac.uk/efo/EFO_0000384
E-GEOD-112057		SRR6868545	characteristic	disease	Crohn disease	http://www.ebi.ac.uk/efo/EFO_0000384
E-GEOD-112057		SRR6868545	characteristic	ethnic group	American	http://purl.obolibrary.org/obo/HANCESTRO_0463
E-GEOD-112057		SRR6868545	characteristic	individual	Sample006
E-GEOD-112057		SRR6868545	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-112057		SRR6868545	characteristic	organism part	blood	http://purl.obolibrary.org/obo/UBERON_0000178
E-GEOD-112057		SRR6868545	characteristic	sex	male	http://purl.obolibrary.org/obo/PATO_0000384
E-GEOD-112057		SRR6868545	factor	disease	Crohn disease	http://www.ebi.ac.uk/efo/EFO_0000384
E-GEOD-112057		SRR6868546	characteristic	disease	Crohn disease	http://www.ebi.ac.uk/efo/EFO_0000384
E-GEOD-112057		SRR6868546	characteristic	ethnic group	American	http://purl.obolibrary.org/obo/HANCESTRO_0463
E-GEOD-112057		SRR6868546	characteristic	individual	Sample007
E-GEOD-112057		SRR6868546	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-112057		SRR6868546	characteristic	organism part	blood	http://purl.obolibrary.org/obo/UBERON_0000178
E-GEOD-112057		SRR6868546	characteristic	sex	male	http://purl.obolibrary.org/obo/PATO_0000384
E-GEOD-112057		SRR6868546	factor	disease	Crohn disease	http://www.ebi.ac.uk/efo/EFO_0000384
E-GEOD-112057		SRR6868547	characteristic	disease	polyarticular juvenile idiopathic arthritis	http://www.ebi.ac.uk/efo/EFO_0002609
E-GEOD-112057		SRR6868547	characteristic	ethnic group	American	http://purl.obolibrary.org/obo/HANCESTRO_0463
E-GEOD-112057		SRR6868547	characteristic	individual	Sample008
E-GEOD-112057		SRR6868547	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-112057		SRR6868547	characteristic	organism part	blood	http://purl.obolibrary.org/obo/UBERON_0000178
E-GEOD-112057		SRR6868547	characteristic	sex	female	http://purl.obolibrary.org/obo/PATO_0000383
E-GEOD-112057		SRR6868547	factor	disease	polyarticular juvenile idiopathic arthritis	http://www.ebi.ac.uk/efo/EFO_0002609
E-GEOD-112057		SRR6868548	characteristic	disease	polyarticular juvenile idiopathic arthritis	http://www.ebi.ac.uk/efo/EFO_0002609
E-GEOD-112057		SRR6868548	characteristic	ethnic group	American	http://purl.obolibrary.org/obo/HANCESTRO_0463
E-GEOD-112057		SRR6868548	characteristic	individual	Sample009
E-GEOD-112057		SRR6868548	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-112057		SRR6868548	characteristic	organism part	blood	http://purl.obolibrary.org/obo/UBERON_0000178
E-GEOD-112057		SRR6868548	characteristic	sex	male	http://purl.obolibrary.org/obo/PATO_0000384
E-GEOD-112057		SRR6868548	factor	disease	polyarticular juvenile idiopathic arthritis	http://www.ebi.ac.uk/efo/EFO_0002609
E-GEOD-112057		SRR6868549	characteristic	disease	polyarticular juvenile idiopathic arthritis	http://www.ebi.ac.uk/efo/EFO_0002609
E-GEOD-112057		SRR6868549	characteristic	ethnic group	American	http://purl.obolibrary.org/obo/HANCESTRO_0463
E-GEOD-112057		SRR6868549	characteristic	individual	Sample010
E-GEOD-112057		SRR6868549	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-112057		SRR6868549	characteristic	organism part	blood	http://purl.obolibrary.org/obo/UBERON_0000178
E-GEOD-112057		SRR6868549	characteristic	sex	female	http://purl.obolibrary.org/obo/PATO_0000383
E-GEOD-112057		SRR6868549	factor	disease	polyarticular juvenile idiopathic arthritis	http://www.ebi.ac.uk/efo/EFO_0002609
E-GEOD-112057		SRR6868550	characteristic	disease	oligoarticular juvenile idiopathic arthritis	http://www.ebi.ac.uk/efo/EFO_1002019
E-GEOD-112057		SRR6868550	characteristic	ethnic group	American	http://purl.obolibrary.org/obo/HANCESTRO_0463
E-GEOD-112057		SRR6868550	characteristic	individual	Sample011
E-GEOD-112057		SRR6868550	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-112057		SRR6868550	characteristic	organism part	blood	http://purl.obolibrary.org/obo/UBERON_0000178
E-GEOD-112057		SRR6868550	characteristic	sex	female	http://purl.obolibrary.org/obo/PATO_0000383
E-GEOD-112057		SRR6868550	factor	disease	oligoarticular juvenile idiopathic arthritis	http://www.ebi.ac.uk/efo/EFO_1002019
E-GEOD-112057		SRR6868551	characteristic	disease	oligoarticular juvenile idiopathic arthritis	http://www.ebi.ac.uk/efo/EFO_1002019
E-GEOD-112057		SRR6868551	characteristic	ethnic group	American	http://purl.obolibrary.org/obo/HANCESTRO_0463
E-GEOD-112057		SRR6868551	characteristic	individual	Sample012
E-GEOD-112057		SRR6868551	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-112057		SRR6868551	characteristic	organism part	blood	http://purl.obolibrary.org/obo/UBERON_0000178
E-GEOD-112057		SRR6868551	characteristic	sex	female	http://purl.obolibrary.org/obo/PATO_0000383
E-GEOD-112057		SRR6868551	factor	disease	oligoarticular juvenile idiopathic arthritis	http://www.ebi.ac.uk/efo/EFO_1002019
E-GEOD-112057		SRR6868552	characteristic	disease	systemic-onset juvenile idiopathic arthritis	http://www.ebi.ac.uk/efo/EFO_1001999
E-GEOD-112057		SRR6868552	characteristic	ethnic group	African American	http://purl.obolibrary.org/obo/HANCESTRO_0568
E-GEOD-112057		SRR6868552	characteristic	individual	Sample013
E-GEOD-112057		SRR6868552	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-112057		SRR6868552	characteristic	organism part	blood	http://purl.obolibrary.org/obo/UBERON_0000178
E-GEOD-112057		SRR6868552	characteristic	sex	female	http://purl.obolibrary.org/obo/PATO_0000383
E-GEOD-112057		SRR6868552	factor	disease	systemic-onset juvenile idiopathic arthritis	http://www.ebi.ac.uk/efo/EFO_1001999
E-GEOD-112057		SRR6868553	characteristic	disease	systemic-onset juvenile idiopathic arthritis	http://www.ebi.ac.uk/efo/EFO_1001999
E-GEOD-112057		SRR6868553	characteristic	ethnic group	African American	http://purl.obolibrary.org/obo/HANCESTRO_0568
E-GEOD-112057		SRR6868553	characteristic	individual	Sample014
E-GEOD-112057		SRR6868553	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-112057		SRR6868553	characteristic	organism part	blood	http://purl.obolibrary.org/obo/UBERON_0000178
E-GEOD-112057		SRR6868553	characteristic	sex	female	http://purl.obolibrary.org/obo/PATO_0000383
E-GEOD-112057		SRR6868553	factor	disease	systemic-onset juvenile idiopathic arthritis	http://www.ebi.ac.uk/efo/EFO_1001999
E-GEOD-112057		SRR6868554	characteristic	disease	oligoarticular juvenile idiopathic arthritis	http://www.ebi.ac.uk/efo/EFO_1002019
E-GEOD-112057		SRR6868554	characteristic	ethnic group	African American	http://purl.obolibrary.org/obo/HANCESTRO_0568
E-GEOD-112057		SRR6868554	characteristic	individual	Sample015
E-GEOD-112057		SRR6868554	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-112057		SRR6868554	characteristic	organism part	blood	http://purl.obolibrary.org/obo/UBERON_0000178
E-GEOD-112057		SRR6868554	characteristic	sex	female	http://purl.obolibrary.org/obo/PATO_0000383
E-GEOD-112057		SRR6868554	factor	disease	oligoarticular juvenile idiopathic arthritis	http://www.ebi.ac.uk/efo/EFO_1002019
E-GEOD-112057		SRR6868555	characteristic	disease	oligoarticular juvenile idiopathic arthritis	http://www.ebi.ac.uk/efo/EFO_1002019
E-GEOD-112057		SRR6868555	characteristic	ethnic group	American	http://purl.obolibrary.org/obo/HANCESTRO_0463
E-GEOD-112057		SRR6868555	characteristic	individual	Sample016
E-GEOD-112057		SRR6868555	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-112057		SRR6868555	characteristic	organism part	blood	http://purl.obolibrary.org/obo/UBERON_0000178
E-GEOD-112057		SRR6868555	characteristic	sex	female	http://purl.obolibrary.org/obo/PATO_0000383
E-GEOD-112057		SRR6868555	factor	disease	oligoarticular juvenile idiopathic arthritis	http://www.ebi.ac.uk/efo/EFO_1002019
E-GEOD-112057		SRR6868556	characteristic	disease	polyarticular juvenile idiopathic arthritis	http://www.ebi.ac.uk/efo/EFO_0002609
E-GEOD-112057		SRR6868556	characteristic	ethnic group	American	http://purl.obolibrary.org/obo/HANCESTRO_0463
E-GEOD-112057		SRR6868556	characteristic	individual	Sample017
E-GEOD-112057		SRR6868556	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
