RNVU1-31	4.100000999999402
RNVU1-2A	4.100000999995661
ZFHX4-AS1	3.7000009999100567
RNVU1-28	3.6000009999904523
RNA5-8SP6	3.6000009997441187
U2AF1L5	3.600000998786605
RNU4-2	3.500000999999993
RNA5-8SN3	3.5000009999982047
LINC01117	3.5000009987902807
LINC01324	3.500000998373562
H2BU1	3.4000009998815175
WT1	3.400000996063127
RNU4-1	3.2000009999901473
MTATP8P1	3.2000009999838857
H4C4	3.2000009999659946
SNORD116-23	3.2000009993195295
SNORA11	3.1000009999752187
SERTM2	3.100000999685396
RNU1-67P	3.100000998228933
KRT6A	3.1000009783856646
GALNT15	3.000000999988288
ALB	3.0000009973131876
MARCO	3.0000009913367545
SOD2	2.900000999999972
STC2	2.900000999909767
STC1	2.9000009997982072
U2	2.9000009904033273
KRT5	2.9000009844781607
SPP1	2.8000009999999924
GPX3	2.800000999999744
SNORA23	2.800000999997751
RNU6-908P	2.8000009999586517
PTX3	2.800000999886778
FMO2	2.8000009997222426
HILPDA	2.8000009994407895
LINC01235	2.8000009971126345
RNU2-10P	2.800000996866566
IL33	2.7000009999999732
SNORA53	2.7000009999927665
RNU5B-1	2.7000009999904524
TUBB2B	2.7000009999331103
DDX43P1	2.7000009982368445
INHBB	2.7000009978160757
RNU5A-1	2.7000009970983623
SNTG1	2.700000990187949
POU5F1P5	2.700000983574548
RNU1-4	2.7000009604104878
RN7SL2	2.6000009999998746
CTNNA3	2.6000009999268685
AQP4	2.600000992920849
LINC00844	2.6000009861297424
BRINP1	2.60000098556585
KLHL7-DT	2.600000984697867
SNORD116-15	2.6000009798670325
NR1D1	2.500000999918466
F8	2.500000999848892
BNIP3P1	2.500000999211902
RN7SL151P	2.5000009961360026
KCNH5	2.500000982045561
RNU1-1	2.5000009405331585
SCARNA5	2.4000009999983196
APOD	2.4000009999905916
S100A9	2.4000009999721654
SNORA73B	2.4000009999307172
AOX1	2.400000999634009
RNU7-48P	2.400000998101482
NPY2R	2.400000994669881
NRSN1	2.4000009927099257
DNAJB6P2	2.4000009869485424
BNC1	2.400000985457164
RNU6-469P	2.4000009715109485
KCNAB1-AS1	2.400000964787416
ZNF652P1	2.4000009570787877
ARL14EPL	2.4000009373064106
RN7SKP227	2.300000999995613
S1PR1	2.30000099999208
MTND6P22	2.300000999985467
SNORA74A	2.3000009999853606
PDPN	2.3000009999779643
BNIP3	2.3000009999584754
FAM124A	2.300000999900499
ST6GALNAC3	2.300000999829401
CALCRL	2.300000999740743
PABPC5	2.300000999570163
MTCO2P12	2.3000009994232573
NEFL	2.3000009983857272
NRIP3	2.3000009970025426
LINC02680	2.3000009963127996
SCARNA21	2.30000099396505
NPM1P12	2.300000985043482
H19	2.3000009810602124
SNORD38D	2.3000009803315242
NPY5R	2.3000009799499295
RNA5SP202	2.3000009798670322
P4HA1	2.2000009999994785
7SK	2.200000999998205
LOX	2.2000009999965164
BCAT1	2.2000009999658166
SNORA63C	2.200000999678971
RN7SL752P	2.200000999183622
F13A1	2.2000009980814967
S100A8	2.2000009979434765
HIF1A-AS3	2.2000009948817447
NBAT1	2.200000993037883
PLA1A	2.200000992699665
RBMS3-AS1	2.200000989309303
DOCK4-AS1	2.2000009886307947
SLC6A15	2.2000009884628056
TDRD9	2.200000983847813
ST8SIA3	2.2000009786131254
RBPMS-AS1	2.200000976890954
UBE2V1P7	2.200000903885135
RNU6-800P	2.200000887702118
CLIC4	2.1000009999998865
TGFBR3	2.1000009999998412
SNORA79B	2.1000009999962352
PTGES3P3	2.1000009999958076
OSMR	2.100000999989381
DEPP1	2.100000999965891
STEAP4	2.1000009998979867
RN7SL3	2.100000999826963
SNORA12	2.1000009997855806
SIX4	2.100000999494997
TNFAIP6	2.100000999430106
RPS20P2	2.100000999238646
PLIN2	2.100000998409489
FHL5	2.1000009983168737
SNORA35B	2.1000009982529404
NKAIN2	2.1000009968999023
SNORD17	2.1000009967711297
ITPKB-AS1	2.100000996743096
VSIG4	2.100000996599201
C14orf39	2.1000009905901575
ABCB5	2.100000988150722
RPL35AP17	2.1000009694706065
PCMTD1P2	2.1000009686641885
LINC02015	2.100000951218079
NANOGP11	2.100000948181084
MTND4LP14	2.1000009392203225
KNDC1	2.1000009097073122
JAKMIP1	2.1000008959261107
RNU1-88P	2.1000008778505306
STOM	2.00000099999995
PCDH17	2.0000009999998722
CACNA2D1-AS1	2.000000999999157
IFITM2	2.0000009999976758
IL1R1	2.000000999996739
CLIC4P3	2.0000009999850907
LYVE1	2.000000999907656
RAB3C	2.0000009997232087
NAMPTP1	2.000000999626536
TMEM45A	2.000000999614594
ACKR1	2.0000009994397434
RNF217-AS1	2.0000009994251178
ADGRL4	2.0000009988288916
CD163	2.0000009980881703
SNORA26	2.0000009978740123
DYNC1I1	2.0000009973216653
MTCO2P22	2.0000009959014284
HMGB1P51	2.0000009949910567
DGKI	2.0000009940722454
ADM	2.000000993125058
SAP30-DT	2.000000991596959
MT1A	2.000000991152493
DDIT4	2.0000009907158165
ZNF732	2.0000009884185244
EFHD1	2.000000987064464
OR51E2	2.0000009862585473
SOX15	2.0000009854761758
ADAMTS4	2.0000009809068033
RNU6-33P	2.0000009790139694
FSTL5	2.000000974250458
CNGA3	2.000000973399041
BMPR1B	2.0000009712742317
UBE2D3P3	2.000000965732812
FAM86B1	2.0000009646616754
NDUFA7	2.000000958289716
RNU6-1062P	2.00000095402083
RNU6-762P	2.000000937164736
TMEM215	2.0000009272357255
TERF1P5	2.0000009218650776
HOXC8	2.000000916233285
COMP	2.0000008880830076
ABCA1	1.9000009999999998
TMTC1	1.900000999999996
SLC16A7	1.9000009999999905
GLUL	1.9000009999994785
VGLL3	1.9000009999988667
SLC7A2	1.9000009999956906
RN7SKP203	1.9000009999932042
MT-ND3	1.9000009999890362
STON1	1.9000009999191756
NECAB1	1.9000009999145355
HSPA1B	1.9000009999132326
PIGP	1.900000999848892
MMRN1	1.9000009998294944
JADE3	1.9000009997466123
IL1RL1	1.9000009993481604
SERPINB8	1.9000009991810307
SERPINE2	1.9000009990175197
ATRNL1	1.9000009988259385
KCNT2	1.9000009983535875
C8orf37	1.9000009983024415
RN7SL396P	1.9000009982845814
SMIM3	1.9000009980265335
LTBP2	1.900000997631317
MT-TA	1.90000099747501
SUSD5	1.9000009917398888
LRRC2	1.90000098972067
LVRN	1.9000009882774533
TAC1	1.9000009878213686
NUP50-DT	1.9000009865987513
ZNF259P1	1.900000985731306
OR51E1	1.9000009754344431
RNU6-378P	1.9000009714949206
