Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
1	27	16	0.93894	0.11213	2.428e+02	0.651	0.392	GO:0044253
2	38	19	0.86088	0.13465	5.514e+02	0.638	0.382	GO:0030858
3	23	13	0.8562	0.18096	1.859e+02	0.699	0.312	GO:0006071
4	32	17	0.40973	0.23353	3.757e+02	0.66	0.494	GO:2000107
5	20	11	0.27128	0.15475	1.449e+02	0.587	0.405	GO:0009268
6	26	14	0.26575	0.15817	2.468e+02	0.664	0.375	GO:0097028
7	24	13	0.15124	0.14266	2.099e+02	0.598	0.44	GO:0043500
8	21	14	0.10506	0.07922	1.269e+02	0.698	0.467	GO:0046173
9	25	13	0.10248	0.13087	2.348e+02	0.682	0.312	GO:0019400
10	26	14	0.0582	0.06397	2.468e+02	0.635	0.437	GO:0044060
11	30	15	0.05285	0.05036	3.457e+02	0.624	0.415	GO:0030261
12	32	18	0.03382	0.0608	3.577e+02	0.633	0.434	GO:0044246
13	20	8	0.02993	0.04771	1.809e+02	0.622	0.246	GO:0051881
14	20	11	0.02562	0.03165	1.449e+02	0.659	0.414	GO:0032757
15	30	15	0.01598	0.02809	3.457e+02	0.624	0.449	GO:0032465
16	24	13	0.0098	0.02939	2.099e+02	0.619	0.44	GO:0010712
17	20	11	0.00818	0.02454	1.449e+02	0.636	0.38	GO:0010714
18	23	9	0.00784	0.01601	2.408e+02	0.553	0.259	GO:0032892
19	20	10	0.00647	0.01648	1.559e+02	0.642	0.462	GO:0007029
20	31	13	0.005	0.01019	4.146e+02	0.595	0.362	GO:0006206
21	47	24	0.00494	0.00779	8.279e+02	0.622	0.483	GO:0001776
22	53	29	0.00484	0.01037	9.956e+02	0.626	0.563	GO:0002460
23	21	9	0.00448	0.01039	1.909e+02	0.608	0.336	GO:0031670
24	21	8	0.00417	0.00858	2.048e+02	0.548	0.358	GO:0002675
25	20	8	0.00366	0.00746	1.809e+02	0.605	0.342	GO:0003341
26	42	21	0.00357	0.009	6.722e+02	0.585	0.476	GO:0050994
27	25	9	0.00342	0.01026	2.967e+02	0.55	0.227	GO:0070534
28	23	13	0.00263	0.00788	1.859e+02	0.629	0.44	GO:0032965
29	28	10	0.00263	0.00788	3.716e+02	0.58	0.328	GO:0046058
30	32	14	0.00252	0.0062	4.296e+02	0.57	0.403	GO:0046928
31	29	12	0.00217	0.0065	3.666e+02	0.546	0.505	GO:0050690
32	22	10	0.00156	0.00469	2.009e+02	0.603	0.504	GO:0010880
33	21	12	0.00145	0.00436	1.539e+02	0.65	0.5	GO:0043029
34	21	7	0.0014	0.00419	2.198e+02	0.59	0.335	GO:0050704
35	40	15	0.00124	0.00371	7.300e+02	0.559	0.359	GO:0032890
36	23	9	0.00112	0.00326	2.408e+02	0.532	0.281	GO:0009595
37	20	7	0.00086	0.00258	1.948e+02	0.557	0.309	GO:0002861
38	78	34	0.0008	0.00239	2.511e+03	0.577	0.456	GO:0007565
39	21	8	0.00072	0.00215	2.048e+02	0.554	0.318	GO:0032715
40	39	13	0.00069	0.00206	7.379e+02	0.539	0.288	GO:0060079
41	28	11	0.00068	0.00205	3.527e+02	0.523	0.442	GO:0030032
42	34	15	0.00055	0.00116	4.815e+02	0.597	0.425	GO:0010812
43	36	17	0.00054	0.00161	5.154e+02	0.612	0.466	GO:0006323
44	27	7	0.00047	0.0014	3.995e+02	0.53	0.4	GO:0031111
45	32	14	0.00034	0.00101	4.296e+02	0.577	0.432	GO:0032720
46	51	19	0.00034	0.00101	1.184e+03	0.55	0.375	GO:0044070
47	21	8	0.00026	0.00079	2.048e+02	0.551	0.492	GO:0090022
48	22	6	0.00026	0.00077	2.627e+02	0.436	0.408	GO:0010507
49	94	38	0.00024	0.00072	3.803e+03	0.564	0.441	GO:0002495
50	21	10	0.00023	0.0007	1.779e+02	0.574	0.601	GO:0000272
51	39	19	0.00023	0.00068	5.913e+02	0.621	0.463	GO:0002260
52	20	8	0.00016	0.00049	1.809e+02	0.573	0.467	GO:0030879
53	23	9	0.00016	0.00049	2.408e+02	0.613	0.32	GO:0042755
54	34	14	0.00014	0.00043	5.024e+02	0.588	0.449	GO:0051865
55	33	14	0.00012	0.00035	4.655e+02	0.557	0.502	GO:0060393
56	38	16	8e-05	0.00025	6.172e+02	0.591	0.417	GO:0070936
57	42	16	8e-05	0.00023	7.968e+02	0.54	0.418	GO:0007249
58	36	14	7e-05	0.0002	5.813e+02	0.514	0.378	GO:0055081
59	23	12	6e-05	0.00017	1.989e+02	0.631	0.67	GO:0060760
60	37	17	4e-05	0.00013	5.544e+02	0.605	0.527	GO:0032755
61	35	13	4e-05	0.00012	5.643e+02	0.575	0.389	GO:0032312
62	40	13	4e-05	0.00011	7.848e+02	0.515	0.277	GO:0006901
63	23	11	1e-05	4e-05	2.118e+02	0.576	0.644	GO:0045581
