Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
1	26	15	0.03968	0.06459	2.318e+02	0.677	0.405	GO:0048662
2	57	28	0.0164	0.02935	1.247e+03	0.564	0.618	GO:0042472
3	22	13	0.01459	0.0234	1.629e+02	0.614	0.57	GO:0060071
4	20	12	0.01005	0.01247	1.329e+02	0.584	0.615	GO:0032413
5	27	15	0.00916	0.02749	2.588e+02	0.639	0.504	GO:0010743
6	52	24	0.00913	0.02188	1.083e+03	0.566	0.486	GO:0042180
7	45	22	0.00733	0.01674	7.830e+02	0.578	0.533	GO:0045685
8	20	11	0.00656	0.01419	1.449e+02	0.65	0.522	GO:0003341
9	23	12	0.00647	0.00955	1.989e+02	0.568	0.564	GO:0019835
10	28	14	0.00628	0.00659	3.018e+02	0.56	0.599	GO:0035567
11	24	13	0.00612	0.01372	2.099e+02	0.659	0.502	GO:0060343
12	105	46	0.00543	0.01231	4.519e+03	0.563	0.504	GO:0007409
13	22	12	0.00471	0.00679	1.759e+02	0.577	0.551	GO:0090103
14	20	10	0.00428	0.00731	1.559e+02	0.614	0.529	GO:0046640
15	31	14	0.0036	0.0076	3.956e+02	0.541	0.501	GO:0045600
16	37	17	0.00337	0.00631	5.544e+02	0.58	0.571	GO:0006305
17	20	11	0.00331	0.00867	1.449e+02	0.631	0.539	GO:0045577
18	110	47	0.00295	0.00784	5.033e+03	0.557	0.548	GO:0006109
19	69	31	0.00292	0.00589	1.932e+03	0.57	0.558	GO:0010906
20	28	13	0.00272	0.00587	3.177e+02	0.589	0.517	GO:0043114
21	20	11	0.00257	0.00502	1.449e+02	0.633	0.394	GO:0051412
22	80	34	0.00246	0.00503	2.681e+03	0.55	0.524	GO:0044848
23	29	13	0.00243	0.00592	3.487e+02	0.625	0.55	GO:0006476
24	20	10	0.0023	0.00375	1.559e+02	0.566	0.506	GO:0045773
25	21	10	0.00216	0.00502	1.779e+02	0.608	0.545	GO:0031670
26	23	11	0.00213	0.00447	2.118e+02	0.616	0.432	GO:0021533
27	23	10	0.00206	0.00589	2.258e+02	0.572	0.561	GO:0048713
28	39	18	0.00199	0.00425	6.133e+02	0.571	0.585	GO:0002763
29	62	28	0.00198	0.00383	1.557e+03	0.573	0.518	GO:0030048
30	24	12	0.0019	0.00495	2.228e+02	0.594	0.478	GO:0043500
