Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
1	26	14	0.00741	0.01152	2.468e+02	0.633	0.625	GO:0048701
2	23	11	0.00407	0.00843	2.118e+02	0.584	0.686	GO:0048512
3	59	28	0.00353	0.00719	1.367e+03	0.606	0.561	GO:0045454
4	20	11	0.00335	0.00812	1.449e+02	0.627	0.403	GO:0031497
5	21	12	0.00313	0.0094	1.539e+02	0.622	0.584	GO:0050832
6	57	27	0.00288	0.00863	1.278e+03	0.572	0.507	GO:0007254
7	29	16	0.00285	0.0057	2.998e+02	0.606	0.464	GO:0042743
8	21	11	0.00275	0.0056	1.659e+02	0.691	0.472	GO:0009060
9	66	30	0.00272	0.0048	1.755e+03	0.565	0.526	GO:0043407
10	35	17	0.00214	0.00642	4.785e+02	0.583	0.622	GO:0048286
11	28	15	0.0021	0.00629	2.868e+02	0.625	0.485	GO:2001238
12	32	15	0.00154	0.00427	4.106e+02	0.535	0.614	GO:0097194
13	97	41	0.00139	0.0031	3.945e+03	0.56	0.494	GO:0071901
14	20	11	0.00129	0.00386	1.449e+02	0.634	0.449	GO:0042744
15	26	14	0.00127	0.0026	2.468e+02	0.594	0.527	GO:0000188
16	22	10	0.00122	0.00365	2.009e+02	0.571	0.572	GO:0043330
17	25	13	0.0011	0.00223	2.348e+02	0.612	0.617	GO:0007622
18	24	12	0.00098	0.00249	2.228e+02	0.576	0.466	GO:0042596
19	23	11	0.00081	0.00244	2.118e+02	0.585	0.526	GO:0002828
20	22	10	0.0008	0.00175	2.009e+02	0.507	0.595	GO:0042430
21	24	10	0.00078	0.00157	2.518e+02	0.515	0.535	GO:0042537
22	31	15	0.00069	0.00182	3.776e+02	0.572	0.508	GO:0030279
23	24	11	0.00062	0.00186	2.368e+02	0.527	0.604	GO:0035162
24	22	11	0.0006	0.00179	1.879e+02	0.645	0.374	GO:0008207
25	39	17	0.00059	0.00178	6.362e+02	0.588	0.483	GO:0048678
26	21	11	0.00048	0.00145	1.659e+02	0.564	0.469	GO:0001662
27	26	11	0.00048	0.00144	2.917e+02	0.573	0.514	GO:0015807
28	190	76	0.00048	0.00143	1.550e+04	0.534	0.553	GO:0015849
29	22	11	0.00046	0.00137	1.879e+02	0.663	0.305	GO:0045909
