Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
1	20	13	0.08279	0.06466	1.199e+02	0.657	0.594	GO:0048477
2	46	24	0.05822	0.06773	7.810e+02	0.634	0.487	GO:0007632
3	41	21	0.02744	0.0345	6.303e+02	0.638	0.449	GO:0008542
4	63	30	0.02575	0.02546	1.553e+03	0.605	0.46	GO:0034332
5	31	17	0.02366	0.02643	3.437e+02	0.593	0.658	GO:0045600
6	40	20	0.01864	0.01965	6.103e+02	0.606	0.492	GO:0010717
7	20	12	0.01758	0.02478	1.329e+02	0.601	0.582	GO:0045577
8	33	17	0.01668	0.00991	4.086e+02	0.594	0.633	GO:0007131
9	23	13	0.01667	0.01935	1.859e+02	0.634	0.443	GO:0010677
10	24	13	0.01498	0.02178	2.099e+02	0.573	0.646	GO:0071514
11	20	11	0.01363	0.01094	1.449e+02	0.697	0.444	GO:0002861
12	20	11	0.0133	0.01718	1.449e+02	0.607	0.604	GO:0002262
13	22	12	0.01308	0.01326	1.759e+02	0.628	0.561	GO:0017145
14	37	19	0.01267	0.02014	5.135e+02	0.599	0.567	GO:0007292
15	25	14	0.01207	0.00988	2.209e+02	0.636	0.448	GO:0051155
16	27	14	0.00892	0.00713	2.738e+02	0.589	0.418	GO:0045912
17	22	12	0.00889	0.00951	1.759e+02	0.604	0.421	GO:0050912
18	36	18	0.00848	0.00968	4.955e+02	0.611	0.48	GO:0022406
19	27	14	0.00816	0.0128	2.738e+02	0.602	0.534	GO:0032855
20	24	12	0.00803	0.01298	2.228e+02	0.619	0.339	GO:0051568
21	30	15	0.00756	0.01069	3.457e+02	0.613	0.504	GO:0032653
22	31	16	0.00714	0.00629	3.607e+02	0.591	0.468	GO:0043666
23	26	13	0.00663	0.00695	2.608e+02	0.624	0.422	GO:0034333
24	37	18	0.00642	0.00666	5.334e+02	0.611	0.547	GO:0001912
25	70	32	0.00633	0.00688	1.966e+03	0.581	0.521	GO:0097529
26	20	10	0.00626	0.00662	1.559e+02	0.573	0.7	GO:0031497
27	25	13	0.00584	0.00597	2.348e+02	0.636	0.425	GO:0030212
28	38	18	0.00555	0.00808	5.723e+02	0.6	0.385	GO:0009066
29	29	15	0.00532	0.0044	3.157e+02	0.634	0.49	GO:0048278
30	28	14	0.00531	0.00591	3.018e+02	0.556	0.522	GO:0006309
31	31	15	0.0051	0.00804	3.776e+02	0.579	0.509	GO:0051004
32	60	27	0.00458	0.00331	1.462e+03	0.594	0.481	GO:0008306
33	70	31	0.00424	0.00514	2.006e+03	0.59	0.437	GO:0032649
34	66	29	0.00398	0.00359	1.793e+03	0.577	0.469	GO:0007043
35	54	25	0.00386	0.00644	1.165e+03	0.603	0.565	GO:0045665
36	21	11	0.00382	0.00737	1.659e+02	0.645	0.565	GO:0035710
37	59	27	0.00366	0.00375	1.399e+03	0.538	0.496	GO:0045454
38	25	12	0.00366	0.00584	2.488e+02	0.63	0.498	GO:0048169
39	29	14	0.0034	0.00391	3.317e+02	0.629	0.458	GO:0002275
40	40	18	0.00308	0.00455	6.552e+02	0.579	0.547	GO:0031343
41	29	14	0.00306	0.00283	3.317e+02	0.611	0.365	GO:0016331
42	26	12	0.00296	0.00411	2.758e+02	0.609	0.484	GO:0006904
43	21	11	0.0029	0.00333	1.659e+02	0.627	0.469	GO:0046329
44	25	12	0.00266	0.00253	2.488e+02	0.567	0.647	GO:0045058
45	29	14	0.00258	0.00246	3.317e+02	0.558	0.522	GO:0000737
46	43	19	0.00245	0.00392	7.650e+02	0.523	0.687	GO:0002244
47	35	16	0.00245	0.00461	4.985e+02	0.586	0.517	GO:0042993
48	29	13	0.00241	0.00423	3.487e+02	0.546	0.529	GO:0048747
49	68	30	0.00238	0.00431	1.898e+03	0.567	0.568	GO:0045598
50	22	10	0.00224	0.00339	2.009e+02	0.607	0.559	GO:0043576
51	56	25	0.00218	0.0031	1.282e+03	0.617	0.385	GO:0016571
52	23	11	0.00216	0.00328	2.118e+02	0.53	0.498	GO:0019835
53	22	11	0.00216	0.00319	1.879e+02	0.584	0.568	GO:0006906
54	22	10	0.00213	0.00307	2.009e+02	0.57	0.527	GO:0001702
55	148	62	0.00209	0.00239	9.187e+03	0.569	0.459	GO:0045216
56	37	17	0.00202	0.00326	5.544e+02	0.576	0.493	GO:0032091
57	41	18	0.002	0.00402	6.991e+02	0.613	0.501	GO:0048168
58	28	13	0.002	0.00229	3.177e+02	0.553	0.452	GO:0042036
59	22	11	0.00197	0.00307	1.879e+02	0.598	0.523	GO:0090200
60	47	21	0.00188	0.00302	9.057e+02	0.563	0.548	GO:0051146
61	27	12	0.00182	0.00265	3.047e+02	0.564	0.44	GO:0043516
62	25	11	0.00171	0.00193	2.638e+02	0.535	0.647	GO:0031057
63	25	12	0.0017	0.002	2.488e+02	0.629	0.61	GO:0010226
64	36	16	0.00161	0.00255	5.364e+02	0.576	0.498	GO:0001890
65	75	32	0.00156	0.00311	2.353e+03	0.56	0.582	GO:0043200
66	22	11	0.0015	0.00162	1.879e+02	0.633	0.365	GO:0033032
67	37	16	0.00148	0.00269	5.763e+02	0.575	0.58	GO:0071230
68	58	24	0.00144	0.00237	1.439e+03	0.581	0.511	GO:0002705
69	28	12	0.0014	0.00215	3.347e+02	0.579	0.629	GO:0051702
70	20	10	0.00137	0.00192	1.559e+02	0.63	0.506	GO:0031640
71	32	13	0.00134	0.00193	4.495e+02	0.502	0.632	GO:0050931
72	45	20	0.00132	0.00221	8.338e+02	0.563	0.365	GO:0022600
73	22	10	0.00131	0.00261	2.009e+02	0.61	0.615	GO:0043567
74	27	12	0.00128	0.00144	3.047e+02	0.576	0.665	GO:0008333
75	22	10	0.00128	0.00163	2.009e+02	0.525	0.544	GO:0042417
76	22	10	0.00126	0.00176	2.009e+02	0.614	0.578	GO:0048048
77	43	19	0.00122	0.00206	7.650e+02	0.593	0.524	GO:0001910
78	21	9	0.00122	0.00193	1.909e+02	0.531	0.39	GO:0071804
79	25	11	0.00122	0.00154	2.638e+02	0.616	0.377	GO:0007622
80	26	11	0.00121	0.00313	2.917e+02	0.563	0.597	GO:0048013
81	30	12	0.00119	0.00117	3.996e+02	0.524	0.422	GO:0048864
82	24	10	0.00119	0.00174	2.518e+02	0.551	0.501	GO:0032814
83	23	11	0.00116	0.00199	2.118e+02	0.646	0.538	GO:0008299
84	32	14	0.00114	0.00263	4.296e+02	0.556	0.551	GO:0035601
85	30	13	0.00114	0.0014	3.806e+02	0.632	0.51	GO:0046632
86	20	8	0.00114	0.00215	1.809e+02	0.558	0.435	GO:0050892
87	48	21	0.00112	0.00225	9.565e+02	0.561	0.509	GO:0071621
88	28	12	0.0011	0.00254	3.347e+02	0.557	0.466	GO:0035637
89	60	25	0.0011	0.00172	1.533e+03	0.564	0.461	GO:1903311
90	26	11	0.00109	0.00205	2.917e+02	0.561	0.469	GO:0032873
91	22	10	0.00108	0.00156	2.009e+02	0.614	0.477	GO:0051293
92	31	13	0.00107	0.00131	4.146e+02	0.527	0.57	GO:0035065
93	20	9	0.00106	0.00217	1.679e+02	0.547	0.546	GO:0001782
94	33	14	0.00104	0.00264	4.655e+02	0.538	0.445	GO:1901796
95	26	11	0.00103	0.00201	2.917e+02	0.611	0.41	GO:0000188
96	24	10	0.00102	0.00134	2.518e+02	0.57	0.507	GO:0008089
97	29	13	0.00101	0.00199	3.487e+02	0.582	0.441	GO:0051402
98	21	9	0.001	0.00214	1.909e+02	0.56	0.397	GO:0009060
99	36	15	0.001	0.00131	5.583e+02	0.575	0.468	GO:0070997
100	114	46	0.00098	0.00196	5.586e+03	0.548	0.539	GO:0007281
101	25	11	0.00098	0.0012	2.638e+02	0.524	0.555	GO:0042311
102	64	27	0.00095	0.00173	1.729e+03	0.587	0.4	GO:0031214
103	49	21	0.00095	0.00117	1.009e+03	0.558	0.509	GO:0097530
104	92	37	0.00095	0.00253	3.655e+03	0.55	0.479	GO:0030595
105	26	12	0.00094	0.00114	2.758e+02	0.629	0.476	GO:0097028
106	23	10	0.00094	0.00096	2.258e+02	0.622	0.468	GO:1903313
107	28	12	0.00092	0.00129	3.347e+02	0.569	0.517	GO:0046579
108	103	42	0.00091	0.00165	4.539e+03	0.551	0.539	GO:0031334
109	32	13	0.00089	0.00104	4.495e+02	0.523	0.56	GO:0021885
110	24	10	0.00088	0.00179	2.518e+02	0.558	0.49	GO:0001916
111	24	11	0.00088	0.00179	2.368e+02	0.585	0.409	GO:0014031
112	42	18	0.00087	0.00131	7.440e+02	0.579	0.437	GO:0001755
113	23	10	0.00086	0.00141	2.258e+02	0.579	0.449	GO:0007176
114	43	18	0.00085	0.00245	7.909e+02	0.556	0.432	GO:0007369
115	146	61	0.00084	0.00131	8.955e+03	0.565	0.448	GO:0034329
116	34	15	0.00084	0.00243	4.815e+02	0.564	0.588	GO:0045840
117	23	10	0.00082	0.00111	2.258e+02	0.538	0.449	GO:0034605
118	26	11	0.00082	0.0015	2.917e+02	0.577	0.513	GO:0061178
119	30	13	0.00081	0.00202	3.806e+02	0.591	0.396	GO:0022400
120	22	10	0.00081	0.00131	2.009e+02	0.595	0.446	GO:0045622
121	22	9	0.00081	0.00146	2.148e+02	0.561	0.313	GO:0044705
122	26	11	0.0008	0.00151	2.917e+02	0.546	0.498	GO:0007215
123	23	10	0.0008	0.00192	2.258e+02	0.58	0.598	GO:0061515
124	26	11	0.00079	0.00129	2.917e+02	0.588	0.463	GO:0032350
125	37	15	0.00079	0.00125	5.992e+02	0.531	0.375	GO:0007044
126	31	13	0.00079	0.00117	4.146e+02	0.583	0.463	GO:0010977
127	25	10	0.00076	0.00131	2.798e+02	0.607	0.368	GO:0061077
128	20	8	0.00076	0.00135	1.809e+02	0.528	0.587	GO:0045648
129	28	12	0.00075	0.00126	3.347e+02	0.58	0.453	GO:0043370
130	31	13	0.00073	0.00103	4.146e+02	0.584	0.421	GO:0034109
131	22	9	0.00073	0.00088	2.148e+02	0.53	0.463	GO:0061337
132	35	14	0.00072	0.00133	5.413e+02	0.55	0.56	GO:0071377
133	30	12	0.00072	0.00143	3.996e+02	0.556	0.619	GO:0048640
134	31	13	0.00072	0.00157	4.146e+02	0.523	0.613	GO:0070192
135	23	9	0.00071	0.00119	2.408e+02	0.477	0.499	GO:0006662
136	38	16	0.00071	0.00092	6.172e+02	0.605	0.467	GO:0051225
137	22	9	0.0007	0.00111	2.148e+02	0.556	0.513	GO:0010718
138	21	8	0.00069	0.00096	2.048e+02	0.473	0.675	GO:0035088
139	39	17	0.00068	0.00133	6.362e+02	0.583	0.491	GO:0008088
140	25	10	0.00068	0.00081	2.798e+02	0.537	0.582	GO:0046006
141	22	9	0.00066	0.00075	2.148e+02	0.561	0.414	GO:0003208
142	46	20	0.00065	0.00082	8.827e+02	0.587	0.569	GO:0006333
143	24	9	0.00065	0.00088	2.678e+02	0.525	0.509	GO:0042596
144	23	10	0.00063	0.00164	2.258e+02	0.662	0.393	GO:0072525
145	46	19	0.00062	0.00149	9.106e+02	0.566	0.524	GO:0031341
146	21	10	0.00062	0.00109	1.779e+02	0.641	0.444	GO:0045446
147	20	9	0.00062	0.00109	1.679e+02	0.586	0.421	GO:2000677
148	31	13	0.00061	0.00105	4.146e+02	0.549	0.543	GO:0051057
149	21	9	0.00058	0.00123	1.909e+02	0.601	0.429	GO:0032715
150	24	10	0.00057	0.00101	2.518e+02	0.57	0.537	GO:0003179
151	26	11	0.00057	0.00066	2.917e+02	0.601	0.549	GO:0046132
152	58	23	0.00056	0.00142	1.475e+03	0.556	0.42	GO:0050715
153	27	11	0.00055	0.00111	3.217e+02	0.604	0.452	GO:0034453
154	24	10	0.00055	0.00084	2.518e+02	0.496	0.577	GO:0007492
155	36	15	0.00054	0.00068	5.583e+02	0.52	0.45	GO:0006323
156	30	12	0.00053	0.00089	3.996e+02	0.564	0.413	GO:0000291
157	21	8	0.0005	0.00106	2.048e+02	0.532	0.622	GO:0006342
158	32	12	0.0005	0.00065	4.705e+02	0.517	0.511	GO:0006801
159	20	7	0.0005	0.00145	1.948e+02	0.487	0.491	GO:0030149
160	20	8	0.0005	0.001	1.809e+02	0.555	0.499	GO:0046839
161	24	9	0.0005	0.00111	2.678e+02	0.571	0.489	GO:0048147
162	26	10	0.00049	0.00056	3.087e+02	0.51	0.467	GO:0051602
163	53	23	0.00049	0.00073	1.170e+03	0.575	0.64	GO:0048863
164	25	9	0.00048	0.00096	2.967e+02	0.53	0.379	GO:0036151
165	29	12	0.00048	0.00125	3.666e+02	0.517	0.529	GO:0022029
166	35	15	0.00047	0.00089	5.194e+02	0.537	0.582	GO:0002762
167	21	8	0.00046	0.00084	2.048e+02	0.541	0.493	GO:0001662
168	25	10	0.00046	0.00078	2.798e+02	0.545	0.45	GO:1901071
169	36	15	0.00046	0.001	5.583e+02	0.58	0.455	GO:0003007
170	20	8	0.00046	0.00137	1.809e+02	0.577	0.577	GO:0009208
171	36	14	0.00046	0.00075	5.813e+02	0.557	0.425	GO:0048024
172	21	8	0.00045	0.00119	2.048e+02	0.545	0.313	GO:0006783
173	46	18	0.00045	0.00113	9.395e+02	0.477	0.517	GO:0030010
174	21	8	0.00045	0.00089	2.048e+02	0.544	0.405	GO:0043299
175	20	8	0.00044	0.00067	1.809e+02	0.567	0.602	GO:0007220
176	23	10	0.00044	0.00093	2.258e+02	0.605	0.408	GO:0048512
177	21	7	0.00043	0.00081	2.198e+02	0.46	0.548	GO:0034502
178	22	10	0.00043	0.0013	2.009e+02	0.586	0.509	GO:0034698
179	20	8	0.00042	0.00087	1.809e+02	0.527	0.472	GO:0043537
180	27	11	0.00042	0.00078	3.217e+02	0.603	0.549	GO:0009220
181	34	13	0.00042	0.00113	5.244e+02	0.535	0.381	GO:0032729
182	29	10	0.00042	0.00114	4.056e+02	0.571	0.578	GO:0051496
183	21	9	0.00042	0.00069	1.909e+02	0.573	0.472	GO:0014003
