Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
1	27	15	0.05032	0.08481	2.588e+02	0.621	0.504	GO:0021983
2	28	16	0.04259	0.07026	2.708e+02	0.631	0.376	GO:0070670
3	23	13	0.03299	0.04536	1.859e+02	0.627	0.423	GO:0032892
4	30	16	0.03016	0.04941	3.297e+02	0.624	0.476	GO:0060135
5	58	28	0.02425	0.03786	1.306e+03	0.618	0.495	GO:0010955
6	24	13	0.0218	0.03177	2.099e+02	0.669	0.464	GO:1901989
7	46	23	0.02142	0.03412	8.049e+02	0.575	0.446	GO:0007588
8	25	14	0.01962	0.02383	2.209e+02	0.64	0.343	GO:0071353
9	22	12	0.01783	0.02428	1.759e+02	0.571	0.604	GO:0010880
10	23	13	0.01738	0.02617	1.859e+02	0.588	0.467	GO:0007032
11	26	14	0.01699	0.0269	2.468e+02	0.674	0.385	GO:2000243
12	24	13	0.01349	0.02206	2.099e+02	0.566	0.563	GO:0000045
13	31	16	0.01309	0.02107	3.607e+02	0.614	0.528	GO:0070192
14	57	26	0.01197	0.0198	1.310e+03	0.566	0.383	GO:0045669
15	39	19	0.00987	0.02431	5.913e+02	0.606	0.56	GO:0032104
16	45	21	0.00925	0.01073	8.079e+02	0.576	0.54	GO:0072089
17	30	15	0.00913	0.01244	3.457e+02	0.572	0.575	GO:0045104
18	87	38	0.00895	0.01596	3.116e+03	0.571	0.509	GO:0001505
19	34	17	0.00879	0.0126	4.426e+02	0.635	0.327	GO:0000271
20	22	12	0.00799	0.01158	1.759e+02	0.612	0.452	GO:0090200
21	23	12	0.00767	0.00946	1.989e+02	0.661	0.463	GO:1901992
22	33	16	0.00728	0.01027	4.266e+02	0.565	0.499	GO:0046471
23	31	15	0.00652	0.00628	3.776e+02	0.581	0.606	GO:0048663
24	54	25	0.00637	0.00806	1.165e+03	0.587	0.427	GO:0002285
25	23	12	0.00602	0.00874	1.989e+02	0.638	0.371	GO:2000191
26	20	11	0.0058	0.007	1.449e+02	0.679	0.361	GO:0006949
27	56	25	0.00572	0.00692	1.282e+03	0.558	0.514	GO:0007033
28	23	11	0.00535	0.00802	2.118e+02	0.552	0.511	GO:0036152
29	50	23	0.00526	0.00647	1.004e+03	0.584	0.474	GO:0008630
30	33	16	0.0052	0.01151	4.266e+02	0.629	0.315	GO:0033692
31	31	15	0.00472	0.00574	3.776e+02	0.563	0.575	GO:0045103
32	27	13	0.00461	0.00866	2.888e+02	0.562	0.464	GO:0045912
33	21	11	0.00461	0.01065	1.659e+02	0.613	0.375	GO:0046329
34	22	11	0.00452	0.00714	1.879e+02	0.575	0.462	GO:0045909
35	32	15	0.00435	0.00851	4.106e+02	0.57	0.514	GO:0033628
36	23	11	0.00433	0.00617	2.118e+02	0.574	0.58	GO:0032965
37	42	20	0.00427	0.00692	6.951e+02	0.598	0.467	GO:0045861
38	37	17	0.00388	0.0078	5.544e+02	0.575	0.468	GO:1901264
39	44	20	0.00388	0.00503	7.859e+02	0.62	0.543	GO:0002920
40	20	10	0.00381	0.00673	1.559e+02	0.58	0.373	GO:0045648
41	26	13	0.00367	0.00622	2.608e+02	0.608	0.303	GO:0002286
42	20	10	0.00366	0.00436	1.559e+02	0.596	0.676	GO:0007140
43	20	10	0.00362	0.00541	1.559e+02	0.625	0.548	GO:0016241
44	99	41	0.00357	0.00564	4.158e+03	0.57	0.465	GO:0032319
45	24	11	0.00357	0.00691	2.368e+02	0.592	0.273	GO:0014072
46	28	13	0.00356	0.00621	3.177e+02	0.614	0.437	GO:0031069
47	23	11	0.00336	0.00523	2.118e+02	0.595	0.593	GO:0019835
48	53	24	0.00336	0.00624	1.139e+03	0.586	0.487	GO:0050807
49	22	11	0.0031	0.0053	1.879e+02	0.664	0.419	GO:0034105
50	68	29	0.00307	0.00461	1.938e+03	0.565	0.478	GO:0032321
51	62	28	0.00305	0.00618	1.557e+03	0.597	0.352	GO:0031330
52	28	13	0.00304	0.00497	3.177e+02	0.6	0.484	GO:2001238
53	26	12	0.00288	0.00583	2.758e+02	0.641	0.475	GO:0048662
54	27	13	0.00287	0.00425	2.888e+02	0.641	0.514	GO:0030449
55	42	19	0.00277	0.00433	7.191e+02	0.573	0.443	GO:0030071
56	23	11	0.00276	0.00272	2.118e+02	0.613	0.504	GO:0006270
57	25	12	0.00274	0.00428	2.488e+02	0.565	0.627	GO:0060330
58	23	12	0.00272	0.00342	1.989e+02	0.581	0.46	GO:0010677
59	112	47	0.00254	0.00417	5.272e+03	0.551	0.533	GO:0007417
60	60	26	0.0025	0.00497	1.497e+03	0.561	0.541	GO:0006672
61	25	12	0.00248	0.00303	2.488e+02	0.572	0.53	GO:0060998
62	25	12	0.00244	0.00355	2.488e+02	0.644	0.425	GO:0070534
63	27	12	0.00232	0.00441	3.047e+02	0.563	0.474	GO:0055007
64	20	10	0.00231	0.00586	1.559e+02	0.594	0.482	GO:0060349
65	56	24	0.00225	0.00344	1.315e+03	0.58	0.561	GO:0007269
66	26	12	0.00224	0.0029	2.758e+02	0.592	0.419	GO:0018022
67	43	19	0.00224	0.00388	7.650e+02	0.598	0.443	GO:0048839
68	31	14	0.00224	0.00356	3.956e+02	0.557	0.59	GO:0052646
69	24	11	0.00224	0.00589	2.368e+02	0.562	0.536	GO:0006658
70	24	11	0.00221	0.00567	2.368e+02	0.568	0.58	GO:0010712
71	27	12	0.00218	0.00483	3.047e+02	0.578	0.517	GO:0019674
72	40	18	0.00216	0.00382	6.552e+02	0.604	0.38	GO:0032890
73	23	11	0.00216	0.00541	2.118e+02	0.604	0.414	GO:0032369
74	36	16	0.00215	0.00318	5.364e+02	0.591	0.51	GO:0070997
75	30	13	0.0021	0.00327	3.806e+02	0.59	0.394	GO:0046638
76	26	12	0.00206	0.00401	2.758e+02	0.589	0.354	GO:0032873
77	20	9	0.00204	0.00335	1.679e+02	0.579	0.49	GO:0021795
78	21	9	0.00198	0.00332	1.909e+02	0.569	0.594	GO:0032715
79	21	10	0.00192	0.00253	1.779e+02	0.591	0.353	GO:0006482
80	26	12	0.00192	0.00276	2.758e+02	0.592	0.532	GO:0021955
81	20	10	0.00186	0.00238	1.559e+02	0.672	0.318	GO:0045851
82	22	11	0.00186	0.00293	1.879e+02	0.653	0.287	GO:0010507
83	20	8	0.00183	0.00365	1.809e+02	0.581	0.547	GO:0046640
84	43	18	0.00173	0.00259	7.909e+02	0.594	0.326	GO:0070988
85	30	14	0.00172	0.0035	3.627e+02	0.609	0.542	GO:0050766
86	20	9	0.00164	0.00326	1.679e+02	0.501	0.534	GO:0031102
87	33	15	0.00164	0.00166	4.455e+02	0.543	0.609	GO:0007131
88	27	12	0.00163	0.00285	3.047e+02	0.584	0.488	GO:0042310
89	45	20	0.0016	0.00314	8.338e+02	0.583	0.513	GO:0007416
90	86	36	0.0016	0.00222	3.123e+03	0.568	0.428	GO:0050714
91	21	8	0.00159	0.00268	2.048e+02	0.5	0.419	GO:0046834
92	30	12	0.00158	0.0021	3.996e+02	0.526	0.457	GO:0032508
93	27	11	0.00154	0.00288	3.217e+02	0.579	0.556	GO:0051983
94	48	20	0.00153	0.00357	9.854e+02	0.574	0.493	GO:0010822
95	28	12	0.00152	0.00301	3.347e+02	0.585	0.511	GO:0002312
96	76	32	0.00152	0.00265	2.435e+03	0.578	0.434	GO:0002573
97	25	10	0.00149	0.00237	2.798e+02	0.537	0.318	GO:0001958
98	22	10	0.00146	0.00211	2.009e+02	0.615	0.378	GO:0048762
99	46	19	0.00138	0.00203	9.106e+02	0.581	0.472	GO:0060041
100	22	10	0.00134	0.00367	2.009e+02	0.534	0.491	GO:0030325
101	49	20	0.00133	0.00246	1.039e+03	0.552	0.455	GO:0000724
102	35	14	0.0013	0.0032	5.413e+02	0.586	0.522	GO:0030890
103	40	18	0.0013	0.002	6.552e+02	0.581	0.506	GO:0046677
104	26	11	0.0013	0.00239	2.917e+02	0.553	0.553	GO:0050710
105	33	15	0.00128	0.00293	4.455e+02	0.556	0.414	GO:0090199
106	20	9	0.00128	0.00305	1.679e+02	0.569	0.631	GO:0060291
107	28	12	0.00126	0.00192	3.347e+02	0.633	0.497	GO:0033077
108	37	16	0.00125	0.00207	5.763e+02	0.544	0.542	GO:0061351
109	24	11	0.00124	0.00188	2.368e+02	0.596	0.344	GO:0030857
110	29	12	0.00123	0.00303	3.666e+02	0.544	0.477	GO:0016331
111	24	12	0.00122	0.00178	2.228e+02	0.587	0.627	GO:0060334
