Creation Time:	2023-01-11 15:42:56

INPUT:
File name:	crfe_v019_b1.py
Annotations file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human_anno.txt
Gene file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human0.4_0.25_2_5_seed_4.txt
lower limit annotations/process:	20
upper limit annotations/process:	200
k (number of perturbed categories):	0 (i.e., each perturbed gene in its own category)
threshold:	0
threshold type:	levels
belief:	1.0
Method:	MCMC with parameter learning with an empty set as initial set
repeats:	10
burnin steps:	10000
MCMC steps:	20000
Maximal value for alpha and beta:	0.5
Maximal possible value for alpha and beta:	0.5
Probability parameter change:	0.2
seed for RNG:	2103451614

Initial set of processes:
Empty set

INPUT ANALYSIS:
Total number of processes:	2291
Total number of genes:	11704
Number of perturbed genes:	4791
Proportion perturbed genes:	0.4093472317156528

OUTPUT:
Learnt parameters:
alpha (FPR):	0.4
beta (FNR):	0.225
q (penalization parameter):	0.001 (fixed)


Best log-likelihood value (mean +- standard deviation across replicates):	-7844.823165417925 +- 3.6094489691565266

Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
1	40	36	0.86623	0.2966	1.549e+02	0.459	0.378	GO:0045778
2	106	81	0.7874	0.32889	2.347e+03	0.259	0.462	GO:0050920
3	39	28	0.52161	0.35651	3.747e+02	0.128	0.505	GO:0001756
4	191	145	0.49031	0.35281	7.727e+03	0.273	0.446	GO:0009146
5	195	148	0.31504	0.3029	8.058e+03	0.273	0.449	GO:0009143
6	43	30	0.16634	0.1769	4.815e+02	0.117	0.514	GO:0035282
7	61	52	0.14009	0.21837	5.136e+02	0.321	0.466	GO:0002688
8	114	84	0.1265	0.29075	2.980e+03	0.269	0.419	GO:0006184
9	33	28	0.0953	0.28591	1.559e+02	0.421	0.374	GO:0070169
10	44	29	0.08938	0.16437	5.554e+02	0.123	0.512	GO:0051785
11	77	60	0.0805	0.18284	1.173e+03	0.259	0.472	GO:0050921
12	189	143	0.07684	0.16387	7.635e+03	0.269	0.447	GO:0009203
13	83	66	0.0723	0.15436	1.274e+03	0.281	0.484	GO:0009125
14	80	63	0.06319	0.13073	1.223e+03	0.273	0.484	GO:0009158
15	41	25	0.05109	0.07587	5.364e+02	0.11	0.448	GO:0019748
16	81	64	0.04731	0.06715	1.240e+03	0.269	0.492	GO:0009128
17	31	28	0.04439	0.07481	9.097e+01	0.469	0.374	GO:0030501
18	23	15	0.03564	0.09011	1.569e+02	0.156	0.421	GO:1901661
19	20	13	0.0266	0.04523	1.199e+02	0.105	0.459	GO:0014743
20	31	20	0.02135	0.04103	2.868e+02	0.184	0.44	GO:0006206
21	33	23	0.01786	0.02787	2.858e+02	0.078	0.565	GO:0010770
22	20	13	0.01352	0.0263	1.199e+02	0.149	0.518	GO:0051412
23	27	19	0.01237	0.02422	1.889e+02	0.201	0.449	GO:0048010
24	25	16	0.01078	0.02273	1.899e+02	0.101	0.431	GO:0060998
25	28	17	0.01068	0.02748	2.538e+02	0.063	0.574	GO:0031663
26	26	15	0.00808	0.02236	2.318e+02	0.053	0.462	GO:0043502
27	21	14	0.00776	0.01253	1.269e+02	0.16	0.497	GO:0009084
28	20	12	0.00745	0.02164	1.329e+02	0.086	0.422	GO:2000677
29	117	86	0.00542	0.01157	3.156e+03	0.274	0.415	GO:1901069
30	24	18	0.00529	0.01587	1.299e+02	0.226	0.486	GO:0050922
31	21	13	0.00487	0.01304	1.409e+02	0.159	0.398	GO:0046329
32	24	16	0.0045	0.01264	1.649e+02	0.2	0.442	GO:0050926
33	27	17	0.00443	0.00937	2.258e+02	0.102	0.458	GO:1903018
34	23	14	0.00413	0.01239	1.719e+02	-0.019	0.614	GO:0060760
35	20	11	0.0041	0.0123	1.449e+02	-0.051	0.583	GO:0002833
36	20	10	0.00397	0.01191	1.559e+02	-0.117	0.549	GO:0031640
37	34	21	0.00388	0.01163	3.647e+02	0.07	0.536	GO:0045840
38	24	14	0.00386	0.01159	1.959e+02	0.178	0.32	GO:0006111
39	26	16	0.00378	0.01136	2.158e+02	0.088	0.589	GO:0043631
40	21	14	0.00378	0.01136	1.269e+02	0.198	0.406	GO:0045453
41	21	11	0.00361	0.00564	1.659e+02	0.076	0.396	GO:0010165
42	26	15	0.00346	0.00842	2.318e+02	-0.049	0.506	GO:0006739
43	21	13	0.00322	0.00968	1.409e+02	0.198	0.323	GO:0071897
44	21	14	0.0032	0.0096	1.269e+02	0.095	0.575	GO:0032925
45	21	18	0.00312	0.0077	6.098e+01	0.266	0.533	GO:0090022
46	26	16	0.00308	0.00922	2.158e+02	0.083	0.465	GO:0010559
47	21	12	0.0028	0.00596	1.539e+02	0.109	0.518	GO:0071312
48	23	14	0.00268	0.00412	1.719e+02	0.128	0.474	GO:1901992
49	38	22	0.00261	0.00584	4.884e+02	0.061	0.479	GO:0009066
50	24	15	0.00256	0.0077	1.809e+02	0.144	0.546	GO:0050850
51	20	12	0.00251	0.00753	1.329e+02	-0.02	0.519	GO:0070371
52	29	18	0.00233	0.00699	2.648e+02	0.033	0.517	GO:0008361
53	25	14	0.00227	0.00681	2.208e+02	-0.083	0.587	GO:0042771
54	31	20	0.00213	0.00639	2.868e+02	0.119	0.468	GO:0035116
55	23	15	0.00206	0.0052	1.569e+02	0.094	0.492	GO:0006536
56	32	19	0.00195	0.00399	3.387e+02	0.132	0.452	GO:0045931
57	20	12	0.00185	0.00555	1.329e+02	0.008	0.558	GO:0097035
58	70	41	0.00185	0.00513	1.622e+03	0.074	0.545	GO:1901607
59	26	15	0.0017	0.00512	2.318e+02	0.004	0.586	GO:0034504
60	37	21	0.0017	0.00512	4.725e+02	-0.051	0.574	GO:0072332
61	23	15	0.00168	0.00502	1.569e+02	0.183	0.449	GO:0050927
62	23	12	0.00159	0.00477	1.988e+02	-0.014	0.576	GO:0008299
63	35	21	0.00154	0.00461	3.996e+02	0.101	0.498	GO:0050848
64	22	14	0.00148	0.00442	1.489e+02	0.016	0.596	GO:0010718
65	75	59	0.00141	0.00423	1.080e+03	0.266	0.487	GO:0006200
66	27	15	0.00139	0.00417	2.588e+02	0.044	0.489	GO:0070423
67	25	15	0.00132	0.00398	2.058e+02	0.157	0.318	GO:0010907
68	30	18	0.00129	0.00344	2.947e+02	0.046	0.562	GO:0008038
69	22	10	0.00126	0.00378	2.008e+02	-0.069	0.475	GO:0042430
70	32	19	0.00125	0.00375	3.387e+02	0.028	0.479	GO:0006801
71	23	13	0.0012	0.00362	1.859e+02	0.064	0.602	GO:0000060
72	52	44	0.0012	0.00362	3.888e+02	0.313	0.462	GO:0002690
73	35	20	0.0012	0.0036	4.206e+02	0.064	0.518	GO:0017144
74	20	12	0.00118	0.00275	1.329e+02	-0.003	0.604	GO:0033574
75	23	11	0.00116	0.00346	2.118e+02	-0.061	0.477	GO:0048512
76	29	16	0.00115	0.00345	2.997e+02	-0.056	0.574	GO:0043486
77	34	18	0.00106	0.0032	4.245e+02	-0.035	0.471	GO:0033865
78	61	37	0.00105	0.00315	1.187e+03	0.123	0.461	GO:0060491
79	20	13	0.00098	0.00227	1.199e+02	0.197	0.408	GO:0072676
80	22	12	0.00098	0.00294	1.759e+02	0.012	0.531	GO:0006278
81	43	25	0.00094	0.00284	6.212e+02	0.079	0.437	GO:0030521
82	31	17	0.00091	0.00273	3.437e+02	-0.005	0.555	GO:0045103
83	21	14	0.00091	0.00272	1.269e+02	0.123	0.552	GO:0030239
84	34	18	0.00079	0.00237	4.245e+02	0.052	0.421	GO:0002889
85	31	18	0.00078	0.00233	3.257e+02	0.116	0.454	GO:0006730
86	32	17	0.00076	0.00229	3.756e+02	-0.06	0.604	GO:0046626
87	27	15	0.00071	0.00213	2.588e+02	-0.004	0.672	GO:0034453
88	21	13	0.0007	0.00208	1.409e+02	0.105	0.494	GO:0032673
89	21	11	0.00064	0.00194	1.659e+02	0.003	0.48	GO:0031016
90	29	15	0.00064	0.00192	3.157e+02	0.023	0.344	GO:0051453
91	22	9	0.00062	0.00184	2.148e+02	-0.097	0.391	GO:0014065
92	24	16	0.0006	0.00178	1.649e+02	0.008	0.632	GO:0045687
93	31	17	0.00059	0.00177	3.437e+02	0.103	0.346	GO:0030901
94	55	31	0.00058	0.00174	1.043e+03	0.065	0.431	GO:0045727
95	43	23	0.00058	0.00115	6.701e+02	0.029	0.46	GO:0043966
96	21	10	0.00054	0.0016	1.779e+02	-0.259	0.649	GO:0002675
97	21	12	0.00054	0.0016	1.539e+02	-0.003	0.588	GO:0002832
98	22	14	0.00052	0.00156	1.489e+02	0.166	0.439	GO:0051491
99	66	50	0.0005	0.0015	9.359e+02	0.226	0.468	GO:0002687
100	21	11	0.00048	0.00146	1.659e+02	-0.04	0.475	GO:0033081
101	29	17	0.00048	0.00142	2.828e+02	0.143	0.499	GO:2000278
102	20	10	0.00046	0.00138	1.559e+02	0.049	0.433	GO:0031122
103	30	16	0.00042	0.00128	3.297e+02	-0.024	0.568	GO:0045104
104	30	17	0.00036	0.00073	3.127e+02	0.02	0.557	GO:0042462
105	28	15	0.00036	0.00108	2.867e+02	-0.025	0.528	GO:0051145
106	44	23	0.00036	0.00107	7.140e+02	-0.04	0.541	GO:0035872
107	26	10	0.00036	0.00107	3.087e+02	-0.111	0.369	GO:0051350
108	22	13	0.00036	0.00085	1.629e+02	0.134	0.498	GO:0061005
109	26	13	0.00033	0.00099	2.608e+02	-0.084	0.389	GO:0007215
110	20	9	0.00032	0.00095	1.679e+02	-0.059	0.556	GO:0046839
111	24	15	0.00031	0.00093	1.809e+02	0.121	0.463	GO:0070098
112	29	13	0.0003	0.00088	3.486e+02	-0.076	0.495	GO:0035337
