E-MTAB-3731	A-AFFY-33	007840_HGU133A	characteristic	cell type	osteocyte	http://purl.obolibrary.org/obo/CL_0000137
E-MTAB-3731	A-AFFY-33	007840_HGU133A	characteristic	growth condition	control	http://www.ebi.ac.uk/efo/EFO_0001461
E-MTAB-3731	A-AFFY-33	007840_HGU133A	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-MTAB-3731	A-AFFY-33	007840_HGU133A	characteristic	progenitor cell type	mesenchymal stem cell	http://www.ebi.ac.uk/efo/EFO_0000586
E-MTAB-3731	A-AFFY-33	007840_HGU133A	factor	block	Series6
E-MTAB-3731	A-AFFY-33	007840_HGU133A	factor	cell type	osteocyte	http://purl.obolibrary.org/obo/CL_0000137
E-MTAB-3731	A-AFFY-33	007840_HGU133A	factor	growth condition	control	http://www.ebi.ac.uk/efo/EFO_0001461
E-MTAB-3731	A-AFFY-33	007840_HGU133A	factor	time	0 hour
E-MTAB-3731	A-AFFY-33	007841_HGU133A	characteristic	cell type	osteocyte	http://purl.obolibrary.org/obo/CL_0000137
E-MTAB-3731	A-AFFY-33	007841_HGU133A	characteristic	growth condition	control	http://www.ebi.ac.uk/efo/EFO_0001461
E-MTAB-3731	A-AFFY-33	007841_HGU133A	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-MTAB-3731	A-AFFY-33	007841_HGU133A	characteristic	progenitor cell type	mesenchymal stem cell	http://www.ebi.ac.uk/efo/EFO_0000586
E-MTAB-3731	A-AFFY-33	007841_HGU133A	factor	block	Series3
E-MTAB-3731	A-AFFY-33	007841_HGU133A	factor	cell type	osteocyte	http://purl.obolibrary.org/obo/CL_0000137
E-MTAB-3731	A-AFFY-33	007841_HGU133A	factor	growth condition	control	http://www.ebi.ac.uk/efo/EFO_0001461
E-MTAB-3731	A-AFFY-33	007841_HGU133A	factor	time	0 hour
E-MTAB-3731	A-AFFY-33	007843_HGU133A	characteristic	cell type	osteocyte	http://purl.obolibrary.org/obo/CL_0000137
E-MTAB-3731	A-AFFY-33	007843_HGU133A	characteristic	growth condition	control	http://www.ebi.ac.uk/efo/EFO_0001461
E-MTAB-3731	A-AFFY-33	007843_HGU133A	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-MTAB-3731	A-AFFY-33	007843_HGU133A	characteristic	progenitor cell type	mesenchymal stem cell	http://www.ebi.ac.uk/efo/EFO_0000586
E-MTAB-3731	A-AFFY-33	007843_HGU133A	factor	block	Series1
E-MTAB-3731	A-AFFY-33	007843_HGU133A	factor	cell type	osteocyte	http://purl.obolibrary.org/obo/CL_0000137
E-MTAB-3731	A-AFFY-33	007843_HGU133A	factor	growth condition	control	http://www.ebi.ac.uk/efo/EFO_0001461
E-MTAB-3731	A-AFFY-33	007843_HGU133A	factor	time	0 hour
E-MTAB-3731	A-AFFY-33	007844_HGU133A	characteristic	cell type	osteocyte	http://purl.obolibrary.org/obo/CL_0000137
E-MTAB-3731	A-AFFY-33	007844_HGU133A	characteristic	growth condition	control	http://www.ebi.ac.uk/efo/EFO_0001461
E-MTAB-3731	A-AFFY-33	007844_HGU133A	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
