Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
1	83	60	0.96882	0.08562	1.654e+03	0.212	0.473	GO:0017157
2	192	163	0.87674	0.26144	5.152e+03	0.408	0.369	GO:0010498
3	29	24	0.72392	0.28645	1.359e+02	0.398	0.4	GO:0031128
4	40	29	0.68366	0.26024	3.857e+02	0.114	0.555	GO:0006953
5	30	24	0.23947	0.25897	1.659e+02	0.373	0.4	GO:0045168
6	42	29	0.19744	0.22269	4.685e+02	0.288	0.355	GO:0031100
7	187	158	0.12326	0.26144	5.007e+03	0.406	0.366	GO:0043161
8	58	39	0.08486	0.11481	9.307e+02	0.072	0.541	GO:0002526
9	22	16	0.08293	0.11454	1.179e+02	0.304	0.419	GO:1901655
10	20	14	0.03754	0.06547	1.059e+02	0.172	0.532	GO:0052652
11	26	18	0.01931	0.0483	1.809e+02	0.033	0.592	GO:0018022
12	34	25	0.01594	0.04199	2.708e+02	0.196	0.549	GO:0045921
13	34	22	0.01207	0.02468	3.427e+02	0.154	0.483	GO:0033865
14	20	14	0.012	0.02976	1.059e+02	0.211	0.397	GO:0051962
15	24	16	0.00704	0.0211	1.649e+02	0.117	0.567	GO:0009190
16	23	15	0.00645	0.01536	1.569e+02	0.194	0.393	GO:0006336
17	24	16	0.0052	0.01514	1.649e+02	0.011	0.547	GO:0035162
18	29	19	0.00423	0.01268	2.458e+02	0.149	0.455	GO:0043486
19	35	23	0.00354	0.0106	3.547e+02	0.124	0.49	GO:0043044
20	23	14	0.00302	0.0069	1.719e+02	0.019	0.617	GO:0006071
21	20	13	0.00259	0.00777	1.199e+02	0.127	0.482	GO:0009268
22	20	12	0.00258	0.00547	1.329e+02	0.085	0.474	GO:0048477
23	32	21	0.00221	0.00663	2.978e+02	0.074	0.511	GO:0044246
24	28	20	0.00146	0.00438	1.969e+02	0.181	0.5	GO:0017158
25	22	14	0.00138	0.00383	1.489e+02	0.173	0.399	GO:0048710
26	20	12	0.00132	0.00398	1.329e+02	-0.013	0.484	GO:0010714
27	24	14	0.00127	0.00382	1.959e+02	0.133	0.402	GO:0071514
28	21	12	0.00123	0.00369	1.539e+02	0.018	0.473	GO:0090022
29	30	17	0.00114	0.0034	3.127e+02	0.133	0.393	GO:0003156
30	22	13	0.00111	0.00332	1.629e+02	0.025	0.518	GO:0050829
31	37	21	0.001	0.00302	4.725e+02	0.068	0.422	GO:0001974
32	27	15	0.00054	0.00162	2.588e+02	-0.001	0.486	GO:1903018
33	33	20	0.00053	0.00158	3.517e+02	0.143	0.357	GO:0051963
34	23	15	0.00052	0.00156	1.569e+02	0.03	0.513	GO:0032965
35	26	22	0.00042	0.00124	9.897e+01	0.433	0.379	GO:0070979
36	24	16	0.00041	0.00123	1.649e+02	0.038	0.527	GO:0010712
37	25	15	0.00034	0.00104	2.058e+02	0.148	0.488	GO:0031057
38	22	13	0.00034	0.00104	1.629e+02	0.15	0.439	GO:0045879
39	22	12	0.00026	0.00078	1.759e+02	-0.031	0.534	GO:1902229
40	25	14	0.00024	0.00072	2.208e+02	-0.029	0.617	GO:0019400
41	21	12	0.00012	0.00038	1.539e+02	0.1	0.567	GO:0021522
42	22	12	0.0001	0.0003	1.759e+02	-0.035	0.529	GO:0006699
43	26	13	8e-05	0.00023	2.608e+02	0.069	0.523	GO:0050869
44	26	15	3e-05	0.0001	2.318e+02	0.09	0.37	GO:0014910
45	20	12	2e-05	6e-05	1.329e+02	0.012	0.542	GO:0051881
