Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
1	106	56	0.99614	0.01159	4.067e+03	0.0	0.443	GO:0050920
2	40	33	0.93377	0.16698	2.599e+02	0.384	0.39	GO:0045778
3	189	118	0.70105	0.37361	1.090e+04	0.139	0.446	GO:0009203
4	39	15	0.58563	0.37472	6.853e+02	-0.172	0.494	GO:0001756
5	24	12	0.295	0.29498	2.229e+02	-0.054	0.501	GO:0003179
6	191	118	0.26864	0.37845	1.128e+04	0.13	0.446	GO:0009146
7	22	10	0.20446	0.22607	2.009e+02	-0.085	0.54	GO:0030325
8	43	16	0.16178	0.20739	8.460e+02	-0.174	0.494	GO:0035282
9	33	13	0.13422	0.22821	4.866e+02	-0.127	0.564	GO:0010770
10	114	72	0.06697	0.11178	3.920e+03	0.122	0.464	GO:0006184
11	33	26	0.06463	0.14497	2.109e+02	0.334	0.4	GO:0070169
12	22	8	0.06397	0.12082	2.298e+02	-0.145	0.591	GO:0010718
13	30	10	0.06062	0.0952	4.406e+02	-0.217	0.458	GO:0046632
14	30	11	0.04008	0.07572	4.196e+02	-0.2	0.508	GO:0048485
15	75	47	0.03926	0.11605	1.721e+03	0.18	0.422	GO:0006200
16	22	9	0.0368	0.06072	2.149e+02	-0.073	0.55	GO:1901655
17	31	26	0.02459	0.03999	1.460e+02	0.388	0.4	GO:0030501
18	89	48	0.02398	0.04851	2.825e+03	0.045	0.441	GO:0048520
19	29	11	0.02172	0.04057	3.857e+02	-0.141	0.258	GO:0071622
20	23	12	0.01813	0.03662	1.989e+02	0.066	0.377	GO:0050927
21	36	11	0.01739	0.03687	6.562e+02	-0.279	0.564	GO:0048538
22	20	9	0.01582	0.03906	1.679e+02	-0.07	0.467	GO:0002833
23	24	14	0.01252	0.01941	1.959e+02	0.032	0.392	GO:0050922
24	22	7	0.00833	0.02499	2.458e+02	-0.168	0.383	GO:0017145
25	24	7	0.00742	0.01153	3.028e+02	-0.214	0.531	GO:0001916
26	24	13	0.00722	0.01453	2.099e+02	0.098	0.359	GO:0050926
27	77	42	0.00709	0.01163	2.098e+03	0.057	0.421	GO:0050921
28	26	7	0.00697	0.02091	3.657e+02	-0.187	0.464	GO:0006739
29	20	6	0.0069	0.01687	2.099e+02	-0.252	0.567	GO:0008210
30	52	28	0.00654	0.01474	9.719e+02	0.046	0.431	GO:0002690
31	32	16	0.00614	0.01228	3.927e+02	-0.056	0.446	GO:0048521
32	36	9	0.00554	0.01662	7.111e+02	-0.278	0.596	GO:0022406
33	146	64	0.00387	0.01161	8.711e+03	-0.089	0.453	GO:0050795
34	40	13	0.00364	0.00818	7.850e+02	-0.192	0.423	GO:0010717
35	38	11	0.00333	0.00999	7.471e+02	-0.293	0.543	GO:0050911
36	32	10	0.00324	0.00974	5.155e+02	-0.171	0.422	GO:0032371
37	26	7	0.0032	0.0096	3.657e+02	-0.202	0.665	GO:0016339
38	32	11	0.00262	0.00788	4.925e+02	-0.096	0.474	GO:0045599
39	29	8	0.00222	0.00666	4.486e+02	-0.243	0.436	GO:0002275
40	21	6	0.00212	0.00636	2.358e+02	-0.266	0.528	GO:0036230
41	117	72	0.00206	0.0062	4.267e+03	0.114	0.464	GO:1901069
42	25	8	0.00203	0.00609	3.147e+02	-0.142	0.381	GO:0031952
43	22	6	0.00198	0.00592	2.628e+02	-0.209	0.673	GO:0006829
44	21	6	0.00103	0.00309	2.358e+02	-0.288	0.359	GO:0072009
45	21	7	0.00103	0.00307	2.199e+02	-0.19	0.294	GO:0090022
46	27	8	0.00079	0.00237	3.787e+02	-0.18	0.531	GO:0044253
47	20	4	0.00078	0.00234	2.428e+02	-0.378	0.58	GO:0031102
48	20	7	0.00072	0.00218	1.949e+02	-0.167	0.292	GO:0072676
49	20	6	0.00065	0.00195	2.099e+02	-0.26	0.405	GO:0045773
50	21	5	0.00058	0.00173	2.528e+02	-0.339	0.393	GO:0043029
51	24	6	0.00048	0.00146	3.217e+02	-0.363	0.385	GO:0050918
52	22	6	0.00039	0.00117	2.628e+02	-0.279	0.554	GO:2000401
53	195	118	0.00038	0.00112	1.205e+04	0.118	0.446	GO:0009143
54	27	7	0.00024	0.0005	3.996e+02	-0.259	0.531	GO:0001914
55	21	4	0.0002	0.00058	2.708e+02	-0.273	0.579	GO:0071385
56	20	6	0.00014	0.00043	2.099e+02	-0.18	0.348	GO:0009268
57	23	6	0.00012	0.00034	2.918e+02	-0.195	0.445	GO:0060760
58	21	3	7e-05	0.00021	2.897e+02	-0.376	0.5	GO:0010165
59	24	4	7e-05	0.00021	3.626e+02	-0.329	0.472	GO:0032735
60	36	10	2e-05	8e-05	6.832e+02	-0.237	0.458	GO:0046631
61	20	4	2e-05	6e-05	2.428e+02	-0.283	0.251	GO:0070371
62	23	5	1e-05	3e-05	3.107e+02	-0.23	0.462	GO:0019098
63	24	7	0.0	1e-05	3.028e+02	-0.255	0.515	GO:0070098
