Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
1	187	146	0.99104	0.02687	6.834e+03	0.325	0.407	GO:0031396
2	185	118	0.94929	0.11069	1.015e+04	0.129	0.451	GO:0098609
3	64	36	0.92335	0.19116	1.413e+03	0.064	0.461	GO:0030509
4	22	15	0.71105	0.3545	1.340e+02	0.247	0.409	GO:0010718
5	26	10	0.2408	0.24441	3.088e+02	-0.091	0.537	GO:0045814
6	107	81	0.23311	0.23347	2.455e+03	0.302	0.403	GO:1903321
7	33	18	0.19912	0.34848	3.907e+02	0.055	0.462	GO:0010770
8	24	9	0.16246	0.18202	2.678e+02	-0.001	0.347	GO:0060334
9	22	15	0.09904	0.12433	1.340e+02	0.235	0.359	GO:0016338
10	141	92	0.0934	0.14573	5.721e+03	0.14	0.449	GO:0007156
11	29	14	0.08167	0.15152	3.318e+02	-0.078	0.583	GO:0007157
12	21	8	0.06122	0.12317	2.049e+02	-0.09	0.547	GO:0006342
13	96	76	0.0601	0.1072	1.729e+03	0.314	0.442	GO:0051438
14	40	19	0.05818	0.08983	6.324e+02	-0.044	0.456	GO:0010717
15	27	10	0.05638	0.13206	3.397e+02	-0.077	0.577	GO:0021549
16	25	9	0.053	0.15136	2.968e+02	-0.033	0.347	GO:0060330
17	135	108	0.05173	0.08853	3.291e+03	0.339	0.412	GO:0031398
18	26	12	0.04897	0.07218	2.758e+02	-0.066	0.358	GO:0048701
19	101	77	0.02527	0.05334	2.146e+03	0.316	0.396	GO:0031397
20	72	56	0.02386	0.04443	1.032e+03	0.317	0.421	GO:0051437
21	100	77	0.016	0.03668	2.046e+03	0.292	0.437	GO:0051340
22	72	55	0.01436	0.02215	1.088e+03	0.311	0.414	GO:0051352
23	67	51	0.01048	0.02188	9.522e+02	0.31	0.41	GO:0051436
24	26	16	0.01	0.02664	2.159e+02	0.071	0.511	GO:0016339
25	27	10	0.0088	0.02642	3.397e+02	-0.18	0.611	GO:0090329
26	82	64	0.00746	0.02049	1.323e+03	0.313	0.429	GO:0051443
27	23	9	0.00561	0.01682	2.408e+02	-0.116	0.606	GO:0000083
28	80	61	0.00425	0.01275	1.349e+03	0.284	0.425	GO:0031145
29	20	8	0.00379	0.01137	1.809e+02	-0.177	0.593	GO:0060291
30	21	6	0.00334	0.01003	2.358e+02	-0.122	0.414	GO:0036230
31	23	6	0.00284	0.0085	2.918e+02	-0.278	0.57	GO:0010771
32	20	6	0.00252	0.00755	2.099e+02	-0.154	0.453	GO:0045577
33	33	16	0.00249	0.00747	4.267e+02	-0.006	0.421	GO:0060393
34	26	12	0.0023	0.0069	2.758e+02	-0.018	0.495	GO:0010862
35	21	7	0.0015	0.0045	2.199e+02	-0.228	0.566	GO:0045987
36	25	6	0.00122	0.00368	3.537e+02	-0.27	0.543	GO:0016575
37	78	61	0.00094	0.0028	1.190e+03	0.314	0.429	GO:0051439
38	25	5	0.00063	0.0019	3.746e+02	-0.354	0.584	GO:0051693
39	20	6	0.0005	0.00149	2.099e+02	-0.13	0.359	GO:2000779
40	40	15	0.00046	0.00137	7.302e+02	-0.106	0.451	GO:0001657
41	86	65	0.00043	0.0013	1.595e+03	0.287	0.424	GO:0051351
42	26	6	0.00038	0.00114	3.866e+02	-0.287	0.398	GO:0097028
43	31	9	0.00037	0.00111	5.005e+02	-0.166	0.548	GO:0051445
44	26	7	0.00018	0.00054	3.657e+02	-0.227	0.667	GO:0015807
45	20	2	5e-05	0.00015	2.797e+02	-0.394	0.323	GO:0045851
