Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
1	40	33	0.99593	0.01221	2.599e+02	0.384	0.39	GO:0045778
2	106	56	0.93406	0.10573	4.067e+03	0.0	0.443	GO:0050920
3	189	118	0.81669	0.29986	1.090e+04	0.139	0.446	GO:0009203
4	39	15	0.19982	0.22357	6.853e+02	-0.172	0.494	GO:0001756
5	191	118	0.18526	0.30096	1.128e+04	0.13	0.446	GO:0009146
6	24	12	0.13553	0.20244	2.229e+02	-0.054	0.501	GO:0003179
7	22	10	0.11537	0.16054	2.009e+02	-0.085	0.54	GO:0030325
8	77	42	0.05668	0.12688	2.098e+03	0.057	0.421	GO:0050921
9	43	16	0.04658	0.07218	8.460e+02	-0.174	0.494	GO:0035282
10	32	16	0.0322	0.0966	3.927e+02	-0.056	0.446	GO:0048521
11	89	48	0.03034	0.08684	2.825e+03	0.045	0.441	GO:0048520
12	61	32	0.02751	0.06655	1.362e+03	0.004	0.431	GO:0002688
13	24	14	0.02368	0.07105	1.959e+02	0.032	0.392	GO:0050922
14	31	26	0.01703	0.03147	1.460e+02	0.388	0.4	GO:0030501
15	21	7	0.01374	0.02646	2.199e+02	-0.19	0.294	GO:0090022
16	33	13	0.0133	0.02665	4.866e+02	-0.127	0.564	GO:0010770
17	22	8	0.01203	0.02679	2.298e+02	-0.145	0.591	GO:0010718
18	22	6	0.01144	0.03432	2.628e+02	-0.133	0.223	GO:0032862
19	114	72	0.00863	0.0175	3.920e+03	0.122	0.464	GO:0006184
20	33	26	0.00815	0.02403	2.109e+02	0.334	0.4	GO:0070169
21	20	6	0.00793	0.01586	2.099e+02	-0.116	0.284	GO:2000677
22	30	11	0.00434	0.013	4.196e+02	-0.2	0.508	GO:0048485
23	146	64	0.00408	0.0091	8.711e+03	-0.089	0.453	GO:0050795
24	24	13	0.00403	0.00847	2.099e+02	0.098	0.359	GO:0050926
25	52	28	0.00374	0.00773	9.719e+02	0.046	0.431	GO:0002690
26	20	9	0.00233	0.00699	1.679e+02	-0.07	0.467	GO:0002833
27	21	6	0.00217	0.00544	2.358e+02	-0.254	0.527	GO:0043299
28	30	10	0.00215	0.00646	4.406e+02	-0.217	0.458	GO:0046632
29	21	6	0.00186	0.00556	2.358e+02	-0.229	0.391	GO:0032673
30	24	7	0.00164	0.00492	3.028e+02	-0.214	0.531	GO:0001916
31	29	11	0.00146	0.0044	3.857e+02	-0.141	0.258	GO:0071622
32	22	9	0.00146	0.0044	2.149e+02	-0.073	0.55	GO:1901655
33	20	6	0.0012	0.0036	2.099e+02	-0.252	0.567	GO:0008210
34	20	6	0.00116	0.0035	2.099e+02	-0.049	0.229	GO:0033574
35	20	6	0.00098	0.00195	2.099e+02	-0.18	0.348	GO:0009268
36	32	11	0.00075	0.00225	4.925e+02	-0.096	0.474	GO:0045599
37	36	11	0.00072	0.00216	6.562e+02	-0.279	0.564	GO:0048538
38	20	7	0.00051	0.00153	1.949e+02	-0.167	0.292	GO:0072676
39	23	4	0.00037	0.00111	3.307e+02	-0.374	0.521	GO:0036152
40	23	6	0.00033	0.00099	2.918e+02	-0.124	0.443	GO:0044773
41	23	5	0.00025	0.00075	3.107e+02	-0.246	0.39	GO:0061515
42	29	5	0.00017	0.00051	5.204e+02	-0.292	0.371	GO:0060043
43	21	4	8e-05	0.00024	2.708e+02	-0.202	0.187	GO:0015844
44	28	5	6e-05	0.0002	4.815e+02	-0.364	0.597	GO:2000242
45	23	7	5e-05	0.00015	2.738e+02	-0.27	0.592	GO:0043534
46	26	8	3e-05	9e-05	3.457e+02	-0.218	0.512	GO:0002286
47	75	47	0.0	1e-05	1.721e+03	0.18	0.422	GO:0006200
