E-GEOD-57116		SRR1264040	characteristic	cell line	HeLa	http://www.ebi.ac.uk/efo/EFO_0001185
E-GEOD-57116		SRR1264040	characteristic	disease	cervical carcinoma	http://www.ebi.ac.uk/efo/EFO_0001061
E-GEOD-57116		SRR1264040	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-57116		SRR1264040	factor	treatment	untreated	http://www.ebi.ac.uk/efo/EFO_0001461
E-GEOD-57116		SRR1264041	characteristic	cell line	HeLa	http://www.ebi.ac.uk/efo/EFO_0001185
E-GEOD-57116		SRR1264041	characteristic	disease	cervical carcinoma	http://www.ebi.ac.uk/efo/EFO_0001061
E-GEOD-57116		SRR1264041	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-57116		SRR1264041	factor	treatment	untreated	http://www.ebi.ac.uk/efo/EFO_0001461
E-GEOD-57116		SRR1264042	characteristic	cell line	HeLa	http://www.ebi.ac.uk/efo/EFO_0001185
E-GEOD-57116		SRR1264042	characteristic	disease	cervical carcinoma	http://www.ebi.ac.uk/efo/EFO_0001061
E-GEOD-57116		SRR1264042	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-57116		SRR1264042	factor	treatment	untreated	http://www.ebi.ac.uk/efo/EFO_0001461
E-GEOD-57116		SRR1264043	characteristic	cell line	HeLa	http://www.ebi.ac.uk/efo/EFO_0001185
E-GEOD-57116		SRR1264043	characteristic	disease	cervical carcinoma	http://www.ebi.ac.uk/efo/EFO_0001061
E-GEOD-57116		SRR1264043	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-57116		SRR1264043	factor	treatment	untreated	http://www.ebi.ac.uk/efo/EFO_0001461
E-GEOD-57116		SRR1264044	characteristic	cell line	HeLa	http://www.ebi.ac.uk/efo/EFO_0001185
E-GEOD-57116		SRR1264044	characteristic	disease	cervical carcinoma	http://www.ebi.ac.uk/efo/EFO_0001061
E-GEOD-57116		SRR1264044	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-57116		SRR1264044	factor	treatment	untreated	http://www.ebi.ac.uk/efo/EFO_0001461
E-GEOD-57116		SRR1264045	characteristic	cell line	HeLa	http://www.ebi.ac.uk/efo/EFO_0001185
E-GEOD-57116		SRR1264045	characteristic	disease	cervical carcinoma	http://www.ebi.ac.uk/efo/EFO_0001061
E-GEOD-57116		SRR1264045	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-57116		SRR1264045	factor	treatment	untreated	http://www.ebi.ac.uk/efo/EFO_0001461
E-GEOD-57116		SRR1264046	characteristic	cell line	HeLa	http://www.ebi.ac.uk/efo/EFO_0001185
E-GEOD-57116		SRR1264046	characteristic	disease	cervical carcinoma	http://www.ebi.ac.uk/efo/EFO_0001061
E-GEOD-57116		SRR1264046	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-57116		SRR1264046	factor	treatment	untreated	http://www.ebi.ac.uk/efo/EFO_0001461
E-GEOD-57116		SRR1264047	characteristic	cell line	HeLa	http://www.ebi.ac.uk/efo/EFO_0001185
E-GEOD-57116		SRR1264047	characteristic	disease	cervical carcinoma	http://www.ebi.ac.uk/efo/EFO_0001061
E-GEOD-57116		SRR1264047	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-57116		SRR1264047	factor	treatment	untreated	http://www.ebi.ac.uk/efo/EFO_0001461
E-GEOD-57116		SRR1264048	characteristic	cell line	HeLa	http://www.ebi.ac.uk/efo/EFO_0001185
E-GEOD-57116		SRR1264048	characteristic	disease	cervical carcinoma	http://www.ebi.ac.uk/efo/EFO_0001061
E-GEOD-57116		SRR1264048	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-57116		SRR1264048	factor	treatment	untreated	http://www.ebi.ac.uk/efo/EFO_0001461
E-GEOD-57116		SRR1264049	characteristic	cell line	HeLa	http://www.ebi.ac.uk/efo/EFO_0001185
E-GEOD-57116		SRR1264049	characteristic	disease	cervical carcinoma	http://www.ebi.ac.uk/efo/EFO_0001061
E-GEOD-57116		SRR1264049	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-57116		SRR1264049	factor	treatment	untreated	http://www.ebi.ac.uk/efo/EFO_0001461
E-GEOD-57116		SRR1264050	characteristic	cell line	HeLa	http://www.ebi.ac.uk/efo/EFO_0001185
E-GEOD-57116		SRR1264050	characteristic	disease	cervical carcinoma	http://www.ebi.ac.uk/efo/EFO_0001061
E-GEOD-57116		SRR1264050	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-57116		SRR1264050	factor	treatment	untreated	http://www.ebi.ac.uk/efo/EFO_0001461
E-GEOD-57116		SRR1264051	characteristic	cell line	HeLa	http://www.ebi.ac.uk/efo/EFO_0001185
E-GEOD-57116		SRR1264051	characteristic	disease	cervical carcinoma	http://www.ebi.ac.uk/efo/EFO_0001061
E-GEOD-57116		SRR1264051	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-57116		SRR1264051	factor	treatment	untreated	http://www.ebi.ac.uk/efo/EFO_0001461
E-GEOD-57116		SRR1264052	characteristic	cell line	HeLa	http://www.ebi.ac.uk/efo/EFO_0001185
E-GEOD-57116		SRR1264052	characteristic	disease	cervical carcinoma	http://www.ebi.ac.uk/efo/EFO_0001061
E-GEOD-57116		SRR1264052	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-57116		SRR1264052	factor	treatment	untreated	http://www.ebi.ac.uk/efo/EFO_0001461
E-GEOD-57116		SRR1264053	characteristic	cell line	HeLa	http://www.ebi.ac.uk/efo/EFO_0001185
E-GEOD-57116		SRR1264053	characteristic	disease	cervical carcinoma	http://www.ebi.ac.uk/efo/EFO_0001061
E-GEOD-57116		SRR1264053	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-57116		SRR1264053	factor	treatment	untreated	http://www.ebi.ac.uk/efo/EFO_0001461
E-GEOD-57116		SRR1264054	characteristic	cell line	HeLa	http://www.ebi.ac.uk/efo/EFO_0001185
E-GEOD-57116		SRR1264054	characteristic	disease	cervical carcinoma	http://www.ebi.ac.uk/efo/EFO_0001061
E-GEOD-57116		SRR1264054	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-57116		SRR1264054	factor	treatment	untreated	http://www.ebi.ac.uk/efo/EFO_0001461
E-GEOD-57116		SRR1264055	characteristic	cell line	HeLa	http://www.ebi.ac.uk/efo/EFO_0001185
E-GEOD-57116		SRR1264055	characteristic	disease	cervical carcinoma	http://www.ebi.ac.uk/efo/EFO_0001061
E-GEOD-57116		SRR1264055	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-57116		SRR1264055	factor	treatment	untreated	http://www.ebi.ac.uk/efo/EFO_0001461
E-GEOD-57116		SRR1264056	characteristic	cell line	HeLa	http://www.ebi.ac.uk/efo/EFO_0001185
E-GEOD-57116		SRR1264056	characteristic	disease	cervical carcinoma	http://www.ebi.ac.uk/efo/EFO_0001061
E-GEOD-57116		SRR1264056	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-57116		SRR1264056	factor	treatment	untreated	http://www.ebi.ac.uk/efo/EFO_0001461
E-GEOD-57116		SRR1264057	characteristic	cell line	HeLa	http://www.ebi.ac.uk/efo/EFO_0001185
E-GEOD-57116		SRR1264057	characteristic	disease	cervical carcinoma	http://www.ebi.ac.uk/efo/EFO_0001061
E-GEOD-57116		SRR1264057	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-57116		SRR1264057	factor	treatment	untreated	http://www.ebi.ac.uk/efo/EFO_0001461
E-GEOD-57116		SRR1264058	characteristic	cell line	HeLa	http://www.ebi.ac.uk/efo/EFO_0001185
E-GEOD-57116		SRR1264058	characteristic	disease	cervical carcinoma	http://www.ebi.ac.uk/efo/EFO_0001061
E-GEOD-57116		SRR1264058	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-57116		SRR1264058	factor	treatment	untreated	http://www.ebi.ac.uk/efo/EFO_0001461
E-GEOD-57116		SRR1264059	characteristic	cell line	HeLa	http://www.ebi.ac.uk/efo/EFO_0001185
E-GEOD-57116		SRR1264059	characteristic	disease	cervical carcinoma	http://www.ebi.ac.uk/efo/EFO_0001061
E-GEOD-57116		SRR1264059	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-57116		SRR1264059	factor	treatment	untreated	http://www.ebi.ac.uk/efo/EFO_0001461
E-GEOD-57116		SRR1264060	characteristic	cell line	HeLa	http://www.ebi.ac.uk/efo/EFO_0001185
E-GEOD-57116		SRR1264060	characteristic	disease	cervical carcinoma	http://www.ebi.ac.uk/efo/EFO_0001061
E-GEOD-57116		SRR1264060	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-57116		SRR1264060	factor	treatment	untreated	http://www.ebi.ac.uk/efo/EFO_0001461
E-GEOD-57116		SRR1264061	characteristic	cell line	HeLa	http://www.ebi.ac.uk/efo/EFO_0001185
E-GEOD-57116		SRR1264061	characteristic	disease	cervical carcinoma	http://www.ebi.ac.uk/efo/EFO_0001061
E-GEOD-57116		SRR1264061	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-57116		SRR1264061	factor	treatment	untreated	http://www.ebi.ac.uk/efo/EFO_0001461
E-GEOD-57116		SRR1264062	characteristic	cell line	HeLa	http://www.ebi.ac.uk/efo/EFO_0001185
