Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
1	79	67	1.0	0.0	8.822e+02	0.381	0.4	GO:0007229
2	142	103	1.0	0.0	4.785e+03	0.205	0.481	GO:0031346
3	81	59	0.98286	0.05143	1.550e+03	0.206	0.483	GO:0051216
4	165	132	0.96881	0.06372	4.906e+03	0.307	0.446	GO:0045765
5	89	68	0.93242	0.20274	1.657e+03	0.263	0.454	GO:0002685
6	49	41	0.88787	0.22503	3.648e+02	0.365	0.433	GO:0006998
7	31	26	0.82508	0.25815	1.459e+02	0.309	0.48	GO:0030279
8	36	26	0.63018	0.32892	3.158e+02	0.169	0.56	GO:0006040
9	48	31	0.15615	0.1839	6.802e+02	0.204	0.432	GO:0007189
10	39	27	0.14416	0.11173	4.026e+02	0.201	0.43	GO:0048806
11	25	19	0.13249	0.16966	1.359e+02	0.237	0.549	GO:1901071
12	21	15	0.09793	0.11014	1.119e+02	0.353	0.358	GO:0042107
13	66	51	0.06758	0.20274	8.850e+02	0.264	0.473	GO:0002687
14	37	32	0.05999	0.14136	1.759e+02	0.434	0.399	GO:0007077
15	39	34	0.05377	0.12066	1.859e+02	0.439	0.4	GO:0030397
16	179	138	0.03119	0.06372	6.501e+03	0.277	0.449	GO:1901342
17	40	27	0.01321	0.02022	4.426e+02	0.155	0.474	GO:0055117
18	22	13	0.01077	0.0228	1.629e+02	0.099	0.502	GO:0035412
19	24	17	0.01014	0.03042	1.479e+02	0.216	0.465	GO:0009190
20	64	40	0.0074	0.01665	1.259e+03	0.107	0.498	GO:0010923
21	23	18	0.00626	0.01877	1.060e+02	0.176	0.499	GO:0050927
22	30	19	0.00595	0.01784	2.758e+02	0.195	0.439	GO:0050873
23	77	60	0.00568	0.01705	1.173e+03	0.234	0.492	GO:0050921
24	22	13	0.00552	0.01656	1.629e+02	-0.006	0.545	GO:0050856
25	42	26	0.00398	0.01194	5.524e+02	0.066	0.523	GO:2001257
26	20	14	0.0031	0.00931	1.059e+02	0.194	0.422	GO:0072676
27	20	12	0.00292	0.00876	1.329e+02	0.01	0.628	GO:0006595
28	38	23	0.00284	0.00853	4.655e+02	0.067	0.567	GO:0070936
29	32	22	0.00275	0.00826	2.758e+02	0.203	0.456	GO:0032722
30	34	23	0.00272	0.00815	3.197e+02	0.118	0.565	GO:0001569
31	25	20	0.00233	0.00636	1.160e+02	0.164	0.614	GO:0001937
32	22	15	0.00224	0.00672	1.339e+02	0.183	0.406	GO:0034698
33	22	14	0.00189	0.00566	1.489e+02	0.118	0.482	GO:0032862
34	30	20	0.0018	0.00362	2.558e+02	0.179	0.42	GO:0045429
35	32	20	0.0017	0.00511	3.187e+02	0.017	0.615	GO:0006801
36	29	17	0.00169	0.00508	2.828e+02	0.133	0.522	GO:0048747
37	27	16	0.00151	0.00452	2.428e+02	0.06	0.534	GO:0019674
38	24	14	0.00139	0.00418	1.959e+02	0.08	0.505	GO:0060343
39	32	19	0.00133	0.00398	3.387e+02	-0.004	0.585	GO:0006488
40	20	11	0.00131	0.00392	1.449e+02	-0.045	0.632	GO:0002861
41	29	20	0.00126	0.00379	2.258e+02	0.104	0.529	GO:0071622
42	24	13	0.00113	0.00338	2.098e+02	0.096	0.416	GO:0003179
43	68	40	0.00113	0.00338	1.524e+03	0.086	0.498	GO:0045598
44	43	29	0.00106	0.00319	5.115e+02	0.17	0.493	GO:0030516
45	84	56	0.0008	0.00239	1.971e+03	0.151	0.484	GO:0010827
46	29	20	0.00073	0.0022	2.258e+02	0.162	0.429	GO:0043491
47	24	19	0.00069	0.00208	1.110e+02	0.19	0.495	GO:0050926
48	28	17	0.00068	0.00203	2.538e+02	0.165	0.423	GO:2001244
49	39	25	0.00063	0.0019	4.555e+02	0.168	0.501	GO:0060411
50	32	18	0.0006	0.00181	3.576e+02	0.036	0.457	GO:0090003
51	31	19	0.00058	0.00175	3.067e+02	0.081	0.551	GO:0045600
52	46	29	0.00049	0.00148	6.462e+02	0.13	0.46	GO:0009187
53	23	13	0.00046	0.00139	1.859e+02	0.047	0.594	GO:0007530
54	40	32	0.00046	0.00139	2.928e+02	0.269	0.496	GO:0050772
55	28	16	0.00044	0.00132	2.708e+02	0.049	0.474	GO:0035567
56	22	13	0.00043	0.00089	1.629e+02	0.092	0.535	GO:0030325
57	39	25	0.0004	0.0012	4.555e+02	0.073	0.529	GO:0060420
58	21	10	0.00039	0.00118	1.779e+02	-0.032	0.452	GO:0006482
59	40	21	0.00037	0.00112	5.892e+02	-0.013	0.591	GO:0006144
60	25	15	0.00033	0.00098	2.058e+02	0.024	0.496	GO:0010907
61	29	20	0.00029	0.00088	2.258e+02	0.134	0.494	GO:0060043
62	37	20	0.00024	0.00073	4.934e+02	-0.017	0.595	GO:0032651
63	35	18	0.00021	0.00062	4.595e+02	0.018	0.458	GO:0043266
64	29	16	0.0002	0.0006	2.997e+02	0.023	0.474	GO:0000737
65	32	18	0.0002	0.00059	3.576e+02	0.056	0.432	GO:0046928
66	40	24	0.00017	0.00052	5.204e+02	0.047	0.498	GO:0010676
67	63	34	0.00014	0.00042	1.419e+03	0.038	0.486	GO:0010863
68	33	20	0.00013	0.00038	3.517e+02	0.1	0.435	GO:0090199
69	27	16	9e-05	0.00026	2.428e+02	0.08	0.422	GO:0032855
70	20	12	8e-05	0.00023	1.329e+02	0.007	0.515	GO:0010714
71	30	21	7e-05	0.00022	2.348e+02	0.198	0.472	GO:0032856
72	42	25	6e-05	0.00018	5.783e+02	0.048	0.596	GO:0006029
73	23	12	5e-05	0.00014	1.988e+02	-0.085	0.592	GO:0042346
74	32	20	4e-05	0.00012	3.187e+02	0.068	0.482	GO:0033628
75	60	43	1e-05	2e-05	8.839e+02	0.203	0.468	GO:0010976
76	34	22	1e-05	2e-05	3.427e+02	0.089	0.51	GO:0055021
