Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
1	32	27	1.0	0.0	1.509e+02	0.319	0.481	GO:0030101
2	44	36	0.98794	0.03617	3.248e+02	0.366	0.386	GO:0035872
3	186	154	0.96599	0.10204	5.444e+03	0.402	0.366	GO:2000116
4	48	38	0.92465	0.22604	4.357e+02	0.253	0.488	GO:0006939
5	29	24	0.81108	0.31818	1.359e+02	0.359	0.395	GO:0045777
6	92	68	0.7905	0.38512	1.930e+03	0.236	0.438	GO:0030595
7	92	79	0.7585	0.39553	1.118e+03	0.368	0.434	GO:0019886
8	23	19	0.57021	0.38829	8.697e+01	0.217	0.567	GO:0019098
9	31	26	0.42032	0.42821	1.459e+02	0.351	0.444	GO:0019692
10	29	21	0.37658	0.33882	2.049e+02	0.141	0.554	GO:0019370
11	29	24	0.35944	0.36075	1.359e+02	0.341	0.442	GO:0009394
12	34	27	0.2216	0.22667	2.179e+02	0.259	0.473	GO:0009262
13	22	18	0.19466	0.21397	8.297e+01	0.201	0.58	GO:0044705
14	55	35	0.15418	0.21414	9.097e+02	0.094	0.577	GO:0050434
15	96	80	0.13303	0.27426	1.415e+03	0.334	0.44	GO:0002504
16	114	79	0.1146	0.29833	3.387e+03	0.194	0.43	GO:0060326
17	26	18	0.10652	0.13132	1.809e+02	0.21	0.456	GO:0033209
18	94	79	0.10527	0.17448	1.304e+03	0.35	0.434	GO:0002495
19	70	52	0.09491	0.28472	1.107e+03	0.236	0.445	GO:0097529
20	39	25	0.06502	0.18322	4.555e+02	0.091	0.531	GO:0006691
21	36	25	0.06314	0.08582	3.417e+02	0.159	0.436	GO:0003007
22	175	144	0.03644	0.10145	4.950e+03	0.399	0.361	GO:0043281
23	33	24	0.02427	0.04872	2.618e+02	0.191	0.385	GO:0032370
24	22	15	0.0106	0.02523	1.339e+02	0.258	0.377	GO:0043576
25	20	15	0.00999	0.02996	9.096e+01	0.318	0.366	GO:0019724
26	22	15	0.00755	0.01592	1.339e+02	0.103	0.463	GO:0051181
27	49	31	0.00647	0.01942	7.290e+02	0.048	0.503	GO:0006636
28	31	21	0.00632	0.01276	2.658e+02	0.146	0.509	GO:0030318
29	32	21	0.0057	0.01709	2.978e+02	0.125	0.509	GO:0050931
30	21	12	0.00428	0.00865	1.539e+02	0.039	0.504	GO:2000351
31	106	84	0.00366	0.00572	2.099e+03	0.371	0.337	GO:0043280
32	39	24	0.0033	0.00661	4.805e+02	0.162	0.418	GO:0060079
33	168	113	0.0032	0.0096	7.726e+03	0.14	0.479	GO:0002478
34	20	12	0.00288	0.00865	1.329e+02	-0.055	0.616	GO:0032757
35	23	15	0.00285	0.00854	1.569e+02	0.179	0.343	GO:0051180
36	29	17	0.00277	0.0083	2.827e+02	0.103	0.405	GO:0071622
37	68	40	0.00257	0.00515	1.524e+03	0.044	0.58	GO:0046782
38	47	33	0.00217	0.0065	5.674e+02	0.135	0.506	GO:0002449
39	83	68	0.00212	0.00636	1.140e+03	0.394	0.339	GO:0006919
40	40	28	0.00198	0.00593	4.146e+02	0.188	0.459	GO:0042345
41	61	38	0.00183	0.0055	1.149e+03	0.131	0.464	GO:0051705
42	25	14	0.00166	0.00499	2.208e+02	-0.079	0.64	GO:0019400
43	36	22	0.00146	0.00269	4.136e+02	0.093	0.429	GO:0048675
44	21	13	0.00137	0.0041	1.409e+02	0.089	0.487	GO:0008045
45	30	16	0.00137	0.0041	3.297e+02	0.01	0.475	GO:0048485
46	20	16	0.00117	0.00243	7.497e+01	0.356	0.413	GO:0072676
47	31	21	0.00107	0.0032	2.658e+02	0.141	0.451	GO:0051282
48	27	20	0.00082	0.00245	1.689e+02	0.148	0.5	GO:0042310
49	26	15	0.00072	0.00215	2.318e+02	0.1	0.558	GO:0006739
50	23	14	0.0007	0.00209	1.719e+02	0.163	0.391	GO:0048484
51	43	28	0.00058	0.00173	5.404e+02	0.087	0.502	GO:0032677
52	21	10	0.00056	0.00169	1.779e+02	-0.124	0.498	GO:0050832
53	21	17	0.00054	0.00162	7.897e+01	0.27	0.468	GO:0035813
54	28	16	0.00045	0.00134	2.708e+02	-0.027	0.554	GO:0043470
55	28	17	0.00042	0.00125	2.538e+02	-0.035	0.627	GO:0046189
56	20	15	0.0004	0.00119	9.096e+01	0.204	0.473	GO:0002833
57	113	90	0.00036	0.00108	2.343e+03	0.37	0.35	GO:2001056
58	21	16	0.00034	0.00103	9.596e+01	0.279	0.489	GO:0033198
59	21	12	0.00034	0.00103	1.539e+02	0.081	0.401	GO:0034502
60	25	14	0.0003	0.00091	2.208e+02	0.053	0.405	GO:0006501
61	43	26	0.00026	0.00077	5.953e+02	0.138	0.498	GO:0043966
62	23	14	0.00024	0.00071	1.719e+02	0.121	0.502	GO:0032504
63	35	19	0.00022	0.00067	4.405e+02	0.074	0.424	GO:0042752
64	30	17	0.00016	0.00047	3.127e+02	-0.009	0.561	GO:0007040
65	20	12	0.00015	0.00046	1.329e+02	0.076	0.51	GO:0051954
66	24	13	0.00015	0.00044	2.098e+02	0.003	0.456	GO:0007616
67	21	16	0.00014	0.0003	9.596e+01	0.221	0.502	GO:0009651
68	34	16	7e-05	0.00022	4.614e+02	-0.118	0.534	GO:0015914
69	21	17	6e-05	0.00019	7.897e+01	0.48	0.254	GO:0050704
70	55	33	1e-05	4e-05	9.785e+02	0.011	0.631	GO:0090277
71	20	11	1e-05	2e-05	1.449e+02	0.049	0.454	GO:0046839
