Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Term Name
1	374	318	1.0	0.0	1.838e+04	0.685	mitotic cell cycle
2	352	287	1.0	0.0	1.979e+04	0.453	DNA repair
3	359	276	1.0	0.0	2.511e+04	0.177	mRNA processing
4	246	209	1.0	0.0	8.144e+03	0.26	translation
5	179	131	1.0	0.0	7.288e+03	0.22	protein folding
6	372	266	1.0	0.0	3.221e+04	0.291	cellular amino acid metabolic process
7	378	262	1.0	0.0	3.535e+04	0.248	chromatin modification
8	353	234	1.0	0.0	3.340e+04	0.158	nitrogen compound transport
9	315	249	0.99748	0.00756	1.784e+04	0.65	organelle fission
10	456	304	0.99003	0.0299	5.444e+04	0.151	protein modification by small protein conjugation
11	165	117	0.98129	0.05614	6.646e+03	0.089	Golgi vesicle transport
12	40	32	0.98021	0.05936	2.914e+02	0.194	transcription from RNA polymerase III promoter
13	84	57	0.89549	0.20379	1.897e+03	0.399	transition metal ion transport
14	38	29	0.84539	0.27036	3.054e+02	1.478	digestion
15	98	60	0.82043	0.36203	2.985e+03	0.569	epidermis development
16	140	85	0.778	0.32941	6.108e+03	0.436	xenobiotic metabolic process
17	171	141	0.75346	0.32987	4.584e+03	0.723	chromosome organization
18	234	176	0.73924	0.38381	1.155e+04	0.38	glycosylation
19	283	249	0.72989	0.41976	8.694e+03	0.338	ncRNA metabolic process
20	405	266	0.72118	0.3794	4.428e+04	0.276	monocarboxylic acid metabolic process
21	382	227	0.71857	0.41179	4.504e+04	0.118	multicellular organismal development
22	183	129	0.69716	0.39677	8.249e+03	0.423	monosaccharide metabolic process
23	245	170	0.68582	0.29391	1.510e+04	0.225	protein catabolic process
24	133	102	0.68376	0.40132	3.593e+03	0.125	electron transport chain
25	441	262	0.62556	0.41112	5.956e+04	0.068	lipid biosynthetic process
26	260	192	0.58767	0.45652	1.487e+04	0.123	establishment of protein localization to organelle
27	115	64	0.57779	0.40327	4.527e+03	0.179	ameboidal cell migration
28	111	74	0.56227	0.38018	3.393e+03	0.163	cellular carbohydrate metabolic process
29	73	57	0.5138	0.38629	1.039e+03	0.242	cellular component biogenesis
30	45	30	0.49112	0.31388	5.677e+02	0.321	regulation of pH
31	24	16	0.44961	0.29742	1.645e+02	0.466	tumor necrosis factor-mediated signaling pathway
32	225	159	0.43202	0.43013	1.233e+04	0.29	cofactor metabolic process
33	280	167	0.4316	0.43034	2.443e+04	0.153	anion transport
34	33	25	0.42388	0.32774	2.360e+02	0.45	axon cargo transport
35	20	12	0.41271	0.25879	1.327e+02	0.547	calcium-independent cell-cell adhesion
36	166	86	0.39232	0.44551	9.921e+03	0.072	regulation of hormone secretion
37	140	85	0.38928	0.39362	6.108e+03	0.216	skeletal system development
38	97	60	0.38246	0.43714	2.889e+03	0.362	sensory perception of mechanical stimulus
39	183	130	0.38235	0.38469	8.122e+03	0.15	nucleocytoplasmic transport
40	116	97	0.38135	0.43325	2.001e+03	0.195	ribonucleoprotein complex assembly
41	284	155	0.33804	0.44312	2.741e+04	0.106	sensory perception
42	66	43	0.32567	0.38302	1.255e+03	0.795	collagen catabolic process
43	96	78	0.31767	0.40157	1.555e+03	0.1	respiratory electron transport chain
44	393	280	0.30963	0.45283	3.611e+04	0.288	cellular macromolecular complex assembly
45	354	229	0.29247	0.38363	3.486e+04	0.168	small molecule biosynthetic process
46	380	242	0.27721	0.42752	4.092e+04	0.121	organophosphate biosynthetic process
47	198	171	0.27094	0.41999	4.856e+03	0.294	ncRNA processing
48	60	48	0.26827	0.36162	6.496e+02	0.404	pyruvate metabolic process
49	95	73	0.26743	0.36302	1.836e+03	0.601	nucleosome organization
50	100	80	0.26683	0.41649	1.786e+03	0.425	carbohydrate catabolic process
51	74	53	0.2615	0.27424	1.332e+03	0.509	biological phase
52	231	174	0.26078	0.38381	1.121e+04	0.382	protein glycosylation & macromolecule glycosylation
53	149	116	0.26008	0.38173	4.301e+03	0.3	nucleoside monophosphate metabolic process
54	111	82	0.25714	0.30361	2.772e+03	0.207	macromolecule methylation
55	75	56	0.25543	0.35927	1.242e+03	0.669	nucleosome assembly
56	122	101	0.24281	0.3964	2.313e+03	0.207	ribonucleoprotein complex subunit organization
57	32	27	0.23877	0.39752	1.503e+02	0.31	ribosome biogenesis
58	72	46	0.23531	0.34463	1.534e+03	0.285	cartilage development
59	73	46	0.23266	0.28579	1.606e+03	0.734	multicellular organismal catabolic process
60	45	36	0.22997	0.39423	3.677e+02	0.188	protein targeting to mitochondrion
61	94	59	0.22477	0.39028	2.664e+03	0.384	sensory perception of sound
62	54	46	0.21071	0.32866	4.019e+02	0.273	ribonucleoprotein complex biogenesis
63	36	27	0.20837	0.1912	2.876e+02	0.917	digestive system process
64	70	61	0.2069	0.32321	5.891e+02	0.763	DNA conformation change
65	31	21	0.20173	0.20526	2.650e+02	0.21	neural precursor cell proliferation
66	347	240	0.19804	0.28898	3.004e+04	0.392	regulation of cell cycle process
67	260	171	0.19784	0.34482	1.859e+04	0.281	gamete generation
68	114	64	0.19642	0.33529	4.414e+03	0.228	negative regulation of endopeptidase activity
