Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Term Name
1	374	361	1.0	0.0	4.584e+03	0.685	mitotic cell cycle
2	352	340	1.0	0.0	3.995e+03	0.453	DNA repair
3	306	251	1.0	0.0	1.486e+04	0.072	transcription from RNA polymerase II promoter
4	246	244	1.0	0.0	4.782e+02	0.26	translation
5	179	160	1.0	0.0	3.168e+03	0.22	protein folding
6	459	340	1.0	0.0	4.541e+04	0.042	protein phosphorylation
7	140	108	1.0	0.0	3.928e+03	0.436	xenobiotic metabolic process
8	345	293	1.0	0.0	1.601e+04	0.333	microtubule-based process
9	403	297	1.0	0.0	3.566e+04	-0.059	small GTPase mediated signal transduction
10	315	227	1.0	0.0	2.315e+04	0.019	synaptic transmission
11	382	298	1.0	0.0	2.749e+04	0.118	multicellular organismal development
12	378	344	1.0	0.0	1.178e+04	0.248	chromatin modification
13	444	360	1.0	0.0	3.225e+04	0.101	peptidyl-amino acid modification
14	331	239	1.0	0.0	2.540e+04	0.02	metal ion transport
15	333	257	1.0	0.0	2.170e+04	0.054	response to other organism
16	456	413	0.99708	0.00877	1.778e+04	0.151	protein modification by small protein conjugation
17	393	344	0.9874	0.03779	1.732e+04	0.288	cellular macromolecular complex assembly
18	132	116	0.98157	0.05528	1.965e+03	-0.025	endosomal transport
19	165	146	0.97274	0.08177	2.912e+03	0.089	Golgi vesicle transport
20	372	322	0.94699	0.15904	1.669e+04	0.291	cellular amino acid metabolic process
21	147	116	0.92392	0.19249	4.031e+03	-0.009	dephosphorylation
22	405	337	0.91032	0.22892	2.419e+04	0.276	monocarboxylic acid metabolic process
23	156	98	0.90147	0.2956	7.287e+03	-0.009	cell-cell adhesion
24	225	206	0.9	0.3	4.004e+03	0.29	cofactor metabolic process
25	284	205	0.88995	0.29816	1.881e+04	0.106	sensory perception
26	171	160	0.86279	0.2818	1.792e+03	0.723	chromosome organization
27	280	211	0.85309	0.31443	1.650e+04	0.153	anion transport
28	304	227	0.7944	0.28958	1.986e+04	-0.057	protein oligomerization
29	193	159	0.79058	0.31235	5.881e+03	0.06	lipid catabolic process
30	346	284	0.78905	0.35554	1.886e+04	0.068	generation of precursor metabolites and energy
31	172	161	0.78075	0.28149	1.803e+03	0.635	DNA replication
32	234	203	0.77648	0.39442	6.620e+03	0.38	glycosylation
33	183	156	0.74628	0.36164	4.502e+03	0.423	monosaccharide metabolic process
34	354	251	0.74015	0.31998	3.012e+04	0.057	organ morphogenesis
35	278	192	0.73592	0.38601	1.970e+04	-0.092	regulation of cell growth
36	140	119	0.73359	0.33001	2.691e+03	0.075	mitochondrion organization
37	353	286	0.71128	0.44199	2.066e+04	0.158	nitrogen compound transport
38	324	274	0.70003	0.45821	1.446e+04	0.147	carbohydrate derivative biosynthetic process
39	207	170	0.7	0.45826	6.843e+03	0.001	DNA-templated transcription, initiation
40	359	344	0.7	0.45826	5.069e+03	0.177	mRNA processing
41	395	272	0.7	0.45826	3.950e+04	0.039	regulation of secretion
42	384	273	0.69482	0.40457	3.514e+04	0.022	ion homeostasis
43	197	156	0.67387	0.41879	7.111e+03	-0.012	regulation of I-kappaB kinase/NF-kappaB signaling
44	453	379	0.67191	0.44315	2.935e+04	0.114	organonitrogen compound catabolic process
45	206	155	0.66536	0.37378	9.041e+03	-0.004	ion transmembrane transport
46	441	354	0.64663	0.45124	3.305e+04	0.068	lipid biosynthetic process
47	213	157	0.63486	0.45728	1.017e+04	0.1	negative regulation of hydrolase activity
48	465	344	0.63274	0.44431	4.672e+04	-0.021	regulation of cellular catabolic process
49	282	223	0.6109	0.42561	1.450e+04	0.022	macromolecule localization
50	283	278	0.60742	0.4754	1.361e+03	0.338	ncRNA metabolic process
51	315	297	0.60463	0.4844	5.325e+03	0.65	organelle fission
52	200	160	0.6033	0.48237	7.072e+03	0.073	protein maturation
53	98	78	0.6	0.4899	1.753e+03	0.569	epidermis development
54	418	292	0.6	0.4899	4.296e+04	0.006	secretion
55	339	247	0.59164	0.43192	2.609e+04	0.043	embryonic morphogenesis
56	310	224	0.59082	0.44983	2.230e+04	-0.062	leukocyte activation
57	40	39	0.58824	0.33748	4.082e+01	0.194	transcription from RNA polymerase III promoter
58	101	78	0.54876	0.38023	2.050e+03	0.02	neuron projection development
59	284	188	0.54752	0.47202	2.208e+04	0.125	extracellular matrix organization
60	260	239	0.54108	0.47152	5.101e+03	0.123	establishment of protein localization to organelle
61	382	294	0.53853	0.46687	2.863e+04	0.093	organic hydroxy compound metabolic process
62	187	166	0.53719	0.4183	3.643e+03	0.152	nuclear transport
63	341	288	0.53427	0.45015	1.609e+04	0.107	modification of morphology or physiology of other organism involved in symbiotic interaction
64	245	218	0.51036	0.41621	6.099e+03	0.225	protein catabolic process
65	293	199	0.48888	0.48989	2.251e+04	0.017	response to inorganic substance
66	252	230	0.48821	0.4477	5.168e+03	0.071	protein targeting
67	59	40	0.48326	0.45537	9.456e+02	0.213	epithelial cell migration
68	429	338	0.47081	0.38256	3.341e+04	0.084	negative regulation of cellular protein metabolic process
69	263	176	0.46772	0.33587	1.866e+04	-0.074	regulation of small GTPase mediated signal transduction
70	73	72	0.44969	0.42387	7.339e+01	0.242	cellular component biogenesis
71	131	96	0.44136	0.41659	3.939e+03	0.108	developmental growth
72	32	23	0.4212	0.4576	2.522e+02	0.332	peripheral nervous system development
73	347	299	0.41178	0.47674	1.495e+04	0.392	regulation of cell cycle process
74	266	230	0.4116	0.47046	8.693e+03	0.105	organophosphate catabolic process
75	251	189	0.40918	0.44983	1.333e+04	0.006	lymphocyte activation
76	423	303	0.40501	0.39259	4.180e+04	-0.136	regulation of defense response
77	260	224	0.4	0.4899	8.489e+03	0.281	gamete generation
78	157	121	0.4	0.4899	4.943e+03	-0.016	cell projection assembly
79	363	294	0.4	0.4899	2.185e+04	0.158	multicellular organismal reproductive process
80	215	142	0.4	0.4899	1.280e+04	0.135	epithelium development
81	361	258	0.39901	0.33732	3.079e+04	0.041	regulation of protein serine/threonine kinase activity
82	292	275	0.3962	0.48535	4.673e+03	0.688	nuclear division
83	198	195	0.39379	0.47669	5.787e+02	0.294	ncRNA processing
84	412	294	0.39152	0.41344	4.002e+04	-0.016	positive regulation of kinase activity
85	188	151	0.3906	0.47549	6.169e+03	0.077	protein processing
86	285	189	0.35091	0.45031	2.218e+04	0.124	extracellular structure organization
87	150	95	0.3444	0.37447	6.670e+03	-0.174	regulation of cellular response to growth factor stimulus
88	203	169	0.34254	0.44026	6.207e+03	0.171	organelle assembly
89	337	234	0.34149	0.44788	2.849e+04	-0.049	secretion by cell
90	317	223	0.32935	0.42353	2.464e+04	-0.05	positive regulation of programmed cell death
91	81	65	0.3201	0.32277	1.167e+03	0.091	carbohydrate transport
92	115	81	0.31833	0.39237	3.312e+03	0.179	ameboidal cell migration
93	66	42	0.31748	0.34359	1.301e+03	0.15	neuropeptide signaling pathway
94	143	117	0.31699	0.41092	3.344e+03	0.004	positive regulation of I-kappaB kinase/NF-kappaB signaling
95	308	281	0.31014	0.4526	7.698e+03	0.184	modification-dependent protein catabolic process
96	133	112	0.3075	0.39428	2.548e+03	0.079	membrane lipid metabolic process
97	284	275	0.30036	0.45802	2.441e+03	0.179	RNA splicing
98	180	145	0.3	0.45826	5.600e+03	-0.012	transcription initiation from RNA polymerase II promoter
99	302	276	0.3	0.45826	7.279e+03	0.188	ubiquitin-dependent protein catabolic process
100	98	72	0.29794	0.40047	2.202e+03	-0.007	regulation of dephosphorylation
101	312	285	0.29001	0.44345	7.798e+03	0.184	modification-dependent macromolecule catabolic process
102	137	116	0.28625	0.3453	2.629e+03	0.087	response to topologically incorrect protein
103	49	46	0.28603	0.23481	1.442e+02	0.209	cell redox homeostasis
104	346	248	0.283	0.43451	2.816e+04	-0.063	regulation of cellular component biogenesis
105	215	168	0.27656	0.34392	8.827e+03	0.305	steroid metabolic process
106	111	96	0.27547	0.42553	1.543e+03	0.163	cellular carbohydrate metabolic process
107	356	280	0.2712	0.41628	2.332e+04	0.084	regulation of proteolysis
108	51	37	0.26616	0.33006	6.209e+02	0.126	acute inflammatory response
109	290	244	0.2636	0.32653	1.193e+04	0.317	regulation of mitotic cell cycle
110	181	125	0.25206	0.28006	8.445e+03	0.1	detection of stimulus
111	184	145	0.24833	0.35355	6.315e+03	-0.053	regulation of apoptotic signaling pathway
112	101	83	0.24543	0.38491	1.648e+03	0.072	sphingolipid metabolic process
113	248	176	0.23942	0.3335	1.493e+04	0.018	nervous system development
114	220	151	0.23821	0.37559	1.256e+04	-0.071	regulation of GTPase activity
115	38	31	0.23763	0.28406	2.450e+02	1.478	digestion
116	33	24	0.23487	0.24436	2.612e+02	0.156	acute-phase response
117	369	318	0.2333	0.3958	1.686e+04	0.112	interaction with host
118	150	113	0.22408	0.29569	4.811e+03	0.103	lipid transport
119	231	200	0.22352	0.39442	6.532e+03	0.382	protein glycosylation & macromolecule glycosylation
120	32	32	0.22024	0.31341	9.963e-01	0.31	ribosome biogenesis
121	81	56	0.21913	0.39451	1.712e+03	-0.018	response to calcium ion
122	73	69	0.21913	0.31728	2.847e+02	0.125	protein modification by small protein removal
123	38	28	0.21707	0.33044	3.347e+02	0.338	excretion
124	188	133	0.21532	0.39495	8.692e+03	-0.111	regulation of anatomical structure size
125	133	121	0.21284	0.35695	1.509e+03	0.125	electron transport chain
126	80	70	0.20934	0.33576	7.495e+02	0.093	cilium assembly & cilium organization
127	355	251	0.20518	0.33869	3.046e+04	0.004	cation homeostasis
128	151	99	0.20464	0.30543	6.433e+03	-0.174	heart development
129	156	132	0.20192	0.3122	3.412e+03	0.252	anatomical structure homeostasis
130	106	79	0.20123	0.3994	2.485e+03	-0.047	regulation of protein polymerization
131	166	117	0.2	0.4	6.846e+03	0.072	regulation of hormone secretion
132	206	144	0.1997	0.37393	1.066e+04	0.079	response to metal ion
133	253	168	0.19844	0.30641	1.750e+04	-0.103	single-organism behavior
134	202	193	0.19645	0.29417	1.743e+03	0.163	RNA catabolic process
135	111	101	0.19043	0.26604	1.053e+03	0.207	macromolecule methylation
136	142	131	0.18968	0.36874	1.485e+03	0.242	nucleobase-containing compound transport
137	183	161	0.18784	0.22756	3.721e+03	0.419	post-translational protein modification
138	129	99	0.18637	0.27696	3.391e+03	0.101	maintenance of location
139	305	239	0.186	0.37331	1.742e+04	0.106	alcohol metabolic process
140	72	54	0.18475	0.23481	1.136e+03	0.285	cartilage development
141	336	235	0.18263	0.29547	2.794e+04	-0.004	pattern specification process
142	229	155	0.18194	0.36289	1.393e+04	-0.142	regulation of immune effector process
143	92	68	0.18183	0.24903	1.915e+03	0.059	central nervous system development
144	130	110	0.17924	0.31094	2.378e+03	0.08	response to unfolded protein
145	272	213	0.17718	0.33719	1.394e+04	0.012	protein localization
146	230	171	0.17648	0.31724	1.159e+04	0.095	negative regulation of cell cycle
147	54	53	0.16891	0.32181	5.467e+01	0.273	ribonucleoprotein complex biogenesis
148	142	105	0.16668	0.29947	4.524e+03	0.138	regulation of neuron apoptotic process
149	380	326	0.15945	0.30694	1.832e+04	0.121	organophosphate biosynthetic process
150	140	102	0.15695	0.29351	4.554e+03	0.216	skeletal system development
151	53	50	0.1561	0.29167	1.561e+02	0.102	vacuole organization
152	104	87	0.1541	0.17032	1.615e+03	0.15	tube formation
153	216	186	0.1527	0.29504	5.907e+03	0.096	regulation of translation
154	46	34	0.15267	0.22306	4.848e+02	-0.046	regulation of B cell proliferation
155	129	91	0.15094	0.24384	4.147e+03	0.01	cell cycle arrest
156	278	155	0.1497	0.29602	2.601e+04	-0.317	regulation of system process
157	204	147	0.14524	0.31523	9.830e+03	0.129	reproductive structure development
158	156	108	0.14262	0.24599	6.264e+03	-0.031	regulation of peptidyl-tyrosine phosphorylation
159	53	39	0.14048	0.20783	6.486e+02	0.051	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains
160	151	115	0.13645	0.27709	4.734e+03	0.019	regulation of stress-activated MAPK cascade
161	366	311	0.13582	0.29456	1.792e+04	0.106	purine-containing compound metabolic process
162	154	131	0.13329	0.23088	3.236e+03	0.211	hexose metabolic process
163	246	192	0.13158	0.20408	1.156e+04	-0.052	cellular localization
164	210	142	0.13136	0.18034	1.176e+04	-0.102	response to hypoxia
165	65	56	0.12742	0.24642	5.462e+02	0.095	neural tube closure
166	41	32	0.12438	0.20127	3.326e+02	0.448	cell fate specification
167	152	110	0.12368	0.24755	5.441e+03	-0.077	aminoglycan metabolic process
168	341	255	0.1232	0.23238	2.479e+04	0.095	negative regulation of cellular component organization
169	213	172	0.11731	0.29872	7.739e+03	0.013	glycerophospholipid metabolic process
170	319	264	0.1172	0.2987	1.552e+04	0.014	carbohydrate derivative catabolic process
171	25	18	0.116	0.15633	1.546e+02	-0.081	bone development
172	70	67	0.1155	0.27923	2.064e+02	0.763	DNA conformation change
173	80	50	0.11265	0.24241	1.951e+03	-0.15	response to tumor necrosis factor
174	224	163	0.11255	0.29803	1.157e+04	0.204	epithelial cell differentiation
175	334	234	0.11184	0.22476	2.752e+04	-0.06	positive regulation of cell death
176	246	191	0.11137	0.29814	1.174e+04	0.105	regulation of peptidase activity
177	118	88	0.11025	0.29815	3.069e+03	0.046	visual perception
178	87	49	0.11007	0.231	2.583e+03	-0.221	muscle organ development
179	167	149	0.10926	0.29756	2.803e+03	0.253	nucleoside phosphate biosynthetic process
180	88	65	0.1062	0.29813	1.756e+03	-0.098	regulation of cytokine biosynthetic process
181	34	29	0.10572	0.29858	1.604e+02	0.37	carbohydrate derivative transport
182	203	158	0.10495	0.27305	7.977e+03	-0.046	cellular macromolecule localization
183	31	23	0.1036	0.24455	2.203e+02	0.21	neural precursor cell proliferation
184	313	218	0.10325	0.23214	2.450e+04	-0.122	regulation of sequence-specific DNA binding transcription factor activity
185	80	61	0.10274	0.16421	1.339e+03	0.038	lipid homeostasis
186	297	256	0.10237	0.24251	1.100e+04	0.334	cellular component disassembly
187	94	72	0.1005	0.29984	1.821e+03	0.384	sensory perception of sound
188	20	14	0.10046	0.29985	1.058e+02	0.547	calcium-independent cell-cell adhesion
189	321	292	0.10023	0.29992	8.592e+03	0.182	proteolysis involved in cellular protein catabolic process
190	354	290	0.10018	0.29994	1.988e+04	0.037	posttranscriptional regulation of gene expression
191	235	201	0.10001	0.3	7.245e+03	0.293	spermatogenesis
192	347	291	0.1	0.3	1.724e+04	0.098	modification of morphology or physiology of other organism
193	321	278	0.1	0.3	1.246e+04	0.127	modification by symbiont of host morphology or physiology
194	236	202	0.1	0.3	7.277e+03	0.297	male gamete generation
195	118	107	0.1	0.3	1.228e+03	0.2	cofactor biosynthetic process
196	261	208	0.0986	0.26573	1.212e+04	-0.016	phospholipid metabolic process
197	392	277	0.09591	0.19651	3.704e+04	-0.019	positive regulation of protein kinase activity
198	34	34	0.094	0.12675	9.961e-01	0.25	regulation of DNA-templated transcription, elongation
199	194	139	0.0937	0.2811	9.010e+03	-0.1	protein homooligomerization
200	129	97	0.09331	0.19237	3.586e+03	-0.017	regulation of cellular component size
201	100	89	0.09238	0.24886	1.035e+03	0.425	carbohydrate catabolic process
202	200	141	0.0923	0.19738	9.892e+03	0.024	regionalization
203	342	228	0.09078	0.25197	3.147e+04	-0.133	regulation of nucleotide metabolic process
204	79	60	0.08956	0.14303	1.320e+03	0.106	negative regulation of cell projection organization
205	92	68	0.08697	0.15588	1.915e+03	0.13	negative regulation of neuron apoptotic process
206	144	104	0.08691	0.17423	4.910e+03	-0.09	glycosaminoglycan metabolic process
207	54	35	0.08544	0.17344	8.516e+02	-0.071	actin filament-based movement
208	307	226	0.0852	0.17111	2.096e+04	-0.04	embryo development
209	98	71	0.08443	0.17544	2.274e+03	0.049	negative regulation of neuron death
210	134	95	0.08037	0.16782	4.427e+03	-0.038	cell-cell junction organization
211	197	164	0.07895	0.23549	5.851e+03	0.041	glycerolipid biosynthetic process
212	241	170	0.07674	0.2034	1.428e+04	0.029	regulation of cell projection organization
213	36	28	0.07643	0.08402	2.601e+02	0.139	amino sugar metabolic process
214	154	114	0.07572	0.20857	5.298e+03	-0.007	MAPK cascade
215	148	98	0.0752	0.104	6.088e+03	-0.072	regulation of Ras protein signal transduction
216	293	195	0.07234	0.12753	2.329e+04	-0.099	regulation of cell morphogenesis
217	23	19	0.07014	0.10095	8.680e+01	0.091	vesicle docking involved in exocytosis
218	294	204	0.06988	0.10746	2.181e+04	-0.054	negative regulation of phosphorus metabolic process & negative regulation of phosphate metabolic process
219	31	18	0.06973	0.08485	3.251e+02	-0.212	muscle filament sliding & actin-myosin filament sliding
220	305	241	0.0697	0.2091	1.696e+04	0.037	regulation of cellular response to stress
221	132	87	0.0681	0.18258	4.888e+03	-0.003	regulation of organ morphogenesis
222	234	167	0.06754	0.0836	1.316e+04	0.023	response to oxidative stress
223	184	167	0.06712	0.16232	2.933e+03	0.406	regulation of mitotic cell cycle phase transition
224	70	65	0.06624	0.08909	3.384e+02	0.215	DNA catabolic process
225	161	132	0.06596	0.13967	4.193e+03	0.04	regulation of protein catabolic process
226	130	91	0.06565	0.10528	4.275e+03	-0.077	myeloid cell differentiation
227	126	99	0.06561	0.19393	3.013e+03	-0.028	protein dephosphorylation
228	89	72	0.06544	0.18945	1.365e+03	0.157	maintenance of location in cell
229	71	68	0.06541	0.19622	2.093e+02	0.739	meiotic cell cycle process
230	180	121	0.06462	0.09634	8.755e+03	0.071	gland development
231	190	147	0.06395	0.19184	7.128e+03	0.02	regulation of protein complex assembly
232	60	59	0.06381	0.08614	6.059e+01	0.306	RNA modification
233	38	23	0.06296	0.18871	4.644e+02	-0.059	actin-mediated cell contraction
234	171	164	0.06244	0.18733	1.155e+03	0.121	nuclear-transcribed mRNA catabolic process
235	311	220	0.06241	0.14683	2.347e+04	-0.042	positive regulation of apoptotic process
236	131	94	0.06222	0.14063	4.128e+03	0.084	phosphatidylinositol-mediated signaling & inositol lipid-mediated signaling
237	56	38	0.06125	0.10821	8.514e+02	-0.136	regulation of JAK-STAT cascade
238	73	50	0.06074	0.1797	1.417e+03	-0.115	canonical Wnt signaling pathway
239	56	44	0.06028	0.18083	6.035e+02	0.248	monovalent inorganic cation homeostasis
240	201	130	0.05994	0.16011	1.156e+04	-0.091	single organism cell adhesion
241	173	144	0.0592	0.16165	4.528e+03	0.023	glycerophospholipid biosynthetic process
242	137	98	0.05803	0.17101	4.541e+03	0.039	regulation of peptide hormone secretion
243	57	55	0.05801	0.11077	1.133e+02	0.324	DNA modification
244	44	31	0.05796	0.10603	4.929e+02	-0.018	striated muscle cell differentiation
245	320	220	0.05511	0.16532	2.621e+04	-0.047	metal ion homeostasis
246	189	172	0.05479	0.09879	3.015e+03	0.43	regulation of cell cycle phase transition
247	95	69	0.05386	0.16159	2.126e+03	-0.069	aminoglycan biosynthetic process
248	188	160	0.05333	0.16	4.790e+03	0.341	alpha-amino acid metabolic process
249	164	147	0.05171	0.15512	2.606e+03	0.247	nucleotide biosynthetic process
250	52	37	0.0498	0.13147	6.726e+02	-0.07	sterol homeostasis
251	55	33	0.0498	0.13208	9.750e+02	-0.093	positive regulation of cell division
252	59	45	0.04923	0.13171	7.316e+02	0.083	cellular component disassembly involved in execution phase of apoptosis
253	198	127	0.04809	0.14426	1.136e+04	-0.188	regulation of actin filament-based process
254	167	108	0.04808	0.0737	8.013e+03	-0.263	response to fibroblast growth factor
255	244	193	0.04748	0.14245	1.089e+04	0.081	fatty acid metabolic process
256	331	258	0.04656	0.09327	2.081e+04	0.06	negative regulation of protein modification process
257	56	38	0.04575	0.09202	8.514e+02	-0.028	positive regulation of leukocyte mediated immunity
