Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Term Name
1	374	371	1.0	0.0	1.078e+03	0.685	mitotic cell cycle
2	278	231	1.0	0.0	1.168e+04	-0.092	regulation of cell growth
3	352	349	1.0	0.0	1.016e+03	0.453	DNA repair
4	306	279	1.0	0.0	7.677e+03	0.072	transcription from RNA polymerase II promoter
5	246	246	1.0	0.0	9.750e-01	0.26	translation
6	179	173	1.0	0.0	1.041e+03	0.22	protein folding
7	459	417	1.0	0.0	1.760e+04	0.042	protein phosphorylation
8	372	346	1.0	0.0	9.007e+03	0.291	cellular amino acid metabolic process
9	403	358	1.0	0.0	1.648e+04	-0.059	small GTPase mediated signal transduction
10	315	273	1.0	0.0	1.200e+04	0.019	synaptic transmission
11	382	336	1.0	0.0	1.593e+04	0.118	multicellular organismal development
12	284	238	1.0	0.0	1.171e+04	0.106	sensory perception
13	132	128	1.0	0.0	5.161e+02	-0.025	endosomal transport
14	378	370	1.0	0.0	2.883e+03	0.248	chromatin modification
15	331	275	1.0	0.0	1.647e+04	0.02	metal ion transport
16	393	371	1.0	0.0	8.089e+03	0.288	cellular macromolecular complex assembly
17	165	160	1.0	0.0	8.026e+02	0.089	Golgi vesicle transport
18	315	309	1.0	0.0	1.817e+03	0.65	organelle fission
19	333	296	1.0	0.0	1.128e+04	0.054	response to other organism
20	207	189	0.98932	0.03204	3.502e+03	0.001	DNA-templated transcription, initiation
21	346	315	0.97366	0.07903	9.917e+03	0.068	generation of precursor metabolites and energy
22	354	298	0.96299	0.09431	1.768e+04	0.057	organ morphogenesis
23	345	322	0.96038	0.08841	7.423e+03	0.333	microtubule-based process
24	247	205	0.944	0.1295	9.295e+03	-0.258	endocytosis
25	172	169	0.9347	0.10679	5.051e+02	0.635	DNA replication
26	456	442	0.91526	0.19404	6.007e+03	0.151	protein modification by small protein conjugation
27	206	178	0.91092	0.12845	5.286e+03	-0.004	ion transmembrane transport
28	444	417	0.90466	0.28601	1.113e+04	0.101	peptidyl-amino acid modification
29	193	174	0.90328	0.1362	3.432e+03	0.06	lipid catabolic process
30	280	248	0.9	0.3	8.238e+03	0.153	anion transport
31	304	260	0.89698	0.29913	1.207e+04	-0.057	protein oligomerization
32	359	353	0.89203	0.29829	2.063e+03	0.177	mRNA processing
33	248	207	0.88601	0.29698	9.133e+03	0.018	nervous system development
34	150	132	0.8644	0.2005	2.512e+03	0.103	lipid transport
35	465	416	0.86159	0.30918	2.064e+04	-0.021	regulation of cellular catabolic process
36	202	200	0.82084	0.24067	3.958e+02	0.163	RNA catabolic process
37	382	341	0.81116	0.35396	1.430e+04	0.093	organic hydroxy compound metabolic process
38	353	326	0.8	0.4	8.864e+03	0.158	nitrogen compound transport
39	38	35	0.78792	0.29298	1.116e+02	1.478	digestion
40	341	290	0.76718	0.3687	1.560e+04	-0.091	cellular component morphogenesis
41	171	168	0.75964	0.3279	5.022e+02	0.723	chromosome organization
42	157	146	0.73674	0.40729	1.647e+03	-0.016	cell projection assembly
43	324	295	0.72238	0.428	8.708e+03	0.147	carbohydrate derivative biosynthetic process
44	405	367	0.71733	0.38781	1.411e+04	0.276	monocarboxylic acid metabolic process
45	183	167	0.7	0.45826	2.759e+03	0.423	monosaccharide metabolic process
46	283	283	0.7	0.45826	9.712e-01	0.338	ncRNA metabolic process
47	197	181	0.6978	0.45687	2.975e+03	-0.012	regulation of I-kappaB kinase/NF-kappaB signaling
48	199	191	0.68998	0.38282	1.534e+03	0.153	antigen processing and presentation
49	225	218	0.68838	0.45193	1.520e+03	0.29	cofactor metabolic process
50	384	324	0.67348	0.44768	2.050e+04	0.022	ion homeostasis
51	81	69	0.65668	0.32474	9.001e+02	0.091	carbohydrate transport
52	49	48	0.64716	0.31716	4.976e+01	0.209	cell redox homeostasis
53	245	235	0.62347	0.33747	2.347e+03	0.225	protein catabolic process
54	418	353	0.61597	0.42883	2.411e+04	0.006	secretion
55	140	129	0.60984	0.37847	1.466e+03	0.075	mitochondrion organization
56	252	241	0.60234	0.48708	2.650e+03	0.071	protein targeting
57	231	216	0.6	0.4899	3.285e+03	0.382	protein glycosylation & macromolecule glycosylation
58	147	134	0.6	0.4899	1.808e+03	-0.009	dephosphorylation
