Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
1	49	27	1.0	0.0	8.467e+02	0.093	0.38	GO:0042787
2	66	36	0.95772	0.12141	1.543e+03	0.075	0.411	GO:0051291
3	41	25	0.94184	0.13046	5.364e+02	0.11	0.448	GO:0019748
4	44	29	0.81352	0.30957	5.554e+02	0.123	0.512	GO:0051785
5	31	17	0.73594	0.28506	3.437e+02	0.103	0.346	GO:0030901
6	39	28	0.69327	0.45428	3.747e+02	0.128	0.505	GO:0001756
7	94	50	0.68086	0.32008	3.182e+03	0.022	0.462	GO:0009593
8	31	20	0.6634	0.43693	2.868e+02	0.184	0.44	GO:0006206
9	40	36	0.6233	0.4241	1.549e+02	0.459	0.378	GO:0045778
10	106	81	0.60014	0.48973	2.347e+03	0.259	0.462	GO:0050920
11	20	13	0.5231	0.39174	1.199e+02	0.105	0.459	GO:0014743
12	70	41	0.50013	0.49685	1.622e+03	0.074	0.545	GO:1901607
13	46	24	0.46622	0.38406	7.808e+02	0.055	0.461	GO:0097306
14	195	148	0.4259	0.45185	8.058e+03	0.273	0.449	GO:0009143
15	54	27	0.42191	0.3086	1.106e+03	0.085	0.439	GO:0033138
16	146	98	0.4	0.4899	5.861e+03	0.155	0.462	GO:0050795
17	69	35	0.39741	0.40924	1.782e+03	0.032	0.405	GO:0010906
18	43	23	0.392	0.40868	6.701e+02	0.029	0.46	GO:0043966
19	27	15	0.39038	0.27108	2.588e+02	0.05	0.465	GO:0043489
20	34	20	0.37594	0.36595	3.856e+02	0.157	0.367	GO:0030834
21	191	145	0.37409	0.44024	7.727e+03	0.273	0.446	GO:0009146
22	57	28	0.3587	0.28468	1.247e+03	0.059	0.364	GO:0061025
23	42	26	0.34849	0.32958	5.524e+02	0.064	0.503	GO:0032663
24	26	15	0.34242	0.35591	2.318e+02	0.053	0.462	GO:0043502
25	62	33	0.34074	0.38748	1.390e+03	-0.004	0.458	GO:0009064
26	21	13	0.32284	0.18239	1.409e+02	0.198	0.323	GO:0071897
27	84	40	0.3118	0.3996	2.749e+03	-0.044	0.447	GO:0016573
