Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
1	185	146	0.91792	0.23152	6.457e+03	0.275	0.464	GO:0098609
2	187	166	0.91079	0.22808	3.712e+03	0.439	0.399	GO:0031396
3	55	34	0.91033	0.1589	9.446e+02	0.064	0.506	GO:0007224
4	50	26	0.59604	0.34023	9.235e+02	0.137	0.335	GO:0006826
5	110	62	0.53106	0.42855	4.139e+03	0.049	0.483	GO:0006633
6	64	45	0.52178	0.48217	1.045e+03	0.141	0.516	GO:0030509
7	69	41	0.50214	0.37413	1.552e+03	0.062	0.513	GO:0042886
8	100	52	0.47871	0.39829	3.661e+03	-0.002	0.383	GO:0043524
9	175	98	0.47822	0.48217	1.050e+04	0.038	0.484	GO:0090092
10	163	86	0.46894	0.42855	9.576e+03	0.017	0.469	GO:0072330
11	22	16	0.40268	0.41839	1.179e+02	0.244	0.384	GO:0010718
12	21	16	0.38013	0.37668	9.596e+01	0.21	0.506	GO:0006342
13	50	29	0.36802	0.26695	8.398e+02	0.061	0.48	GO:0000725
14	20	13	0.36413	0.25239	1.199e+02	0.229	0.367	GO:0043537
15	26	19	0.35685	0.42554	1.619e+02	0.159	0.525	GO:0045814
16	31	19	0.33379	0.27646	3.067e+02	0.153	0.334	GO:0051445
17	47	24	0.3051	0.31197	8.277e+02	0.041	0.409	GO:0042733
18	113	62	0.29508	0.36969	4.473e+03	0.046	0.439	GO:0010212
19	50	27	0.29492	0.38883	8.966e+02	0.023	0.469	GO:0008630
20	40	23	0.29129	0.33472	5.443e+02	0.126	0.325	GO:0010717
21	26	15	0.27857	0.29057	2.318e+02	0.097	0.381	GO:0042246
22	24	15	0.27743	0.22793	1.809e+02	0.172	0.329	GO:0016447
23	34	19	0.26256	0.2496	4.056e+02	0.094	0.385	GO:0035019
24	39	21	0.25379	0.20412	5.493e+02	0.119	0.356	GO:0008088
25	21	12	0.25036	0.26946	1.539e+02	0.138	0.299	GO:0000718
