E-GEOD-48433	A-AFFY-44	GSM1177874	characteristic	cell line	786-0	http://www.ebi.ac.uk/efo/EFO_0005707
E-GEOD-48433	A-AFFY-44	GSM1177874	characteristic	disease	renal adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0000681
E-GEOD-48433	A-AFFY-44	GSM1177874	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-48433	A-AFFY-44	GSM1177874	characteristic	passage	P0
E-GEOD-48433	A-AFFY-44	GSM1177874	factor	cell line	786-0	http://www.ebi.ac.uk/efo/EFO_0005707
E-GEOD-48433	A-AFFY-44	GSM1177874	factor	disease	renal adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0000681
E-GEOD-48433	A-AFFY-44	GSM1177874	factor	passage	P0
E-GEOD-48433	A-AFFY-44	GSM1177875	characteristic	cell line	786-0	http://www.ebi.ac.uk/efo/EFO_0005707
E-GEOD-48433	A-AFFY-44	GSM1177875	characteristic	disease	renal adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0000681
E-GEOD-48433	A-AFFY-44	GSM1177875	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-48433	A-AFFY-44	GSM1177875	characteristic	passage	P0
E-GEOD-48433	A-AFFY-44	GSM1177875	factor	cell line	786-0	http://www.ebi.ac.uk/efo/EFO_0005707
E-GEOD-48433	A-AFFY-44	GSM1177875	factor	disease	renal adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0000681
E-GEOD-48433	A-AFFY-44	GSM1177875	factor	passage	P0
E-GEOD-48433	A-AFFY-44	GSM1177876	characteristic	cell line	786-0	http://www.ebi.ac.uk/efo/EFO_0005707
E-GEOD-48433	A-AFFY-44	GSM1177876	characteristic	disease	renal adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0000681
E-GEOD-48433	A-AFFY-44	GSM1177876	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-48433	A-AFFY-44	GSM1177876	characteristic	passage	P0
E-GEOD-48433	A-AFFY-44	GSM1177876	factor	cell line	786-0	http://www.ebi.ac.uk/efo/EFO_0005707
E-GEOD-48433	A-AFFY-44	GSM1177876	factor	disease	renal adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0000681
E-GEOD-48433	A-AFFY-44	GSM1177876	factor	passage	P0
E-GEOD-48433	A-AFFY-44	GSM1177877	characteristic	cell line	786-0	http://www.ebi.ac.uk/efo/EFO_0005707
E-GEOD-48433	A-AFFY-44	GSM1177877	characteristic	disease	renal adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0000681
E-GEOD-48433	A-AFFY-44	GSM1177877	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-48433	A-AFFY-44	GSM1177877	characteristic	passage	P01
E-GEOD-48433	A-AFFY-44	GSM1177877	factor	cell line	786-0	http://www.ebi.ac.uk/efo/EFO_0005707
E-GEOD-48433	A-AFFY-44	GSM1177877	factor	disease	renal adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0000681
E-GEOD-48433	A-AFFY-44	GSM1177877	factor	passage	P01
E-GEOD-48433	A-AFFY-44	GSM1177878	characteristic	cell line	786-0	http://www.ebi.ac.uk/efo/EFO_0005707
E-GEOD-48433	A-AFFY-44	GSM1177878	characteristic	disease	renal adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0000681
E-GEOD-48433	A-AFFY-44	GSM1177878	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-48433	A-AFFY-44	GSM1177878	characteristic	passage	P01
E-GEOD-48433	A-AFFY-44	GSM1177878	factor	cell line	786-0	http://www.ebi.ac.uk/efo/EFO_0005707
E-GEOD-48433	A-AFFY-44	GSM1177878	factor	disease	renal adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0000681
E-GEOD-48433	A-AFFY-44	GSM1177878	factor	passage	P01
E-GEOD-48433	A-AFFY-44	GSM1177879	characteristic	cell line	786-0	http://www.ebi.ac.uk/efo/EFO_0005707
E-GEOD-48433	A-AFFY-44	GSM1177879	characteristic	disease	renal adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0000681
E-GEOD-48433	A-AFFY-44	GSM1177879	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-48433	A-AFFY-44	GSM1177879	characteristic	passage	P01
E-GEOD-48433	A-AFFY-44	GSM1177879	factor	cell line	786-0	http://www.ebi.ac.uk/efo/EFO_0005707
E-GEOD-48433	A-AFFY-44	GSM1177879	factor	disease	renal adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0000681
E-GEOD-48433	A-AFFY-44	GSM1177879	factor	passage	P01
E-GEOD-48433	A-AFFY-44	GSM1177880	characteristic	cell line	786-0	http://www.ebi.ac.uk/efo/EFO_0005707
E-GEOD-48433	A-AFFY-44	GSM1177880	characteristic	disease	renal adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0000681
E-GEOD-48433	A-AFFY-44	GSM1177880	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-48433	A-AFFY-44	GSM1177880	characteristic	passage	P01
E-GEOD-48433	A-AFFY-44	GSM1177880	factor	cell line	786-0	http://www.ebi.ac.uk/efo/EFO_0005707
E-GEOD-48433	A-AFFY-44	GSM1177880	factor	disease	renal adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0000681
E-GEOD-48433	A-AFFY-44	GSM1177880	factor	passage	P01
E-GEOD-48433	A-AFFY-44	GSM1177881	characteristic	cell line	786-0	http://www.ebi.ac.uk/efo/EFO_0005707
E-GEOD-48433	A-AFFY-44	GSM1177881	characteristic	disease	renal adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0000681
E-GEOD-48433	A-AFFY-44	GSM1177881	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-48433	A-AFFY-44	GSM1177881	characteristic	passage	P01
E-GEOD-48433	A-AFFY-44	GSM1177881	factor	cell line	786-0	http://www.ebi.ac.uk/efo/EFO_0005707
E-GEOD-48433	A-AFFY-44	GSM1177881	factor	disease	renal adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0000681
E-GEOD-48433	A-AFFY-44	GSM1177881	factor	passage	P01
E-GEOD-48433	A-AFFY-44	GSM1177882	characteristic	cell line	786-0	http://www.ebi.ac.uk/efo/EFO_0005707
E-GEOD-48433	A-AFFY-44	GSM1177882	characteristic	disease	renal adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0000681
E-GEOD-48433	A-AFFY-44	GSM1177882	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-48433	A-AFFY-44	GSM1177882	characteristic	passage	P04
E-GEOD-48433	A-AFFY-44	GSM1177882	factor	cell line	786-0	http://www.ebi.ac.uk/efo/EFO_0005707
E-GEOD-48433	A-AFFY-44	GSM1177882	factor	disease	renal adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0000681
E-GEOD-48433	A-AFFY-44	GSM1177882	factor	passage	P04
E-GEOD-48433	A-AFFY-44	GSM1177883	characteristic	cell line	786-0	http://www.ebi.ac.uk/efo/EFO_0005707
E-GEOD-48433	A-AFFY-44	GSM1177883	characteristic	disease	renal adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0000681
E-GEOD-48433	A-AFFY-44	GSM1177883	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-48433	A-AFFY-44	GSM1177883	characteristic	passage	P04
E-GEOD-48433	A-AFFY-44	GSM1177883	factor	cell line	786-0	http://www.ebi.ac.uk/efo/EFO_0005707
E-GEOD-48433	A-AFFY-44	GSM1177883	factor	disease	renal adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0000681
E-GEOD-48433	A-AFFY-44	GSM1177883	factor	passage	P04
E-GEOD-48433	A-AFFY-44	GSM1177884	characteristic	cell line	786-0	http://www.ebi.ac.uk/efo/EFO_0005707
E-GEOD-48433	A-AFFY-44	GSM1177884	characteristic	disease	renal adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0000681
E-GEOD-48433	A-AFFY-44	GSM1177884	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-48433	A-AFFY-44	GSM1177884	characteristic	passage	P04
E-GEOD-48433	A-AFFY-44	GSM1177884	factor	cell line	786-0	http://www.ebi.ac.uk/efo/EFO_0005707
E-GEOD-48433	A-AFFY-44	GSM1177884	factor	disease	renal adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0000681
E-GEOD-48433	A-AFFY-44	GSM1177884	factor	passage	P04
E-GEOD-48433	A-AFFY-44	GSM1177885	characteristic	cell line	786-0	http://www.ebi.ac.uk/efo/EFO_0005707
E-GEOD-48433	A-AFFY-44	GSM1177885	characteristic	disease	renal adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0000681
E-GEOD-48433	A-AFFY-44	GSM1177885	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-48433	A-AFFY-44	GSM1177885	characteristic	passage	P04
E-GEOD-48433	A-AFFY-44	GSM1177885	factor	cell line	786-0	http://www.ebi.ac.uk/efo/EFO_0005707
E-GEOD-48433	A-AFFY-44	GSM1177885	factor	disease	renal adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0000681
E-GEOD-48433	A-AFFY-44	GSM1177885	factor	passage	P04
E-GEOD-48433	A-AFFY-44	GSM1177886	characteristic	cell line	786-0	http://www.ebi.ac.uk/efo/EFO_0005707
E-GEOD-48433	A-AFFY-44	GSM1177886	characteristic	disease	renal adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0000681
E-GEOD-48433	A-AFFY-44	GSM1177886	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-48433	A-AFFY-44	GSM1177886	characteristic	passage	P04
E-GEOD-48433	A-AFFY-44	GSM1177886	factor	cell line	786-0	http://www.ebi.ac.uk/efo/EFO_0005707
E-GEOD-48433	A-AFFY-44	GSM1177886	factor	disease	renal adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0000681
E-GEOD-48433	A-AFFY-44	GSM1177886	factor	passage	P04
E-GEOD-48433	A-AFFY-44	GSM1177887	characteristic	cell line	786-0	http://www.ebi.ac.uk/efo/EFO_0005707
E-GEOD-48433	A-AFFY-44	GSM1177887	characteristic	disease	renal adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0000681
E-GEOD-48433	A-AFFY-44	GSM1177887	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-GEOD-48433	A-AFFY-44	GSM1177887	characteristic	passage	P10
E-GEOD-48433	A-AFFY-44	GSM1177887	factor	cell line	786-0	http://www.ebi.ac.uk/efo/EFO_0005707
E-GEOD-48433	A-AFFY-44	GSM1177887	factor	disease	renal adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0000681
E-GEOD-48433	A-AFFY-44	GSM1177887	factor	passage	P10
E-GEOD-48433	A-AFFY-44	GSM1177888	characteristic	cell line	786-0	http://www.ebi.ac.uk/efo/EFO_0005707
