Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
1	32	27	1.0	0.0	1.509e+02	0.319	0.481	GO:0030101
2	44	36	1.0	0.0	3.248e+02	0.366	0.386	GO:0035872
3	48	38	0.99304	0.02088	4.357e+02	0.253	0.488	GO:0006939
4	29	24	0.97688	0.0466	1.359e+02	0.359	0.395	GO:0045777
5	186	154	0.93386	0.19842	5.444e+03	0.402	0.366	GO:2000116
6	92	79	0.9	0.3	1.118e+03	0.368	0.434	GO:0019886
7	92	68	0.9	0.3	1.930e+03	0.236	0.438	GO:0030595
8	31	26	0.6126	0.40826	1.459e+02	0.351	0.444	GO:0019692
9	23	19	0.52868	0.369	8.697e+01	0.217	0.567	GO:0019098
10	29	21	0.3261	0.24554	2.049e+02	0.141	0.554	GO:0019370
11	36	25	0.25927	0.24391	3.417e+02	0.159	0.436	GO:0003007
12	29	24	0.20738	0.35227	1.359e+02	0.341	0.442	GO:0009394
13	26	18	0.20447	0.24467	1.809e+02	0.342	0.272	GO:0050710
14	34	27	0.18012	0.30046	2.179e+02	0.259	0.473	GO:0009262
15	22	15	0.17722	0.13247	1.339e+02	0.258	0.377	GO:0043576
16	22	18	0.17607	0.24237	8.297e+01	0.201	0.58	GO:0044705
17	26	18	0.14852	0.18517	1.809e+02	0.21	0.456	GO:0033209
18	23	15	0.11932	0.15005	1.569e+02	0.179	0.343	GO:0051180
19	114	79	0.1	0.3	3.387e+03	0.194	0.43	GO:0060326
20	94	79	0.08079	0.24236	1.304e+03	0.35	0.434	GO:0002495
21	175	144	0.07063	0.19731	4.950e+03	0.399	0.361	GO:0043281
22	33	24	0.06969	0.10058	2.618e+02	0.191	0.385	GO:0032370
23	22	15	0.06176	0.09538	1.339e+02	0.103	0.463	GO:0051181
24	31	21	0.0515	0.10766	2.658e+02	0.146	0.509	GO:0030318
25	40	25	0.04589	0.10543	4.955e+02	0.212	0.416	GO:0007422
26	24	15	0.04362	0.06157	1.809e+02	0.185	0.406	GO:0071514
27	39	25	0.02653	0.04264	4.555e+02	0.091	0.531	GO:0006691
28	20	15	0.02478	0.04273	9.096e+01	0.318	0.366	GO:0019724
29	55	35	0.0236	0.05938	9.097e+02	0.094	0.577	GO:0050434
30	96	80	0.01921	0.05764	1.415e+03	0.334	0.44	GO:0002504
31	41	25	0.01522	0.04566	5.364e+02	0.172	0.381	GO:0050709
32	30	17	0.01086	0.02558	3.127e+02	0.092	0.395	GO:0018410
33	40	28	0.00972	0.02841	4.146e+02	0.188	0.459	GO:0042345
34	20	13	0.00954	0.01793	1.199e+02	0.144	0.379	GO:0048857
35	20	15	0.00909	0.02726	9.096e+01	0.204	0.473	GO:0002833
36	20	16	0.00889	0.02344	7.497e+01	0.356	0.413	GO:0072676
37	39	24	0.00803	0.0208	4.805e+02	0.162	0.418	GO:0060079
38	60	38	0.00745	0.01592	1.088e+03	0.206	0.366	GO:0032088
39	61	38	0.00728	0.02103	1.149e+03	0.131	0.464	GO:0051705
40	32	21	0.0069	0.02069	2.978e+02	0.125	0.509	GO:0050931
41	23	14	0.00649	0.01022	1.719e+02	0.163	0.391	GO:0048484
42	42	25	0.00584	0.01191	5.783e+02	0.028	0.522	GO:0033762
43	27	18	0.00522	0.01566	2.079e+02	0.143	0.456	GO:0007052
44	21	13	0.00462	0.00968	1.409e+02	0.089	0.487	GO:0008045
45	23	14	0.00393	0.01178	1.719e+02	0.121	0.502	GO:0032504
46	29	18	0.00392	0.00895	2.648e+02	0.053	0.516	GO:0006099
47	118	93	0.00387	0.00846	2.646e+03	0.359	0.351	GO:0010950
48	49	29	0.0033	0.00991	7.899e+02	0.07	0.41	GO:0048588
49	43	28	0.00315	0.00643	5.404e+02	0.087	0.502	GO:0032677
50	42	24	0.00309	0.00928	6.032e+02	0.12	0.424	GO:0001755
51	25	14	0.00306	0.00917	2.208e+02	0.019	0.45	GO:0048169
52	21	12	0.00292	0.00873	1.539e+02	0.033	0.451	GO:0000718
53	65	39	0.00284	0.00569	1.363e+03	0.033	0.551	GO:0006368
54	20	12	0.00282	0.00846	1.329e+02	0.079	0.388	GO:0072337
55	25	15	0.00243	0.0073	2.058e+02	0.078	0.532	GO:0031057
56	38	24	0.00235	0.00706	4.415e+02	0.028	0.58	GO:0050982
57	49	36	0.00234	0.00702	5.594e+02	0.239	0.444	GO:0097530
58	31	19	0.00212	0.00637	3.067e+02	0.046	0.58	GO:0009452
59	49	31	0.00202	0.00606	7.290e+02	0.048	0.503	GO:0006636
60	28	18	0.002	0.0053	2.358e+02	0.101	0.43	GO:2000242
61	35	21	0.00182	0.00545	3.996e+02	0.063	0.531	GO:0071377
62	21	11	0.00159	0.00478	1.659e+02	-0.086	0.564	GO:0036230
63	36	22	0.00152	0.00456	4.136e+02	0.093	0.429	GO:0048675
64	24	15	0.00142	0.00427	1.809e+02	0.111	0.478	GO:0070098
65	83	68	0.00141	0.00422	1.140e+03	0.394	0.339	GO:0006919
66	23	12	0.00139	0.00418	1.988e+02	0.106	0.336	GO:0032689
67	23	14	0.00132	0.00396	1.719e+02	0.071	0.485	GO:0007176
68	25	14	0.00114	0.00342	2.208e+02	0.053	0.405	GO:0006501
69	21	16	0.00109	0.00218	9.596e+01	0.221	0.502	GO:0009651
70	24	13	0.00092	0.00277	2.098e+02	-0.056	0.535	GO:0001539
71	46	24	0.00092	0.00276	7.808e+02	0.045	0.485	GO:0060041
72	21	11	0.0009	0.0027	1.659e+02	-0.026	0.39	GO:0006482
73	106	84	0.00088	0.00264	2.099e+03	0.371	0.337	GO:0043280
74	21	13	0.00084	0.00173	1.409e+02	0.157	0.377	GO:0021522
75	21	16	0.00081	0.00242	9.596e+01	0.196	0.536	GO:0002675
76	22	12	0.00081	0.00242	1.759e+02	0.02	0.494	GO:0006699
77	23	17	0.00073	0.0022	1.239e+02	0.206	0.47	GO:0032892
78	31	21	0.00073	0.00218	2.658e+02	0.141	0.451	GO:0051282
79	29	20	0.0007	0.00209	2.258e+02	0.174	0.457	GO:0051402
80	20	11	0.00054	0.00163	1.449e+02	0.02	0.46	GO:0003341
81	25	15	0.00053	0.00158	2.058e+02	0.021	0.464	GO:0043043
82	28	18	0.00048	0.00143	2.358e+02	0.062	0.659	GO:0046326
83	20	11	0.00048	0.00143	1.449e+02	0.049	0.454	GO:0046839
84	21	13	0.00044	0.00131	1.409e+02	0.057	0.503	GO:0006110
85	33	17	0.00043	0.0013	4.085e+02	0.101	0.402	GO:0042992
86	44	27	0.00042	0.00125	6.122e+02	0.187	0.399	GO:0060078
87	113	90	0.00038	0.00079	2.343e+03	0.37	0.35	GO:2001056
88	27	16	0.00027	0.00082	2.428e+02	0.091	0.458	GO:1901685
89	26	12	0.00026	0.00077	2.757e+02	-0.009	0.411	GO:0048013
90	21	12	0.00019	0.00058	1.539e+02	0.073	0.465	GO:0043299
91	33	17	0.00018	0.00054	4.085e+02	0.021	0.407	GO:0016056
92	20	11	0.00018	0.00053	1.449e+02	-0.064	0.654	GO:0030902
93	22	12	0.0001	0.0003	1.759e+02	0.118	0.374	GO:0002090
94	27	14	9e-05	0.00026	2.737e+02	-0.045	0.447	GO:0045494
95	26	14	6e-05	0.00017	2.468e+02	0.047	0.442	GO:0034333
96	23	18	4e-05	0.00012	1.060e+02	0.272	0.447	GO:0044062
97	25	17	1e-05	2e-05	1.729e+02	0.235	0.396	GO:0001836
