Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
1	46	35	1.0	0.0	4.516e+02	0.243	0.497	GO:0006369
2	108	74	1.0	0.0	3.104e+03	0.178	0.491	GO:0009266
3	64	53	1.0	0.0	6.494e+02	0.33	0.416	GO:0030509
4	187	166	1.0	0.0	3.712e+03	0.438	0.398	GO:0031396
5	179	114	1.0	0.0	9.512e+03	0.1	0.517	GO:0042391
6	185	151	1.0	0.0	5.716e+03	0.32	0.431	GO:0098609
7	34	28	0.96562	0.07545	1.899e+02	0.338	0.45	GO:0035019
8	22	18	0.95714	0.11599	8.297e+01	0.322	0.492	GO:0006278
9	26	20	0.54584	0.41599	1.419e+02	0.309	0.348	GO:0045814
10	21	16	0.444	0.41562	9.596e+01	0.321	0.335	GO:0006342
11	49	34	0.26464	0.27826	6.303e+02	0.14	0.502	GO:0007368
12	33	23	0.25058	0.28929	2.858e+02	0.142	0.522	GO:0007131
13	31	21	0.11468	0.09929	2.658e+02	0.214	0.374	GO:0060325
14	73	50	0.09706	0.14814	1.425e+03	0.212	0.41	GO:0045862
15	22	17	0.09561	0.11405	1.010e+02	0.349	0.393	GO:0010718
16	34	22	0.06977	0.14351	3.427e+02	0.164	0.389	GO:0072659
17	86	59	0.05512	0.06833	1.968e+03	0.198	0.453	GO:0045732
18	21	14	0.05192	0.07318	1.269e+02	0.185	0.438	GO:0050832
19	33	27	0.03834	0.06841	1.839e+02	0.245	0.481	GO:0060393
20	23	16	0.02456	0.04173	1.409e+02	0.034	0.57	GO:0006536
21	23	15	0.02348	0.04483	1.569e+02	0.125	0.417	GO:0007062
22	25	15	0.02063	0.03171	2.058e+02	0.087	0.391	GO:0010543
23	26	17	0.02042	0.03279	1.989e+02	0.259	0.4	GO:0015807
24	20	15	0.0188	0.03524	9.096e+01	0.261	0.491	GO:0048546
25	36	28	0.01851	0.03203	2.608e+02	0.329	0.402	GO:0032436
26	21	16	0.01831	0.03169	9.596e+01	0.223	0.525	GO:0034502
27	32	20	0.01817	0.02683	3.187e+02	0.143	0.432	GO:0090003
28	84	55	0.01682	0.02786	2.027e+03	0.198	0.402	GO:0010954
29	31	19	0.01386	0.02273	3.067e+02	0.072	0.451	GO:0051966
30	32	23	0.01139	0.01784	2.528e+02	0.217	0.428	GO:0009948
31	49	31	0.01104	0.02044	7.290e+02	0.104	0.451	GO:0008637
32	53	35	0.01038	0.02088	8.009e+02	0.125	0.491	GO:0009799
33	25	15	0.01031	0.01642	2.058e+02	0.198	0.383	GO:0006501
34	114	72	0.00943	0.01523	3.916e+03	0.132	0.466	GO:0031331
35	26	16	0.00942	0.01944	2.158e+02	0.239	0.286	GO:0034504
36	20	14	0.00922	0.02767	1.059e+02	0.204	0.447	GO:0090342
37	24	15	0.0091	0.01485	1.809e+02	0.1	0.483	GO:0007616
38	28	18	0.009	0.02314	2.358e+02	0.125	0.496	GO:2001244
39	30	18	0.00828	0.01452	2.947e+02	0.148	0.455	GO:0018410
40	25	15	0.00809	0.02112	2.058e+02	0.101	0.419	GO:0001836
41	42	25	0.00806	0.0131	5.783e+02	0.085	0.459	GO:0001755
42	27	16	0.00798	0.01306	2.428e+02	0.13	0.487	GO:0006505
43	35	23	0.00777	0.01133	3.547e+02	0.094	0.513	GO:0007628
44	141	115	0.00659	0.01978	3.335e+03	0.322	0.426	GO:0007156
45	22	15	0.00628	0.01279	1.339e+02	0.194	0.471	GO:0010507
46	31	20	0.00538	0.01123	2.868e+02	0.174	0.417	GO:0030279
47	28	20	0.00535	0.01606	1.969e+02	0.138	0.59	GO:0032845
48	38	24	0.00516	0.01221	4.415e+02	0.189	0.419	GO:0008156
49	24	15	0.00513	0.0154	1.809e+02	0.097	0.535	GO:0009190
50	67	39	0.00496	0.00752	1.496e+03	0.069	0.443	GO:0072657
51	23	15	0.0049	0.01469	1.569e+02	0.172	0.492	GO:0032459
52	26	22	0.00468	0.01405	9.896e+01	0.272	0.496	GO:0010862
53	76	46	0.00438	0.01298	1.842e+03	0.079	0.469	GO:0070646
54	52	34	0.00368	0.00796	7.830e+02	0.112	0.502	GO:0009855
55	26	16	0.00356	0.00819	2.158e+02	0.055	0.582	GO:0006298
56	20	12	0.00328	0.00543	1.329e+02	0.078	0.532	GO:0031640
57	24	17	0.00303	0.00835	1.479e+02	0.176	0.547	GO:0001892
58	33	20	0.00303	0.00908	3.517e+02	0.13	0.438	GO:0010770
59	82	73	0.00283	0.00848	7.025e+02	0.449	0.386	GO:0051443
60	20	12	0.00272	0.00817	1.329e+02	-0.033	0.588	GO:0006595
61	38	28	0.00272	0.00815	3.357e+02	0.283	0.402	GO:1901800
62	28	16	0.00264	0.00793	2.708e+02	0.041	0.504	GO:0043370
63	20	13	0.0022	0.00533	1.199e+02	0.097	0.495	GO:0043537
64	20	12	0.00218	0.00655	1.329e+02	0.001	0.558	GO:0051954
65	20	15	0.00218	0.00653	9.096e+01	0.247	0.393	GO:0031122
66	24	13	0.00216	0.00648	2.098e+02	0.133	0.402	GO:0006506
67	20	13	0.00214	0.00594	1.199e+02	0.142	0.461	GO:0060081
68	37	23	0.00206	0.00436	4.276e+02	0.152	0.448	GO:0071230
69	23	15	0.00198	0.00426	1.569e+02	0.175	0.457	GO:0086001
70	29	26	0.00198	0.00427	8.498e+01	0.385	0.484	GO:0007157
71	43	26	0.0018	0.00541	5.953e+02	0.006	0.563	GO:0007270
72	24	14	0.0018	0.004	1.959e+02	0.173	0.385	GO:0060397
73	20	11	0.00175	0.00524	1.449e+02	0.062	0.563	GO:0051881
74	96	85	0.00164	0.00335	1.001e+03	0.448	0.38	GO:0051438
75	22	13	0.0016	0.00409	1.629e+02	0.055	0.512	GO:0045622
76	22	13	0.00147	0.0044	1.629e+02	-0.04	0.595	GO:0035249
77	55	31	0.00141	0.00287	1.043e+03	0.073	0.472	GO:0007224
78	61	42	0.00139	0.00416	9.876e+02	0.191	0.503	GO:0009408
79	22	14	0.00137	0.0041	1.489e+02	0.117	0.507	GO:0090189
80	39	25	0.00136	0.00408	4.555e+02	0.085	0.456	GO:0032411
81	22	14	0.0013	0.00389	1.489e+02	0.061	0.6	GO:0060314
82	20	13	0.00119	0.00358	1.199e+02	0.109	0.511	GO:0052652
83	20	10	0.00119	0.00356	1.559e+02	-0.095	0.639	GO:0033574
84	23	13	0.00114	0.00343	1.859e+02	0.032	0.484	GO:0036152
