Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
1	38	31	1.0	0.0	2.459e+02	0.37	0.376	GO:0006754
2	26	24	1.0	0.0	5.199e+01	0.484	0.378	GO:0007212
3	70	56	1.0	0.0	8.891e+02	0.303	0.462	GO:0032649
4	63	47	1.0	0.0	8.880e+02	0.216	0.469	GO:0045638
5	34	28	0.95772	0.12683	1.899e+02	0.374	0.397	GO:0006695
6	50	38	0.92288	0.18847	5.345e+02	0.152	0.562	GO:0008630
7	69	51	0.91023	0.25154	1.089e+03	0.219	0.459	GO:0042102
8	165	130	0.44142	0.40976	5.168e+03	0.294	0.434	GO:1901991
9	169	133	0.4303	0.43215	5.441e+03	0.29	0.434	GO:1901988
10	22	15	0.2197	0.28085	1.339e+02	0.214	0.47	GO:0006400
11	199	146	0.12828	0.30256	9.136e+03	0.23	0.454	GO:1901990
12	36	24	0.11793	0.18142	3.667e+02	0.078	0.509	GO:0007339
13	25	16	0.11351	0.14733	1.899e+02	0.121	0.403	GO:0043043
14	54	35	0.0818	0.1329	8.548e+02	0.08	0.528	GO:0009988
15	25	19	0.06048	0.17493	1.359e+02	0.24	0.475	GO:0045058
16	25	19	0.05669	0.1605	1.359e+02	0.091	0.659	GO:0042771
17	27	17	0.04692	0.05495	2.258e+02	0.155	0.415	GO:0001914
18	46	29	0.04613	0.09546	6.462e+02	0.127	0.417	GO:0031341
19	40	31	0.04228	0.12683	3.248e+02	0.323	0.418	GO:0016126
20	100	71	0.02346	0.04015	2.490e+03	0.217	0.413	GO:0042770
21	101	66	0.01989	0.05968	2.934e+03	0.118	0.481	GO:0032946
22	40	25	0.01618	0.04675	4.955e+02	0.137	0.403	GO:0031343
23	23	14	0.01506	0.03248	1.719e+02	0.084	0.455	GO:0007062
24	24	15	0.01134	0.02211	1.809e+02	0.159	0.423	GO:0001916
25	45	26	0.00775	0.01553	6.841e+02	0.128	0.413	GO:0022600
26	26	16	0.00705	0.0142	2.158e+02	0.073	0.479	GO:0051602
27	46	28	0.00608	0.01823	6.751e+02	0.038	0.525	GO:0035036
28	32	20	0.00492	0.00812	3.187e+02	0.056	0.499	GO:0009948
29	34	20	0.00293	0.00878	3.856e+02	0.098	0.453	GO:0030815
30	35	30	0.00289	0.00866	1.659e+02	0.289	0.537	GO:0071174
31	60	40	0.00288	0.00616	1.010e+03	0.167	0.5	GO:0042108
32	23	14	0.0027	0.0081	1.719e+02	-0.038	0.626	GO:0072595
33	20	12	0.00234	0.0065	1.329e+02	0.175	0.326	GO:0050892
34	21	12	0.00214	0.00641	1.539e+02	0.034	0.496	GO:0009084
35	23	14	0.002	0.00601	1.719e+02	0.039	0.619	GO:0045214
36	22	12	0.00192	0.00577	1.759e+02	-0.076	0.582	GO:0034698
37	24	12	0.00186	0.00474	2.228e+02	0.095	0.414	GO:0032735
38	31	18	0.00181	0.00392	3.257e+02	0.123	0.442	GO:0045103
39	35	25	0.00176	0.00458	3.058e+02	0.231	0.433	GO:0002762
40	58	38	0.00153	0.0046	9.696e+02	0.134	0.435	GO:0002821
41	20	12	0.00145	0.00436	1.329e+02	0.173	0.332	GO:0072676
42	23	12	0.00142	0.00304	1.988e+02	-0.027	0.443	GO:0006706
43	22	20	0.0013	0.00391	4.399e+01	0.48	0.394	GO:0015985
44	26	17	0.00128	0.00384	1.989e+02	0.098	0.525	GO:0009954
45	68	52	0.00123	0.00259	9.679e+02	0.262	0.426	GO:0072401
46	25	11	0.00118	0.00353	2.637e+02	-0.13	0.6	GO:0050691
47	22	10	0.00114	0.00341	2.008e+02	-0.004	0.477	GO:0045622
48	46	26	0.00106	0.00318	7.300e+02	0.043	0.39	GO:0043604
49	20	11	0.00102	0.00305	1.449e+02	0.135	0.375	GO:0002825
50	21	11	0.00097	0.00213	1.659e+02	0.005	0.447	GO:0042573
51	31	18	0.00091	0.00274	3.257e+02	0.092	0.366	GO:0030641
52	34	18	0.00073	0.0022	4.245e+02	-0.059	0.519	GO:0014823
53	24	13	0.00046	0.00099	2.098e+02	0.082	0.25	GO:0070098
54	33	27	0.00041	0.00124	1.839e+02	0.248	0.557	GO:0071173
55	30	15	0.00037	0.00112	3.456e+02	0.041	0.416	GO:0018410
56	35	21	0.00037	0.0011	3.996e+02	0.102	0.466	GO:0030800
57	30	17	0.00034	0.00102	3.127e+02	0.106	0.451	GO:0045104
58	34	19	0.00028	0.00083	4.056e+02	0.012	0.48	GO:0000003
59	30	16	0.00026	0.00078	3.297e+02	0.033	0.428	GO:0070873
60	42	34	0.00025	0.00074	3.088e+02	0.234	0.537	GO:0030071
61	20	13	0.00023	0.0007	1.199e+02	0.162	0.517	GO:2000677
62	30	19	0.00022	0.00065	2.758e+02	0.079	0.511	GO:0045429
63	50	38	0.00021	0.00064	5.345e+02	0.193	0.563	GO:0051784
64	24	13	0.00015	0.00044	2.098e+02	0.041	0.393	GO:0032228
65	34	16	0.00014	0.00043	4.614e+02	0.011	0.396	GO:0042254
66	34	28	1e-05	2e-05	1.899e+02	0.312	0.485	GO:0032729
