Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
1	34	17	0.44509	0.28098	4.426e+02	0.635	0.327	GO:0000271
2	25	14	0.42906	0.25306	2.209e+02	0.64	0.343	GO:0071353
3	28	16	0.37479	0.24561	2.708e+02	0.631	0.376	GO:0070670
4	26	14	0.34126	0.19342	2.468e+02	0.674	0.385	GO:2000243
5	23	13	0.28365	0.21562	1.859e+02	0.627	0.423	GO:0032892
6	26	13	0.16953	0.11373	2.608e+02	0.608	0.303	GO:0002286
7	33	16	0.1486	0.11942	4.266e+02	0.629	0.315	GO:0033692
8	20	10	0.12223	0.09188	1.559e+02	0.672	0.318	GO:0045851
9	23	13	0.09416	0.0988	1.859e+02	0.588	0.467	GO:0007032
10	22	11	0.09142	0.09237	1.879e+02	0.653	0.287	GO:0010507
11	27	15	0.08139	0.09297	2.588e+02	0.621	0.504	GO:0021983
12	20	11	0.06226	0.0853	1.449e+02	0.679	0.361	GO:0006949
13	24	11	0.06079	0.06763	2.368e+02	0.592	0.273	GO:0014072
14	57	26	0.03408	0.03689	1.310e+03	0.566	0.383	GO:0045669
15	24	13	0.03325	0.07414	2.099e+02	0.669	0.464	GO:1901989
16	23	12	0.0274	0.03081	1.989e+02	0.638	0.371	GO:2000191
17	23	10	0.02553	0.0389	2.258e+02	0.575	0.294	GO:0043278
18	24	11	0.02542	0.05132	2.368e+02	0.596	0.344	GO:0030857
19	21	11	0.02354	0.02264	1.659e+02	0.613	0.375	GO:0046329
20	62	28	0.02276	0.04548	1.557e+03	0.597	0.352	GO:0031330
21	46	23	0.01978	0.02205	8.049e+02	0.575	0.446	GO:0007588
22	26	11	0.01871	0.01964	2.917e+02	0.597	0.242	GO:0032350
23	24	11	0.01444	0.02394	2.368e+02	0.625	0.31	GO:0003179
24	23	12	0.01394	0.02067	1.989e+02	0.661	0.463	GO:1901992
25	22	12	0.01202	0.01264	1.759e+02	0.612	0.452	GO:0090200
26	37	16	0.01125	0.01449	5.763e+02	0.549	0.35	GO:0071230
27	31	13	0.00961	0.02034	4.146e+02	0.625	0.287	GO:0030318
28	26	12	0.00851	0.0188	2.758e+02	0.589	0.354	GO:0032873
29	22	10	0.00824	0.0165	2.009e+02	0.615	0.378	GO:0048762
30	43	18	0.00814	0.02197	7.909e+02	0.594	0.326	GO:0070988
31	23	12	0.00729	0.00945	1.989e+02	0.581	0.46	GO:0010677
32	21	10	0.0071	0.00764	1.779e+02	0.591	0.353	GO:0006482
33	30	12	0.00686	0.01279	3.996e+02	0.547	0.264	GO:0050433
34	28	11	0.00676	0.01921	3.527e+02	0.565	0.258	GO:0043370
35	24	11	0.00629	0.01394	2.368e+02	0.591	0.384	GO:0003279
36	22	12	0.00604	0.0105	1.759e+02	0.571	0.604	GO:0010880
37	20	10	0.00584	0.01157	1.559e+02	0.58	0.373	GO:0045648
38	20	9	0.00481	0.00733	1.679e+02	0.583	0.368	GO:0051954
39	26	12	0.00403	0.01208	2.758e+02	0.592	0.419	GO:0018022
40	40	18	0.004	0.00881	6.552e+02	0.604	0.38	GO:0032890
41	22	8	0.00387	0.00793	2.298e+02	0.561	0.242	GO:0045622
42	28	13	0.00339	0.00933	3.177e+02	0.614	0.437	GO:0031069
43	42	18	0.00328	0.0078	7.440e+02	0.604	0.366	GO:0006081
44	22	11	0.0032	0.00523	1.879e+02	0.664	0.419	GO:0034105
45	25	12	0.00316	0.0053	2.488e+02	0.644	0.425	GO:0070534
46	22	10	0.0029	0.00594	2.009e+02	0.624	0.416	GO:0006509
47	54	25	0.00287	0.0052	1.165e+03	0.587	0.427	GO:0002285
48	22	9	0.00272	0.00758	2.148e+02	0.58	0.443	GO:0000819
49	35	15	0.00245	0.00385	5.194e+02	0.562	0.358	GO:0043094
50	31	14	0.00224	0.00552	3.956e+02	0.613	0.397	GO:0045600
51	37	17	0.00222	0.00326	5.544e+02	0.575	0.468	GO:1901264
52	30	16	0.00207	0.00314	3.297e+02	0.624	0.476	GO:0060135
53	27	13	0.00205	0.00557	2.888e+02	0.641	0.514	GO:0030449
54	42	17	0.00179	0.00439	7.699e+02	0.566	0.386	GO:0001658
55	21	9	0.00169	0.00508	1.909e+02	0.578	0.437	GO:0010165
56	24	10	0.00158	0.00454	2.518e+02	0.591	0.331	GO:0035162
57	22	11	0.00142	0.00313	1.879e+02	0.575	0.462	GO:0045909
58	29	11	0.0014	0.00419	3.856e+02	0.614	0.319	GO:0051453
59	24	13	0.00118	0.00239	2.099e+02	0.566	0.563	GO:0000045
60	50	23	0.00115	0.00346	1.004e+03	0.584	0.474	GO:0008630
61	25	10	0.00113	0.00321	2.798e+02	0.537	0.318	GO:0001958
62	24	9	0.00103	0.00308	2.678e+02	0.568	0.39	GO:0014031
63	22	9	0.00096	0.002	2.148e+02	0.591	0.324	GO:0032862
64	26	11	0.00095	0.0019	2.917e+02	0.593	0.381	GO:0048013
65	47	20	0.00095	0.00269	9.336e+02	0.556	0.411	GO:0001776
66	32	13	0.00092	0.00253	4.495e+02	0.62	0.287	GO:0050931
67	23	10	0.00091	0.00209	2.258e+02	0.584	0.471	GO:0045581
68	22	9	0.00088	0.00263	2.148e+02	0.538	0.415	GO:0042417
69	54	22	0.00084	0.00195	1.261e+03	0.576	0.33	GO:0001649
70	20	6	0.00082	0.00178	2.098e+02	0.544	0.384	GO:0002825
71	23	11	0.00078	0.00109	2.118e+02	0.552	0.511	GO:0036152
72	25	12	0.00075	0.00222	2.488e+02	0.572	0.53	GO:0060998
73	25	11	0.00074	0.00222	2.638e+02	0.536	0.511	GO:0036151
74	22	10	0.00064	0.00192	2.009e+02	0.57	0.473	GO:0061005
75	35	12	0.00059	0.00176	5.882e+02	0.572	0.354	GO:0048871
76	53	24	0.00056	0.00169	1.139e+03	0.586	0.487	GO:0050807
77	20	10	0.00056	0.00099	1.559e+02	0.594	0.482	GO:0060349
78	24	10	0.00056	0.00153	2.518e+02	0.594	0.462	GO:0032814
