Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
1	21	13	0.16398	0.12112	1.409e+02	0.636	0.459	GO:0046135
2	22	12	0.12366	0.10141	1.759e+02	0.694	0.355	GO:0048710
3	20	11	0.06355	0.05586	1.449e+02	0.68	0.345	GO:0001782
4	22	13	0.02182	0.02754	1.629e+02	0.626	0.508	GO:0030201
5	31	17	0.01769	0.01724	3.437e+02	0.606	0.48	GO:0072529
6	25	13	0.0161	0.02576	2.348e+02	0.596	0.403	GO:0061077
7	47	22	0.01484	0.01975	8.788e+02	0.608	0.383	GO:0001776
8	21	10	0.0108	0.01621	1.779e+02	0.598	0.295	GO:0014003
9	27	15	0.0079	0.02244	2.588e+02	0.623	0.505	GO:0070423
10	20	10	0.00637	0.01261	1.559e+02	0.683	0.4	GO:0002262
11	20	10	0.00381	0.00771	1.559e+02	0.634	0.477	GO:0030902
12	31	14	0.00331	0.00686	3.956e+02	0.593	0.317	GO:0006206
13	47	21	0.0021	0.00483	9.057e+02	0.634	0.407	GO:0051146
14	23	13	0.0021	0.00571	1.859e+02	0.663	0.546	GO:0010771
15	53	25	0.00209	0.00442	1.109e+03	0.593	0.42	GO:0042552
16	27	13	0.0018	0.00541	2.888e+02	0.598	0.421	GO:0006775
17	23	11	0.0018	0.00468	2.118e+02	0.628	0.423	GO:0071695
18	21	11	0.00161	0.00484	1.659e+02	0.562	0.539	GO:0001662
19	35	14	0.00134	0.00276	5.413e+02	0.606	0.279	GO:0043094
20	25	12	0.00118	0.00353	2.488e+02	0.577	0.441	GO:0040036
21	23	9	0.00114	0.00267	2.408e+02	0.546	0.333	GO:0032892
22	31	14	0.0011	0.00222	3.956e+02	0.625	0.413	GO:0035116
23	34	16	0.00106	0.00229	4.615e+02	0.585	0.417	GO:0009101
24	29	12	0.00105	0.00314	3.666e+02	0.575	0.368	GO:0050690
25	28	12	0.00093	0.00258	3.347e+02	0.62	0.322	GO:0016925
26	23	9	0.0009	0.00269	2.408e+02	0.57	0.465	GO:0030316
27	24	10	0.00077	0.00232	2.518e+02	0.593	0.365	GO:0001892
28	29	15	0.00074	0.00222	3.157e+02	0.616	0.476	GO:0001838
29	20	7	0.00071	0.00212	1.948e+02	0.578	0.273	GO:0045648
30	23	10	0.0007	0.00209	2.258e+02	0.554	0.482	GO:0032731
31	34	16	0.00065	0.00161	4.615e+02	0.625	0.472	GO:0015914
32	22	10	0.00062	0.00185	2.009e+02	0.552	0.597	GO:0006829
33	29	12	0.00059	0.00178	3.666e+02	0.599	0.289	GO:0006099
34	30	15	0.00056	0.00168	3.457e+02	0.613	0.53	GO:0046632
35	39	18	0.00052	0.00157	6.133e+02	0.595	0.38	GO:0002260
36	24	11	0.0004	0.0012	2.368e+02	0.642	0.439	GO:0045687
37	29	12	0.00037	0.00112	3.666e+02	0.58	0.482	GO:0044275
38	21	8	0.00034	0.00102	2.048e+02	0.517	0.427	GO:0006110
39	21	9	0.00034	0.00102	1.909e+02	0.625	0.4	GO:0050820
40	53	25	0.00034	0.00101	1.109e+03	0.609	0.476	GO:0001938
41	20	9	0.00023	0.00068	1.679e+02	0.562	0.521	GO:0097035
42	42	19	0.00015	0.00044	7.191e+02	0.577	0.455	GO:0006029
43	27	9	0.00014	0.00041	3.586e+02	0.507	0.408	GO:0046676
44	21	9	0.00013	0.00038	1.909e+02	0.546	0.624	GO:0071385
45	46	21	0.0001	0.0003	8.558e+02	0.583	0.42	GO:0042531
46	29	12	8e-05	0.00023	3.666e+02	0.566	0.436	GO:0014014
47	22	9	8e-05	0.00023	2.148e+02	0.576	0.448	GO:0021915
48	29	14	7e-05	0.0002	3.317e+02	0.603	0.454	GO:0050805
49	21	9	6e-05	0.00017	1.909e+02	0.56	0.423	GO:0045446
50	31	15	2e-05	6e-05	3.776e+02	0.545	0.509	GO:0021675
51	28	10	2e-05	5e-05	3.716e+02	0.57	0.408	GO:0010453
52	30	12	1e-05	2e-05	3.996e+02	0.573	0.433	GO:0008038
53	25	9	0.0	1e-05	2.967e+02	0.582	0.36	GO:0006760
54	21	9	0.0	1e-05	1.909e+02	0.562	0.554	GO:0042573
